Gene = Mrps22
index = 715
Annotated 5SS: [  188  3526  4841  6991  7588  9106 11626]
Annotated 3SS: [ 3361  4675  6846  7503  8959 11516 12733]
SMsplice 5SS: [  188  3526  4841  6991  7588 11626]
SMsplice 3SS: [ 3361  4675  6846  7503 11516 12733]
top_k =  100
Partition function (log Z): 1.219075858957082

Sorted 5' Splice Sites (High to Low Probability):
Position 7588: 0.9985463888170871
Position 188: 0.9838795300929974
Position 4841: 0.9104231322101093
Position 11626: 0.711132487212513
Position 3526: 0.6344570039985028
Position 6991: 0.47002822393003396
Position 1583: 0.4249246498029068
Position 945: 0.357503171394848
Position 9106: 0.3541189358361179
Position 7089: 0.25722767576610905
Position 7071: 0.2269168775830503
Position 8858: 0.22240973608636566
Position 2642: 0.11760525645888353
Position 11662: 0.07383428916782629
Position 3821: 0.05889320366471859
Position 2719: 0.05268659190697416
Position 11867: 0.04071417121012886
Position 701: 0.03277232332797177
Position 5568: 0.027290825815187505
Position 1348: 0.025066037703837127
Position 610: 0.020522075641139562
Position 3826: 0.0203996875486964
Position 4968: 0.020048198173451274
Position 1985: 0.01454070027412942
Position 680: 0.013930352077047584
Position 795: 0.0076322327843908475
Position 8801: 0.007436461655758772
Position 8845: 0.007065872961476402
Position 7978: 0.0048829157616493745
Position 151: 0.0046705921188147734
Position 7932: 0.0024171290305715293
Position 1389: 0.0023762636568452323
Position 8183: 0.002198021629489698
Position 82: 0.0012663151847605572
Position 634: 0.0006689053783863487
Position 280: 0.0006549291784413238
Position 5241: 0.0005693959091564606
Position 7819: 0.0005351052118016852
Position 575: 0.00044415395671324853
Position 9046: 0.00030030765212297464
Position 10: 0.0001668905892567442
Position 8237: 2.3442879872924564e-05
Position 36: 8.925586373179454e-07
Position 192: 6.288473290847241e-07
Position 25: 2.745905909001707e-07
Position 5: 1.691666429750936e-08
Position 51: 7.095997714310569e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6846: 0.9541727772791936
Position 7503: 0.9529502964875421
Position 4675: 0.9105810711832444
Position 12733: 0.8945472010316196
Position 11516: 0.7981208441113242
Position 3361: 0.617661071046681
Position 8959: 0.36147255961859337
Position 876: 0.33252466694951643
Position 8684: 0.25091162347652757
Position 1512: 0.1804390690985593
Position 1515: 0.13114065893334093
Position 1372: 0.10534777001690945
Position 2561: 0.10310619624412733
Position 2515: 0.06718565212173039
Position 3731: 0.05466530423750459
Position 11241: 0.05105143561399068
Position 7403: 0.045596092329545646
Position 559: 0.04226723539119779
Position 11762: 0.032843319607325935
Position 5365: 0.027290825815187502
Position 1277: 0.026703328588049993
Position 853: 0.025514741769572413
Position 3761: 0.024627586975910387
Position 4923: 0.019890259200316392
Position 3305: 0.016795932951821836
Position 7875: 0.015444587722068982
Position 1834: 0.01454070027412942
Position 12594: 0.013251436896710787
Position 11703: 0.007870851602802924
Position 293: 0.0072234233173996566
Position 1328: 0.006714132845082308
Position 519: 0.004977802805967754
Position 419: 0.004648000539867243
Position 393: 0.0025550991945175643
Position 574: 0.0019448218100997995
Position 7670: 0.0015550166147312605
Position 532: 0.0010058836889522177
Position 1149: 0.0008217759938200365
Position 663: 0.0006085118412162785
Position 5096: 0.0005693959091564606
Position 858: 0.00045317796752583135
Position 376: 0.00034477767267061896
Position 708: 0.00023915465162503114
Position 432: 0.00019317997523934192
Position 100: 0.00016321901534259098
Position 328: 0.00013231267515696827
Position 705: 0.00010764965753856339
Position 447: 9.817235802803282e-05
Position 1061: 9.37917921989054e-05
Position 691: 7.948984928404599e-05
Position 607: 4.7389742739054596e-05
Position 360: 4.200218069440073e-05
Position 1552: 3.281129008582361e-05
Position 777: 1.0146862020202953e-05
Position 882: 6.044423356206915e-06
