Gene = Fis1
index = 410
Annotated 5SS: [ 152 1055 3093 3594]
Annotated 3SS: [ 921 3015 3487 3839]
SMsplice 5SS: [ 152 1055 3093 3594]
SMsplice 3SS: [ 921 3015 3487 3839]
top_k =  100
Partition function (log Z): 3.439273269731293

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9802578893769454
Position 3093: 0.9648748044636429
Position 1055: 0.9412138047206231
Position 3594: 0.9207214577670412
Position 2010: 0.11774990678367801
Position 2897: 0.1143147919165374
Position 627: 0.08367412264441597
Position 793: 0.0830448144893342
Position 1386: 0.07452640550268491
Position 2319: 0.03673616639853264
Position 2884: 0.03404920496925695
Position 2748: 0.02397989295163168
Position 157: 0.017273170054392977
Position 692: 0.01709526470567021
Position 3141: 0.013512404252299466
Position 601: 0.011831211287219215
Position 653: 0.011497684257380061
Position 3227: 0.010230607931718018
Position 3758: 0.009913448116473256
Position 535: 0.008846819654082006
Position 608: 0.008344799258043403
Position 3508: 0.006889135287935731
Position 708: 0.006468273645662701
Position 860: 0.005662892242765616
Position 1781: 0.00369953638899918
Position 3419: 0.003311025431080309
Position 83: 0.00216129379681991
Position 410: 0.0020879702173425435
Position 338: 0.0016730089940832356
Position 3752: 0.0016547237029758458
Position 1735: 0.0015780660481445798
Position 3465: 0.0008215439650622918
Position 3189: 0.0003069669696446016
Position 3848: 9.681462261614839e-05
Position 565: 3.55236423525979e-05
Position 12: 3.168919352196723e-05
Position 314: 2.8153580498431692e-05
Position 69: 9.823589183616826e-06
Position 236: 6.7594920365677185e-06
Position 299: 1.2113189225228757e-06
Position 350: 1.193124213748336e-06
Position 131: 2.600048931769949e-07
Position 316: 1.919934055591353e-07
Position 386: 1.3642440120684463e-07
Position 133: 2.9390427108985404e-08
Position 137: 2.3494961038780037e-08
Position 61: 2.1494580071257835e-08
Position 116: 1.91901515287832e-08
Position 81: 6.035289694275539e-09
Position 25: 4.049665523522001e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3487: 0.967845058226594
Position 3839: 0.9590859605618214
Position 3015: 0.9286639896277736
Position 921: 0.8426020105755426
Position 2833: 0.2086237243498253
Position 527: 0.16417176205690848
Position 1874: 0.12354792476585369
Position 717: 0.08698401040920697
Position 1231: 0.04202161144681771
Position 972: 0.03747817232178576
Position 942: 0.027239010019000226
Position 2118: 0.025675953626664857
Position 2650: 0.02398095947713285
Position 1159: 0.011110694898223705
Position 504: 0.010006543619490387
Position 1175: 0.006483011245006609
Position 3326: 0.005513879600552697
Position 255: 0.0052329073900157464
Position 1311: 0.004882819375608361
Position 2131: 0.004694023546016718
Position 1339: 0.004069437826894116
Position 3529: 0.004009996022131349
Position 1613: 0.003191883068543008
Position 1143: 0.002718533154537861
Position 643: 0.0025781989443642785
Position 932: 0.002482123055954053
Position 1126: 0.0024817870151836235
Position 4048: 0.002090150154273004
Position 1663: 0.0018019858275889207
Position 3974: 0.001191799236575255
Position 3890: 0.0011262461453052837
Position 4077: 0.0010327759237822166
Position 462: 0.0006988262104227714
Position 323: 0.0006155182015987097
Position 1266: 0.000615161881999514
Position 3757: 0.0005808773273345236
Position 2105: 0.0005681712436754496
Position 691: 0.0005510638109359043
Position 3744: 0.0004966470940596453
Position 974: 0.00031167282710477137
Position 1595: 0.00028373354101183206
Position 3383: 0.0002628907588864564
Position 3713: 0.00016046916812530374
Position 743: 0.00014483833780915342
Position 1282: 0.00014334865841341413
Position 1010: 7.660435567765888e-05
Position 1034: 2.4910819060084398e-05
Position 276: 1.9458464297839005e-05
Position 356: 1.545120503600822e-05
Position 423: 1.4076719335932182e-05
Position 3308: 1.1398673742277673e-05
Position 748: 9.060197370286907e-07
