Gene = Il2
index = 571
Annotated 5SS: [ 242  401 2970]
Annotated 3SS: [ 340 2822 4741]
SMsplice 5SS: [ 242  401 2970]
SMsplice 3SS: [ 340 2822 4741]
top_k =  100
Partition function (log Z): -0.07955442853674799

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.9999488798521321
Position 401: 0.8893362487971203
Position 2970: 0.8869923132462932
Position 4539: 0.11761551336538104
Position 3440: 0.10380235444617508
Position 2254: 0.05576385169177461
Position 405: 0.042169331671204055
Position 3208: 0.03644511624773341
Position 4277: 0.03175422830934123
Position 42: 0.01372404783020324
Position 3320: 0.013024963451250478
Position 32: 0.011722212466234457
Position 2631: 0.010755467333154125
Position 4998: 0.00331997726343143
Position 3786: 0.0021665517268396424
Position 55: 0.0006905383459632006
Position 2975: 9.036376106499148e-05
Position 2949: 5.789554859672541e-05
Position 246: 4.3464380868519634e-05
Position 205: 6.101401543485954e-06
Position 78: 5.992121152373513e-07
Position 80: 4.67668283769688e-08
Position 95: 2.885184966374493e-08
Position 104: 6.636408349849286e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4741: 0.8528400355148085
Position 2822: 0.7410787153047318
Position 340: 0.6676985785052246
Position 348: 0.2467890125422038
Position 3118: 0.13553329564572916
Position 4440: 0.12662328168933687
Position 2778: 0.08132132641905432
Position 3194: 0.0466628349719788
Position 2149: 0.04256445289432165
Position 5147: 0.03268167675216091
Position 2665: 0.026671128526597445
Position 2829: 0.026456680648888047
Position 111: 0.024700237850877972
Position 3360: 0.024267897006674515
Position 4143: 0.02410658106574866
Position 366: 0.017187513153642035
Position 2132: 0.013199398797452968
Position 3071: 0.012990462803627732
Position 2746: 0.009819621037338013
Position 4181: 0.009291827367645259
Position 4624: 0.008558937163779807
Position 2523: 0.007951329050732517
Position 3329: 0.006897683236648208
Position 4319: 0.005560276656812819
Position 3602: 0.004374286586523235
Position 2701: 0.004005256292845562
Position 3274: 0.0037991152087327356
Position 5281: 0.003075968411214735
Position 3306: 0.002870068911927185
Position 5079: 0.002564356359668298
Position 2562: 0.00163773132590859
Position 2488: 0.001488579332413456
Position 964: 0.0009527101486352848
Position 698: 0.0008926535841202516
Position 126: 0.0006301071687625921
Position 787: 0.0004963883146872125
Position 138: 0.00048726434997054777
Position 4085: 0.00038380743924415847
Position 146: 0.00030857145622870623
Position 152: 2.9142945927563213e-06
Position 163: 1.8442950387905706e-06
Position 166: 1.6022403604616346e-06
Position 157: 1.0085056838576157e-06
Position 160: 8.392815197969254e-07
Position 169: 6.643777614366463e-07
Position 397: 6.643350348308111e-07
Position 172: 3.461147930757794e-07
Position 220: 2.0063837223385886e-07
Position 175: 1.5144977287430692e-07
Position 178: 9.212041796677087e-08
Position 181: 5.660026774768156e-08
Position 184: 3.235797716859883e-08
Position 187: 1.574662850527351e-08
Position 190: 1.0596869674310618e-08
Position 202: 8.493051315322093e-09
Position 234: 1.445647947728517e-09
Position 223: 2.1281630256723039e-10
