Gene = Dmp1
index = 340
Annotated 5SS: [ 100 4538 5025 7318 7534]
Annotated 3SS: [4462 4976 7284 7488 9026]
SMsplice 5SS: [ 100 4538 5147 7318]
SMsplice 3SS: [4462 4976 7153 7488]
top_k =  100
Partition function (log Z): -2.702310216145733

Sorted 5' Splice Sites (High to Low Probability):
Position 7318: 0.9662044434016058
Position 100: 0.9418495187921735
Position 4538: 0.9222938668216714
Position 7534: 0.4833225671427104
Position 5147: 0.4478104529510206
Position 4365: 0.32323755776284024
Position 5117: 0.25036207888237644
Position 5025: 0.21298525886108677
Position 5374: 0.16730475485881166
Position 4862: 0.1408509285449005
Position 297: 0.10801918090302763
Position 1653: 0.06410845964230748
Position 4878: 0.0443163004348954
Position 4884: 0.042061738440475845
Position 7493: 0.03931955402181141
Position 1234: 0.038435081620225874
Position 2219: 0.03645979117807143
Position 2624: 0.023905869246501846
Position 4463: 0.0187022579671172
Position 2166: 0.016787766427636953
Position 4628: 0.014657540326072008
Position 3280: 0.011001192671016367
Position 515: 0.010816744398279003
Position 8598: 0.010229571827447746
Position 4610: 0.006469406815035295
Position 4618: 0.003099090194115319
Position 7689: 0.00011032250412575266
Position 59: 9.074932422660063e-05
Position 589: 5.2474830923559375e-05
Position 315: 1.8267265882409656e-05
Position 326: 1.81887233363111e-05
Position 221: 5.801976382255592e-06
Position 70: 2.145271823264013e-06
Position 20: 2.3262543458543616e-08
Position 147: 5.204884160067797e-09
Position 172: 1.5142462028337103e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4462: 0.917824166516001
Position 4976: 0.9122173870754998
Position 7488: 0.8843473960780128
Position 7153: 0.6764733653028057
Position 4293: 0.38268579971981553
Position 7284: 0.2954653277445946
Position 9026: 0.2902695732889029
Position 8374: 0.19001000039971963
Position 5251: 0.1701792751419258
Position 4800: 0.08826543494631825
Position 4822: 0.08469785215331394
Position 10555: 0.06717544784265062
Position 8987: 0.0547537764599192
Position 2045: 0.0532475576057084
Position 193: 0.04385821147101482
Position 1137: 0.03843508162022586
Position 1519: 0.03649995515021555
Position 1537: 0.021796200399549638
Position 7652: 0.017554329186385876
Position 4628: 0.015410226005602993
Position 4679: 0.014777611712647775
Position 2512: 0.013751711145002973
Position 4657: 0.012318433776044444
Position 3205: 0.011001192671016364
Position 448: 0.010582792721234194
Position 10574: 0.010190292270756005
Position 7399: 0.008520912140925636
Position 2537: 0.006266212299595198
Position 2460: 0.0038879458019036757
Position 1651: 0.003075327216092754
Position 1575: 0.002736976876449507
Position 179: 0.0020578501418837282
Position 267: 0.001704451381954551
Position 195: 0.0013919727873574074
Position 199: 0.0012778229642810847
Position 7493: 0.00020108399627841647
