Gene = Vxn
index = 1183
Annotated 5SS: [  452  5831 12276 18699 21486]
Annotated 3SS: [ 5774 12112 18636 21393 23513]
SMsplice 5SS: [  452 10576 12276 17371]
SMsplice 3SS: [10511 12112 17247 18890]
top_k =  100
Partition function (log Z): -8.379292805299752

Sorted 5' Splice Sites (High to Low Probability):
Position 10576: 0.9798673328291864
Position 12276: 0.9071255845612156
Position 17371: 0.8977051875013868
Position 452: 0.6790704592723129
Position 5831: 0.33459753045430285
Position 18699: 0.2750678472728262
Position 12531: 0.221324045044249
Position 153: 0.19450840163196326
Position 536: 0.15445683701847557
Position 12495: 0.14770466753462275
Position 12192: 0.08792440130559705
Position 19000: 0.08308619986911076
Position 235: 0.07296834840905517
Position 2742: 0.07144370455082054
Position 5720: 0.052108968723903644
Position 436: 0.044985853022851484
Position 15124: 0.04446021714584336
Position 14223: 0.0436799737756894
Position 1964: 0.03873429650156405
Position 17694: 0.03652475048766967
Position 19013: 0.031553787330547846
Position 11468: 0.02195624931800192
Position 12414: 0.0028032051070317394
Position 103: 0.0025563276035119984
Position 12299: 0.0015143016627770297
Position 12174: 0.0008578264469078767
Position 26: 0.0003178564566188811
Position 98: 0.0003026571185376021
Position 141: 0.00012825960146923488
Position 13: 0.00010571761244111496
Position 12280: 6.837137469203734e-05
Position 169: 1.5341395544271613e-05
Position 139: 1.0731054770986533e-05
Position 226: 7.038186310925487e-06
Position 43: 6.577743471490951e-06
Position 243: 6.540426601101335e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12112: 0.9986035436702735
Position 10511: 0.9798673328291866
Position 17247: 0.915642993238779
Position 18890: 0.7046792259096887
Position 5774: 0.30268126630264247
Position 18636: 0.2834292142599458
Position 19782: 0.27971951877710916
Position 12487: 0.15775331422543507
Position 367: 0.13311612698702488
Position 12440: 0.11896372490367622
Position 12371: 0.10488266290010047
Position 5629: 0.08402523287556417
Position 2643: 0.0714437045508206
Position 15001: 0.046524407194255726
Position 17580: 0.036524750487669684
Position 17882: 0.035301364925951456
Position 14032: 0.0340217641319663
Position 13915: 0.02815026132596177
Position 20442: 0.02305816158830683
Position 11111: 0.02195624931800192
Position 1866: 0.019620099060454244
Position 1837: 0.01907589341405099
Position 450: 0.014993467291135997
Position 19611: 0.012964585851029196
Position 295: 0.0012923627795489057
Position 12147: 0.000798581437887702
Position 12029: 0.00036868038590476184
Position 1552: 3.8304027058812715e-05
Position 335: 2.4499954558254523e-05
Position 372: 2.0489541671573508e-05
Position 12270: 1.3611206224092186e-05
