Gene = Cox5a
index = 292
Annotated 5SS: [  137  7794  9084 10514]
Annotated 3SS: [ 7676  8961 10389 11002]
SMsplice 5SS: [  137  7794  9084 10514]
SMsplice 3SS: [ 7676  8961 10389 11002]
top_k =  100
Partition function (log Z): -0.30005757367824737

Sorted 5' Splice Sites (High to Low Probability):
Position 7794: 1.0000000000000002
Position 137: 0.9846366317389226
Position 9084: 0.9722281080683748
Position 10514: 0.8371108177771194
Position 8879: 0.5803596739878325
Position 3301: 0.24642140917689165
Position 8696: 0.18009275719712636
Position 497: 0.17130864764134
Position 8221: 0.15809885124468853
Position 10923: 0.11833532168303348
Position 8499: 0.06311339774738613
Position 4531: 0.04103218288084849
Position 360: 0.013634582605183576
Position 142: 0.005139342762476248
Position 635: 0.0032642090129726877
Position 10666: 0.002743987553326584
Position 8273: 0.0018239037025137583
Position 8278: 0.0017128303296486253
Position 271: 0.0001618051786970111
Position 297: 0.00016073233656385268
Position 262: 8.492666505944878e-05
Position 355: 1.0053154436703357e-05
Position 74: 5.90444275990194e-06
Position 170: 5.239104757106711e-06
Position 275: 3.670974371103479e-06
Position 181: 2.1203830896088997e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7676: 1.0
Position 8961: 0.9625232464124086
Position 11002: 0.8385694768645546
Position 10389: 0.5090487856787685
Position 8805: 0.39363559644861634
Position 3043: 0.21689979152235217
Position 10787: 0.21149128147701224
Position 8607: 0.18728516450377516
Position 10369: 0.1681540693375255
Position 448: 0.12953450013048126
Position 10256: 0.11983053593077563
Position 8778: 0.08965652002948088
Position 8041: 0.08134187542326475
Position 8629: 0.06664402011327962
Position 10434: 0.061869303376887876
Position 8156: 0.042971286474668455
Position 8382: 0.03755543227701914
Position 410: 0.03328536297872504
Position 8021: 0.029503381909533825
Position 4226: 0.027173291984274654
Position 8687: 0.02492147584064542
Position 8356: 0.02393512076742201
Position 10588: 0.022683859592922347
Position 4377: 0.013858890896573842
Position 3266: 0.01211433203121136
Position 3087: 0.011496633781120662
Position 8732: 0.011005879564188947
Position 8129: 0.007704603907337399
Position 10646: 0.006252248542704211
Position 2932: 0.005910651842207458
Position 10757: 0.005300702935737801
Position 355: 0.004384486594707381
Position 10665: 0.0036244148295918785
Position 213: 0.0035821142484718117
Position 271: 0.0033476434464283136
Position 10952: 0.0031715505406216403
Position 9651: 0.0027405115187622148
Position 9827: 0.002462022728552964
Position 359: 0.0018398409785873506
Position 8411: 0.0016228447029449729
Position 230: 0.0009540534351967164
Position 245: 0.0009364395778704415
Position 542: 0.00023635110651035022
Position 386: 0.00019860657189942004
Position 208: 0.0001163677524932209
Position 8132: 0.00011443756204650068
