Gene = Bcs1l
index = 177
Annotated 5SS: [ 188 1579 1800 2160 2435 2830 3407]
Annotated 3SS: [1185 1659 1964 2370 2659 3288 3521]
SMsplice 5SS: [  94 1800 2160 2830 3407]
SMsplice 3SS: [1659 1964 2659 3288 3521]
top_k =  100
Partition function (log Z): -2.8021407767429247

Sorted 5' Splice Sites (High to Low Probability):
Position 1800: 0.9546934336539018
Position 3407: 0.9378934898041515
Position 2830: 0.8309056405772081
Position 2160: 0.7112728804470922
Position 1579: 0.3834935211826665
Position 1325: 0.28778134735673244
Position 2564: 0.27119136620335227
Position 94: 0.24688924283897917
Position 188: 0.22661626655262787
Position 259: 0.13873261921948846
Position 749: 0.12943989209812579
Position 2435: 0.1186366811020606
Position 305: 0.06460856201892642
Position 551: 0.05480925867057401
Position 527: 0.04285379074206241
Position 827: 0.029096441436105326
Position 230: 0.025271486903524345
Position 687: 0.016209642408375247
Position 1335: 0.014887081035632086
Position 500: 0.0055567392095217895
Position 1900: 0.0049283332246208
Position 2198: 0.004101704427888383
Position 668: 0.0036916022523667564
Position 3700: 0.0031687824205442285
Position 3615: 0.0023363371594774113
Position 3768: 0.0016612881697798095
Position 531: 0.0013740074131707565
Position 486: 0.00022157668252769145
Position 251: 2.2202460314193828e-05
Position 16: 7.4387913148171635e-06
Position 3007: 3.837583399176664e-06
Position 137: 2.1382273067906014e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3521: 0.993642190848037
Position 1659: 0.9572547120071252
Position 3288: 0.888413825581927
Position 2659: 0.81151225864781
Position 1964: 0.5609643083735718
Position 1185: 0.2920019053249345
Position 2370: 0.19642958658107512
Position 2273: 0.1906756553267281
Position 1217: 0.1394531262473225
Position 1258: 0.08208159069152846
Position 1470: 0.07748219481645022
Position 1984: 0.048690373008631625
Position 1452: 0.046583721793372515
Position 1990: 0.03240544367431923
Position 3108: 0.023815244691675393
Position 1987: 0.023002556943136833
Position 2078: 0.022818211017832477
Position 1863: 0.021304213355762637
Position 2605: 0.020439320255039146
Position 568: 0.017951382289365804
Position 3127: 0.01251112665799713
Position 1292: 0.010632592575148403
Position 4085: 0.009826152153522292
Position 3006: 0.008688415059255824
Position 2015: 0.0073490938571399225
Position 3357: 0.006546184112925671
Position 2342: 0.0032936255205822185
Position 339: 0.002679207958459734
Position 686: 0.0016548537536741177
Position 1899: 0.0012074395159833292
Position 393: 0.0005837642132807364
Position 414: 0.0004605178368058011
Position 2892: 3.837583399176664e-06
