Gene = Rrp8
index = 938
Annotated 5SS: [ 484 2092 2782 3014 3250 3430]
Annotated 3SS: [1724 2327 2883 3142 3332 3637]
SMsplice 5SS: [ 484 1833 2791 3014 3250 3430 3754]
SMsplice 3SS: [1724 2677 2883 3142 3332 3637 4323]
top_k =  100
Partition function (log Z): 3.5819167312317397

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9951952424839123
Position 3014: 0.9653217029450536
Position 484: 0.8064759850059939
Position 2791: 0.7843258632688646
Position 3754: 0.7413874214784312
Position 3250: 0.7155714421996096
Position 1833: 0.6343125929677459
Position 2528: 0.1825423424098853
Position 3254: 0.11023477704895548
Position 2782: 0.10249928282079693
Position 2092: 0.09743396534774153
Position 454: 0.07384063885492295
Position 383: 0.05011566119472668
Position 4199: 0.04012239415581065
Position 517: 0.03693096155351005
Position 2996: 0.017518852201043284
Position 3880: 0.016349041657811446
Position 946: 0.009607073009444848
Position 585: 0.008856480966433947
Position 1295: 0.008673232817173897
Position 2852: 0.007287197367999469
Position 2726: 0.004777648470383125
Position 294: 0.003465340337530365
Position 1047: 0.002804423977958587
Position 38: 0.002346611848654492
Position 351: 0.00228217964043608
Position 3695: 0.0021642816608226163
Position 546: 0.0017271641077301592
Position 1890: 0.001222710799091191
Position 3143: 0.0011245106821914934
Position 339: 0.0008409774208532181
Position 2098: 0.0006661949474229265
Position 700: 0.0006392273183812527
Position 19: 0.000561721243882441
Position 1525: 0.00037474438166548523
Position 3554: 0.0003616591127428018
Position 3438: 0.00017474318847787273
Position 1996: 0.00015773067504362432
Position 3847: 0.00013379227146006125
Position 3965: 0.00010867452435426398
Position 2798: 5.032194093541832e-05
Position 2202: 2.7447956911440237e-05
Position 3500: 2.9162898288370607e-07
Position 3449: 1.7312613755849277e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3332: 0.9886174833908764
Position 2883: 0.9681805069032144
Position 3637: 0.9361492837475349
Position 3142: 0.8225836256724138
Position 2677: 0.8097358053007767
Position 1724: 0.6530301850584551
Position 4323: 0.40041388808254685
Position 4494: 0.2736522450625573
Position 2327: 0.18208014575193665
Position 4079: 0.10991372345870107
Position 2719: 0.07217844960408018
Position 1671: 0.05440474293120814
Position 4707: 0.030769891491806284
Position 4082: 0.028390389849277227
Position 2286: 0.012594140447928247
Position 2635: 0.010751912517403888
Position 4144: 0.00844747895294068
Position 1188: 0.007771496809843555
Position 2988: 0.006131675690991777
Position 4319: 0.005358790133799836
Position 1939: 0.005302436650420327
Position 2022: 0.004529774987283411
Position 3293: 0.004501832322401851
Position 2897: 0.004463266377337864
Position 1553: 0.00421055209496968
Position 3828: 0.004093323258785277
Position 1978: 0.0035935940959824233
Position 1678: 0.0026950289688352142
Position 1798: 0.0024648158466973155
Position 3679: 0.0021002946818453085
Position 1608: 0.002100233056030678
Position 3074: 0.001386793253996227
Position 3080: 0.0012573670869576608
Position 2066: 0.0011501752055455966
Position 3053: 0.0009459655056456704
Position 3349: 0.0006466767115872779
Position 3167: 0.0005583847848593009
Position 945: 0.0004944464804584497
Position 3698: 0.00045473862195951123
Position 1132: 0.0003871647664225861
Position 1410: 0.00037474438166548523
Position 3346: 0.0003282561121837947
Position 3753: 0.00032235905789116195
Position 1107: 0.00022496438625140786
Position 1832: 0.00020983778741630546
Position 3651: 0.0001651749533891508
Position 1203: 0.00015430466102187332
Position 1148: 0.00012693310328081958
Position 1561: 0.00011997846127441448
Position 2340: 4.376346138095542e-05
Position 3613: 2.9401173395277786e-05
Position 1184: 8.369090353649381e-06
Position 1829: 7.3155264106888245e-06
Position 1773: 1.9720234273002006e-06
Position 3573: 1.810724572734798e-06
Position 3533: 1.598530594649425e-06
Position 3719: 1.2139670937217929e-06
