Gene = Rabac1
index = 882
Annotated 5SS: [ 228  653  994 2668]
Annotated 3SS: [ 439  895 2565 2744]
SMsplice 5SS: [228 585]
SMsplice 3SS: [ 439 2744]
top_k =  100
Partition function (log Z): -4.963186731239184

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9217710349098601
Position 585: 0.8108561984055713
Position 994: 0.4301080987981519
Position 2668: 0.3068490295994927
Position 653: 0.16101801723338885
Position 2574: 0.11940205818525348
Position 367: 0.031593171418623424
Position 752: 0.025180725519237706
Position 812: 0.02441855692665497
Position 288: 0.012898532451428437
Position 119: 0.012099634579816772
Position 1381: 0.009614418658024442
Position 105: 0.008298961205029029
Position 350: 0.006359086758277028
Position 1576: 0.0015293074124074105
Position 561: 0.001362994880113254
Position 93: 0.0012211730387675073
Position 620: 0.0011983707267603744
Position 599: 0.0008644950677384163
Position 241: 0.0007947591561462014
Position 305: 0.0006582822991180806
Position 269: 0.0005296636066169165
Position 149: 0.0003889564743621673
Position 243: 0.00022757443736361554
Position 343: 6.506257075936324e-05
Position 310: 4.1591645396011376e-05
Position 594: 3.835650947663949e-05
Position 541: 3.109050417975746e-05
Position 644: 4.670340290030479e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2744: 0.8160351100141978
Position 439: 0.7177561836956675
Position 895: 0.3884381034285372
Position 2565: 0.3331679069043588
Position 474: 0.13480695806826276
Position 413: 0.1308500510144775
Position 2467: 0.11746468750929215
Position 745: 0.1173468945379166
Position 2788: 0.03148929444683518
Position 2765: 0.021121881219076728
Position 707: 0.015303110638350766
Position 2489: 0.012192459041799771
Position 974: 0.008883894433722046
Position 783: 0.008015225249264726
Position 1340: 0.0065723624338833945
Position 1298: 0.005895688211163236
Position 1687: 0.004111555384045161
Position 1129: 0.0036661817420488192
Position 455: 0.00294884621472501
Position 1362: 0.0026355371015337227
Position 683: 0.0025144546149149676
Position 1272: 0.0020992686772761376
Position 834: 0.0014673748344640179
Position 325: 0.0012647028662643664
Position 1278: 0.0011053327225698942
Position 340: 0.0009708519247866677
Position 805: 0.00048605857374186385
Position 366: 0.00027705454744226214
Position 536: 0.0001610166540110936
Position 389: 0.00015651921741536074
Position 687: 8.201205716850113e-05
Position 164: 6.574959567099247e-05
Position 480: 3.40316495107977e-05
Position 169: 1.397311896884466e-05
Position 253: 1.197138576601996e-05
Position 349: 5.312868136412619e-06
Position 285: 2.1484366781110883e-06
Position 195: 1.3364119946219887e-06
Position 186: 1.2890664913604764e-06
Position 183: 9.034633200056038e-07
Position 192: 5.793425550839065e-07
