Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15861 20490]
SMsplice 3SS: [10800 13905 14634 15767 20402 25148]
top_k =  100
Partition function (log Z): -20.236833740444194

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.8974053230285597
Position 10899: 0.17079650458642315
Position 110: 0.11746427811840712
Position 1420: 0.1065730712270166
Position 2250: 0.0395371246090652
Position 2355: 0.03126905142024032
Position 4792: 0.015375933145138897
Position 1208: 0.009573090670354166
Position 1162: 0.0032595084932442353
Position 319: 0.002069333025988739
Position 1806: 0.0001772879729613115
Position 4: 0.00017605976153179132
Position 138: 0.00010964214500496052
Position 114: 3.4896550542540124e-05
Position 237: 1.4890065353774992e-05
Position 207: 8.484805012451568e-06
Position 184: 8.397455619267396e-06
Position 177: 6.4944885309351565e-06
Position 107: 2.315953126484047e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10800: 0.417261092093991
Position 5415: 0.32571850324538565
Position 11054: 0.17079650458642315
Position 2028: 0.1584715569646471
Position 1331: 0.08179712390382712
Position 6925: 0.031187597306647316
Position 1288: 0.028431478439609633
Position 4715: 0.022120258710680765
Position 5093: 0.02097448074748145
Position 2304: 0.014646330119662172
Position 6806: 0.01249419907541208
Position 3501: 0.010573091707044662
Position 2435: 0.010216414231301667
Position 1347: 0.009674861848059676
Position 268: 0.009016075794860853
Position 1675: 0.007804237328101975
Position 4906: 0.0070090833273337
Position 307: 0.006457536590959696
Position 3229: 0.0061110366131533235
Position 1012: 0.005662577257456929
Position 921: 0.004954936259024956
Position 3855: 0.004440998876594133
Position 4158: 0.003921325683623198
Position 4089: 0.0033812832277603823
Position 226: 0.003111325994551073
Position 1260: 0.002782339473658268
Position 3039: 0.0024459713571855935
Position 1131: 0.002052288153300278
Position 1107: 0.0019738592309320136
Position 457: 0.001447563443040563
Position 728: 0.0011228772286113577
Position 1594: 0.0010412719317210027
Position 508: 0.0007220445075148562
Position 703: 0.0006925786652890761
Position 1110: 0.0005068223890458305
Position 1307: 0.0004851083418641707
Position 1232: 0.00045749578553025254
Position 669: 0.00043234204834841376
Position 645: 0.0003857267726064739
Position 970: 0.00029503128145433907
Position 1063: 0.00021708569930419856
Position 1037: 0.00019279399588591125
Position 1161: 0.00017943286781162967
Position 928: 0.00016482981067519442
Position 76: 3.0314604754451826e-05
