Gene = Gm17545
index = 461
Annotated 5SS: [51]
Annotated 3SS: [7751]
SMsplice 5SS: [388]
SMsplice 3SS: [6975]
top_k =  100
Partition function (log Z): -11.400368653132722

Sorted 5' Splice Sites (High to Low Probability):
Position 388: 0.8575083535511568
Position 1129: 0.462307155079777
Position 2369: 0.20050451283238047
Position 1491: 0.056973735987250904
Position 207: 0.041889911116527234
Position 1736: 0.029815972627023315
Position 600: 0.02962540666243734
Position 147: 0.028181513041524456
Position 718: 0.012033364676874813
Position 158: 0.011003844875644887
Position 4088: 0.010321222028010234
Position 864: 0.006000599642523118
Position 51: 0.0035387774619471575
Position 1180: 0.0022640494412601315
Position 1818: 0.0019170065357611507
Position 348: 0.0017282578257295975
Position 772: 0.0015214877841915257
Position 155: 0.0011332996907336072
Position 662: 0.001084518786983855
Position 668: 0.0004996286039040131
Position 304: 0.0004978262936549654
Position 2396: 0.0001877298270547581
Position 1488: 5.948637309872657e-05
Position 343: 7.621541608000979e-07
Position 79: 2.1353547217663716e-07
Position 105: 4.57045775034644e-08
Position 61: 2.547383647092957e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1046: 0.45290618595799786
Position 6975: 0.330285687300874
Position 2262: 0.28060826573552494
Position 3866: 0.2000261986175537
Position 3110: 0.12437748316523993
Position 1553: 0.06447886429832676
Position 4165: 0.06414263771247534
Position 1349: 0.05949847271803605
Position 6939: 0.059247495266226816
Position 3218: 0.052735020696032926
Position 1608: 0.021744349560895243
Position 1071: 0.015077996236046111
Position 2157: 0.00960296720673237
Position 3679: 0.009120876004461272
Position 2969: 0.0054137993709020265
Position 469: 0.0044850564609507
Position 1417: 0.001976567772008669
Position 922: 0.0015693866692493377
Position 1284: 0.0015056298945664522
Position 963: 0.0011089272510037323
Position 888: 0.000122826156415863
Position 1420: 6.412545110989265e-05
Position 661: 6.403830751558073e-05
Position 252: 6.282481954886561e-05
Position 1224: 5.368760118682864e-05
Position 618: 5.106471980489516e-05
Position 1114: 4.9187906719614953e-05
Position 776: 2.5488876699720284e-05
Position 1230: 2.3896623134118472e-05
Position 527: 2.3165792099004334e-05
Position 897: 2.2417181803243117e-05
Position 261: 2.2263251399441886e-05
Position 246: 1.90696082545523e-05
Position 844: 1.482254839490422e-05
Position 604: 1.3801276298638e-05
Position 625: 1.1710201512062972e-05
Position 297: 1.1088887785876283e-05
Position 309: 6.593511805329635e-06
Position 489: 5.5397989043858025e-06
Position 475: 4.446733946443776e-06
Position 283: 4.12694516094376e-06
Position 513: 3.923600438433079e-06
Position 331: 3.6108273849756465e-06
Position 620: 2.7379149608978504e-06
Position 868: 3.8117611019952666e-07
