Gene = Cdv3
index = 242
Annotated 5SS: [ 787 1866 5965 9561]
Annotated 3SS: [ 1788  5821  9400 10526]
SMsplice 5SS: [ 787 1866 5965]
SMsplice 3SS: [ 1788  5821 11552]
top_k =  100
Partition function (log Z): -10.631457459561698

Sorted 5' Splice Sites (High to Low Probability):
Position 1866: 0.9067742161028253
Position 5965: 0.8577585079081427
Position 787: 0.6873940526920146
Position 6209: 0.4707065293785561
Position 4035: 0.4585153326670717
Position 3342: 0.3095750162197715
Position 224: 0.2330920152679197
Position 5937: 0.10353386383544871
Position 1693: 0.09854226191168744
Position 1378: 0.08576535018428778
Position 2656: 0.07042486893563464
Position 3491: 0.0616848454652806
Position 3507: 0.059130066961202335
Position 5349: 0.049536519632097376
Position 8944: 0.04422380370512355
Position 4109: 0.03861253087275883
Position 678: 0.03481872319625733
Position 1893: 0.030697066251881417
Position 642: 0.0264925445683513
Position 7505: 0.020048498034821956
Position 5914: 0.012536378523852204
Position 738: 0.009500385805267955
Position 714: 0.003352923233167484
Position 987: 0.003114814705466068
Position 548: 0.0006059862879626591
Position 300: 0.0003896149385641753
Position 116: 0.00026533784959469
Position 1054: 0.0002168201404427818
Position 635: 4.4882927142732455e-05
Position 284: 2.981175422370909e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5821: 0.9966971617308735
Position 1788: 0.7939536242699702
Position 6072: 0.5551398219634679
Position 3233: 0.3905711558702385
Position 10526: 0.26015076533594383
Position 3919: 0.23952745769857273
Position 3984: 0.2115216062903675
Position 7331: 0.20251112749876285
Position 10277: 0.13107087729656428
Position 7877: 0.11424976788553629
Position 1740: 0.10733692787025356
Position 6106: 0.07768784690416286
Position 1597: 0.07682431588586938
Position 1248: 0.06645088120895502
Position 2431: 0.06602347327297468
Position 7089: 0.05687085880393923
Position 5236: 0.04953651963209739
Position 3867: 0.047032355282141884
Position 8829: 0.04422380370512355
Position 3286: 0.04039761907485055
Position 8059: 0.036632907889940516
Position 6288: 0.030269804102503906
Position 1770: 0.024840787834868136
Position 1450: 0.018193695523441317
Position 677: 0.0160288499157717
Position 713: 0.0050675145234372245
Position 2577: 0.004782533446075278
Position 1169: 0.0037777963711875993
Position 1227: 0.0033667309028055457
Position 1053: 0.001551437727477937
Position 1705: 0.0013310762768592795
Position 641: 0.0012409477969695395
Position 1280: 0.0007979132136401276
Position 2000: 0.000546976458597706
Position 2412: 0.0005386122291911683
Position 2075: 0.0003037097678348068
Position 1119: 0.0002675448283706778
Position 386: 2.1753950012649297e-05
Position 1552: 1.4129701966024297e-05
Position 1087: 5.588299802731972e-07
Position 1330: 5.392427510841328e-07
