Gene = Ppan
index = 841
Annotated 5SS: [ 143  403 1265 1510 1767 2541 2838 3032 3191 3573]
Annotated 3SS: [ 231 1162 1458 1595 2463 2729 2907 3111 3275 3656]
SMsplice 5SS: [ 143  403 1510 1767 2541 2838 3032 3191 3573]
SMsplice 3SS: [ 231 1420 1595 2463 2729 2907 3111 3275 3656]
top_k =  100
Partition function (log Z): 20.500140511262913

Sorted 5' Splice Sites (High to Low Probability):
Position 3032: 0.9870009707799788
Position 1510: 0.9856328025909262
Position 2838: 0.9755894066493546
Position 1767: 0.9535298902204766
Position 143: 0.9241038934018823
Position 3573: 0.806260305538318
Position 3191: 0.774387283445538
Position 403: 0.6467118491312187
Position 2541: 0.611166908494719
Position 1265: 0.4535003105190459
Position 2551: 0.34658921141666577
Position 3204: 0.2009552606278492
Position 3504: 0.1670414113603748
Position 432: 0.1630743735093804
Position 361: 0.04989877264302572
Position 68: 0.046902470817788
Position 407: 0.0446324629246726
Position 306: 0.01759048456967591
Position 2842: 0.016430713760638208
Position 75: 0.015632457855772382
Position 3453: 0.01521029484611165
Position 1758: 0.014511707234672714
Position 1163: 0.013247289502975759
Position 845: 0.01255654559976026
Position 340: 0.012443160642898897
Position 3738: 0.010083004366742102
Position 1801: 0.007491779218899348
Position 3753: 0.004624936968635318
Position 1519: 0.004584154664489691
Position 3789: 0.004129851766002508
Position 2822: 0.00388184721655892
Position 1677: 0.003039159543984954
Position 2639: 0.002108393835589073
Position 2169: 0.002078289823948174
Position 370: 0.001984265264459401
Position 332: 0.0018161657441840915
Position 3017: 0.0017000445834482092
Position 1365: 0.001696237509788017
Position 492: 0.0015435262444257745
Position 659: 0.0011495384080572198
Position 978: 0.0010756010414476672
Position 77: 0.0010290331090779287
Position 2547: 0.0008971741513327109
Position 2887: 0.0005828932218345545
Position 33: 0.0005694764179730316
Position 3883: 0.0005446103465749271
Position 38: 0.00039973224231269587
Position 108: 0.00037918238977447186
Position 133: 0.0003098008387104433
Position 3185: 0.0002272573871091918
Position 3172: 0.00018474807902542657
Position 53: 0.0001697498659248331
Position 3038: 9.586154084554964e-05
Position 312: 6.39746467987791e-05
Position 2854: 5.909597165449914e-05
Position 3047: 4.075557934891842e-05
Position 282: 3.3796305947859325e-05
Position 42: 2.8784524129459812e-05
Position 3459: 1.747807692211201e-05
Position 3593: 8.165175881797664e-06
Position 3535: 7.588786490159172e-06
Position 1655: 7.463062281550896e-06
Position 310: 3.747342574493639e-06
Position 3585: 2.436113185804665e-06
Position 3217: 7.236282156537625e-07
Position 24: 5.791457315651116e-07
Position 3348: 4.1765284673701135e-07
Position 12: 9.252163141249121e-09
Position 179: 3.104732671141569e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9727512628836177
Position 2907: 0.9715146839316473
Position 1595: 0.9702282206747873
Position 3275: 0.9562115077794724
Position 2463: 0.9328958463274453
Position 231: 0.9216391414647869
Position 3656: 0.8652322717694048
Position 2729: 0.8001161843677648
Position 1420: 0.7163476886238284
Position 1162: 0.460766313312548
Position 1458: 0.23735585067269466
Position 2662: 0.15298416685043323
Position 3671: 0.12818287159919728
Position 2732: 0.0352008833916583
Position 3253: 0.030580977713581908
Position 2412: 0.022576477854145953
Position 1036: 0.01665073450006816
Position 1307: 0.010320642063316631
Position 3961: 0.01030988413180287
Position 2924: 0.007536834618039567
Position 1700: 0.005247236564571433
Position 402: 0.004990739980044616
Position 3838: 0.004814560838584013
Position 958: 0.004652832795894077
Position 697: 0.004485240947256416
Position 781: 0.004327322107615724
Position 720: 0.004132939100181606
Position 1500: 0.0035085713136448655
Position 2963: 0.0033160220608980566
Position 1424: 0.003284501446975935
Position 3301: 0.003215953501112064
Position 2631: 0.0030414132661001534
Position 2337: 0.002655306982838522
Position 2394: 0.002634952181902693
Position 1687: 0.0026261139014356833
Position 2759: 0.002558714143275146
Position 2928: 0.002398411271927604
Position 3314: 0.0023472973027884696
Position 2942: 0.0022371598543861884
Position 1461: 0.00216322090768063
Position 3135: 0.0021318069281787994
Position 2041: 0.0020782898239481737
Position 3851: 0.0019163745855767978
Position 243: 0.0015733023886760535
Position 1301: 0.0014895404646433985
Position 1247: 0.0014272125470250244
Position 3185: 0.0014255566124848568
Position 2358: 0.0013557234106087632
Position 3547: 0.0012444065850882608
Position 3906: 0.001150541109083336
Position 2974: 0.0009920675685933982
Position 531: 0.0009697856154707859
Position 3883: 0.0008508795956953142
Position 261: 0.0008471250529981214
Position 2938: 0.0007468460946879125
Position 2614: 0.0007408418476615229
Position 1024: 0.000693686138906007
Position 865: 0.0006866444861541981
Position 2784: 0.0005997578290362377
Position 1736: 0.0004761964818232903
Position 267: 0.0004308850911863511
Position 3001: 0.0003774626985389619
Position 3858: 0.0003401631872125142
Position 3144: 0.00030091824412973396
Position 2315: 0.0002432865346944047
Position 3361: 5.232371385407727e-05
Position 2279: 4.6450200641602444e-05
Position 322: 1.0779786300413709e-05
Position 297: 4.755851263367822e-06
Position 246: 2.354846184241298e-06
Position 1652: 2.0609881869404526e-06
Position 196: 1.9794203828578323e-06
Position 348: 3.4716465447153434e-07
Position 1573: 1.706695086675204e-07
Position 328: 9.368134744500016e-08
