Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  100
Partition function (log Z): -6.052279039598686

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.998090549002115
Position 2990: 0.847344241253948
Position 3946: 0.1480887406104409
Position 3250: 0.12510293914534873
Position 3195: 0.11683725437189676
Position 2944: 0.09259809926064239
Position 1321: 0.05941789732032365
Position 2152: 0.05933713534534221
Position 989: 0.04566604667907288
Position 3550: 0.020946015012838833
Position 3749: 0.015016971219763814
Position 3951: 0.01023162861784934
Position 3554: 0.00779431224019905
Position 3517: 0.006388122763210321
Position 3162: 0.0021929802747108957
Position 219: 0.0017111968186759117
Position 2147: 0.0012011069790617925
Position 2157: 0.0011904243845029898
Position 3304: 0.0008522274186894938
Position 773: 0.00016435211689067155
Position 1660: 0.00014745631362989969
Position 442: 0.0001162689026132495
Position 3591: 0.00010419228507322206
Position 595: 4.684175023630462e-05
Position 254: 3.6803704329210027e-05
Position 1735: 9.596248945628478e-06
Position 390: 6.703632170932571e-06
Position 320: 7.165676848144324e-08
Position 495: 6.454081530953756e-08
Position 175: 8.476275002494084e-10
Position 97: 1.7148731974286822e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6867204572252608
Position 2878: 0.6359848558799241
Position 3695: 0.29747255704449566
Position 4247: 0.26757028302799996
Position 2898: 0.22048251579052947
Position 3405: 0.13308257020612313
Position 2021: 0.06535195939505557
Position 1220: 0.042717577144656155
Position 3812: 0.03611984350227015
Position 2777: 0.0336689740703209
Position 2801: 0.03128772712603898
Position 645: 0.01782331100111391
Position 2824: 0.01683364286457586
Position 860: 0.016806544445893766
Position 4081: 0.01160650301615464
Position 894: 0.011127875979586822
Position 2940: 0.006923568783721717
Position 1175: 0.006433834255470897
Position 1225: 0.00479508312867648
Position 732: 0.004538630725334899
Position 1136: 0.002608185149687176
Position 3725: 0.002487502580002414
Position 189: 0.0021776767823914497
Position 837: 0.0015489991506294856
Position 1279: 0.0014969095436499593
Position 1282: 0.0013651951503177737
Position 1502: 0.0007377143876728822
Position 3147: 0.0006701465092108261
Position 3092: 0.00015454558822201877
Position 1546: 3.556750985071469e-05
Position 1594: 4.9119710618322544e-06
Position 291: 2.0297414704664785e-06
Position 1028: 1.1129478652144862e-06
Position 370: 8.888868476330928e-07
Position 353: 5.403771340305355e-07
