Gene = Il18bp
index = 570
Annotated 5SS: [  46  559  869 1406 1878 2113]
Annotated 3SS: [ 490  803 1213 1753 1964 2319]
SMsplice 5SS: [ 559 1878 2113]
SMsplice 3SS: [1787 1964 2319]
top_k =  100
Partition function (log Z): -0.36857776273192155

Sorted 5' Splice Sites (High to Low Probability):
Position 1878: 0.9905635561160593
Position 559: 0.920624494110911
Position 2113: 0.8831942060896861
Position 869: 0.39862306320366014
Position 1406: 0.2455074364556546
Position 46: 0.2186923752290423
Position 317: 0.16092731387780332
Position 212: 0.15951973080916929
Position 975: 0.1333246660950302
Position 1417: 0.11282279301999798
Position 138: 0.08473600040372288
Position 1088: 0.05087547875851807
Position 1132: 0.03265364743738677
Position 2197: 0.014556034265058658
Position 1116: 0.012655903093406567
Position 374: 0.010322153459566621
Position 396: 0.008676412432850044
Position 703: 0.005484523961783436
Position 379: 0.005006627639902267
Position 327: 0.002971790544619065
Position 190: 0.0026229354471055096
Position 97: 1.1233918672550213e-05
Position 118: 7.590565644071461e-06
Position 85: 5.214990930396961e-06
Position 101: 1.0885658405874506e-06
Position 79: 8.087089339123271e-07
Position 111: 2.601610175137447e-07
Position 99: 2.120071158561657e-07
Position 151: 1.952848131224863e-07
Position 113: 1.6089164697193528e-07
Position 204: 2.8933029389423663e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1964: 0.9818527302964608
Position 1787: 0.7595133678721
Position 803: 0.5632380771292772
Position 2319: 0.4067457571065889
Position 450: 0.3284125899880831
Position 1213: 0.304286999166004
Position 2850: 0.1828522565254874
Position 3013: 0.15733314923520447
Position 490: 0.1089262008281752
Position 1805: 0.10347781300299114
Position 1753: 0.10212808471057813
Position 2596: 0.052535905374109695
Position 1265: 0.042947543653945035
Position 517: 0.03356066781326389
Position 947: 0.03353387208465985
Position 365: 0.03312371035289186
Position 426: 0.02863350213641304
Position 2938: 0.027953919745073913
Position 1725: 0.025611413168481662
Position 2876: 0.022975123651700305
Position 1080: 0.020316413726515405
Position 493: 0.019613465224469172
Position 2535: 0.01799508185269294
Position 2353: 0.011107519373489614
Position 1342: 0.01072743970965103
Position 2719: 0.010349685734917591
Position 520: 0.010269202768086683
Position 2188: 0.008320940518708684
Position 238: 0.007451815460791408
Position 663: 0.005757698528889001
Position 2994: 0.004071041778716648
Position 2000: 0.0036183137808047305
Position 1017: 0.003603337476226821
Position 474: 0.003541117038245852
Position 2366: 0.0029004321137785973
Position 2372: 0.0026838503813454108
Position 2436: 0.002448945672392673
Position 1976: 0.0018381447962045137
Position 597: 0.001757075385865271
Position 523: 0.0009990455407273254
Position 666: 0.0009632923664866011
Position 898: 0.0007837729208821066
Position 280: 0.0007748236368649135
Position 558: 0.000710146680771843
Position 805: 0.0006640186897030917
Position 723: 0.0004147934089493941
Position 276: 0.0002462665862319548
Position 1284: 0.00018635180881688808
Position 1345: 0.00018189513723548015
Position 211: 0.000174228025209618
Position 264: 0.00010253818221071947
Position 702: 8.380760990619053e-05
Position 190: 5.964373564417567e-05
Position 216: 1.6443762749750098e-05
Position 285: 4.497934701580196e-06
Position 142: 4.480177469400171e-06
Position 194: 2.3567975242947437e-06
Position 165: 1.0085342330472438e-06
Position 2106: 3.197789766004995e-07
