Gene = Nub1
index = 770
Annotated 5SS: [  199  3687  7151  8938  9767 11364 11600 12948 15710 16661 17748 20761
 22040 23037]
Annotated 3SS: [ 3555  6982  8875  9695 11180 11507 12840 15525 16552 17594 20613 21943
 22858 23164]
SMsplice 5SS: [  199  7151  8938  9181 11364 11600 12948 15710 17748 20761 22040]
SMsplice 3SS: [ 6982  8875  9047 11180 11507 12840 15525 17594 20613 21943 23164]
top_k =  100
Partition function (log Z): 21.868362077514732

Sorted 5' Splice Sites (High to Low Probability):
Position 17748: 0.9999999999999996
Position 7151: 0.9998068912232391
Position 22040: 0.9989104826053988
Position 199: 0.9948091487424124
Position 20761: 0.9838731635024597
Position 12948: 0.9699620451522555
Position 11600: 0.9693710870574525
Position 15710: 0.9503278472166656
Position 11364: 0.9266334458152307
Position 3687: 0.631350849970295
Position 16661: 0.5615819454564109
Position 9181: 0.5208060926120441
Position 9767: 0.4786445716285184
Position 8938: 0.46813328355855005
Position 23037: 0.4403179705451263
Position 3472: 0.4119105492972517
Position 18799: 0.2532964326189409
Position 19043: 0.16447756493239185
Position 11997: 0.16355979909145404
Position 9013: 0.14620825490947664
Position 19323: 0.14152831477519026
Position 23281: 0.09884731247798272
Position 23315: 0.08880489827968954
Position 9782: 0.08551977712165555
Position 3457: 0.08446616434726191
Position 8965: 0.07406161086272292
Position 5740: 0.05941212710250937
Position 7607: 0.03719450781359748
Position 13691: 0.032835242414671326
Position 11609: 0.026707245652145814
Position 5114: 0.023539936953273007
Position 23458: 0.023211875066878513
Position 11982: 0.021192139441303715
Position 8440: 0.020707664331817904
Position 19876: 0.01966598849163912
Position 11377: 0.018892342819235748
Position 12014: 0.01679072346196102
Position 21136: 0.016775326521845258
Position 2650: 0.01566227063636925
Position 23048: 0.013462788716258847
Position 8433: 0.013215279912001216
Position 13537: 0.011260682322189821
Position 575: 0.010925603689384741
Position 3127: 0.00983036873729072
Position 3112: 0.009183874048288207
Position 1891: 0.009036392870964274
Position 21751: 0.008975413367776457
Position 20782: 0.008683378139915737
Position 599: 0.005929795905704651
Position 21503: 0.0057623130838145905
Position 533: 0.005089134339887932
Position 529: 0.0049752586704936725
Position 7964: 0.004542330372968082
Position 11940: 0.004420201680460682
Position 20883: 0.004124151159348535
Position 271: 0.0038912338342656683
Position 3669: 0.003574843635637435
Position 18845: 0.0032107078745042196
Position 18243: 0.0017685349576014547
Position 242: 0.0012616071380843845
Position 11569: 0.0011724832782939796
Position 4632: 0.0011448823566463972
Position 22830: 0.000440890375726147
Position 11658: 0.00042245293664458196
Position 22156: 0.0002944620159201551
Position 7124: 0.00019310877675998982
Position 11654: 0.00018882597509118428
Position 11771: 0.00014411358462676152
Position 172: 2.7237785265040842e-05
Position 419: 4.910469872467051e-06
Position 329: 2.4623639346997764e-06
Position 62: 2.024117214871781e-06
Position 262: 1.248289060946583e-06
Position 190: 1.0850721665033301e-07
Position 377: 1.8752671488358815e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6982: 0.9999999999999993
Position 11507: 0.9938994418357019
Position 21943: 0.9908370654414296
Position 12840: 0.9695348144352892
Position 20613: 0.9688018090732985
Position 17594: 0.9596588953658256
Position 23164: 0.9595382324933353
Position 15525: 0.9503278472166675
Position 11180: 0.9157279416003168
Position 8875: 0.7426122278509324
Position 3555: 0.5865333897374257
Position 9695: 0.5562372862131533
Position 3328: 0.4917825044167164
Position 9047: 0.4294647489613732
Position 22858: 0.34385605317571777
Position 16603: 0.3044173807775974
Position 18985: 0.28783531313490984
Position 16552: 0.22198110057163783
Position 11870: 0.20596286367517946
Position 23709: 0.18078228990694928
Position 18629: 0.11967946849712097
Position 22883: 0.08405829505379914
Position 18742: 0.06042080874007957
Position 5634: 0.05941212710250936
Position 3568: 0.04839230386850566
Position 18710: 0.04182603390431517
Position 17654: 0.04034110463417351
Position 13423: 0.03588919512830472
Position 16587: 0.035183464107175176
Position 7367: 0.03518300444145824
Position 18713: 0.032274527274354245
Position 10920: 0.02979793984642279
Position 22981: 0.029610156608844862
Position 482: 0.026919792605471025
Position 20498: 0.025549617829216956
Position 4951: 0.023539936953273062
Position 8347: 0.02262866956223752
Position 23185: 0.01994810070968715
Position 19721: 0.019665988491639124
Position 3043: 0.018579109271046817
Position 23834: 0.018555711388156
Position 19231: 0.018170566572672325
Position 8801: 0.017882538041193285
Position 8821: 0.0178330534403457
Position 21026: 0.016775326521845258
Position 23557: 0.015193903725749597
Position 21397: 0.014737726451591061
Position 24133: 0.01310210202369901
Position 8288: 0.011294274681581597
Position 2594: 0.010169993327178214
Position 1820: 0.00903639287096427
Position 13627: 0.008206729608556389
Position 9670: 0.007927062537020703
Position 3274: 0.004594209227797913
Position 11447: 0.003962560251652618
Position 21979: 0.0035738784359643175
Position 21785: 0.0030153527802774505
Position 7831: 0.0027985063498744836
Position 2450: 0.0025539557009103425
Position 20830: 0.002329265899207392
Position 18577: 0.002306302077575107
Position 7513: 0.0019310553338277943
Position 18029: 0.0017685349576014547
Position 2435: 0.001764449539864383
Position 21809: 0.001696974204675883
Position 7681: 0.0014792665116729268
Position 9169: 0.0014166736489488842
Position 2479: 0.0011738720684163167
Position 4527: 0.0011448823566463972
Position 22609: 0.000440890375726147
Position 2946: 0.0004351335145320685
Position 7855: 0.0002645575114206709
Position 12755: 0.00025925707164663723
Position 12790: 0.00016797364531943726
Position 11679: 0.00014411358462676152
Position 22103: 8.167375896889678e-05
Position 7275: 5.408660832779048e-05
Position 7297: 1.8114448320678748e-05
Position 7234: 8.246981662990708e-06
