Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  100
Partition function (log Z): 13.760600388012623

Sorted 5' Splice Sites (High to Low Probability):
Position 6645: 0.9999999999999994
Position 5025: 0.9952863709457107
Position 10824: 0.9826167806201453
Position 1644: 0.9777419919136886
Position 8009: 0.953646467170247
Position 3054: 0.9451747088308347
Position 2515: 0.9038771421578566
Position 10632: 0.7608305783719106
Position 13347: 0.7500433405533703
Position 523: 0.6956464438999089
Position 4172: 0.48533112871688977
Position 6417: 0.4305041648448428
Position 5674: 0.4020874630462934
Position 2818: 0.383354658697347
Position 10474: 0.3390350077784962
Position 4207: 0.3097042413191658
Position 6871: 0.28820740169878223
Position 218: 0.2606228723010507
Position 4591: 0.24025996294114962
Position 82: 0.2324274664248798
Position 10615: 0.20418262328539596
Position 3699: 0.20257558412005325
Position 3911: 0.16485038532919097
Position 3811: 0.1645855629578863
Position 5485: 0.1513709177014992
Position 4203: 0.09193509789579346
Position 12667: 0.06802518699187657
Position 4176: 0.06302247905060983
Position 415: 0.06224828078826332
Position 2453: 0.06141304431677191
Position 998: 0.030657063318548408
Position 13286: 0.026804808321944665
Position 1401: 0.025013735804001312
Position 4625: 0.01651926237131939
Position 13897: 0.014459850435655883
Position 2197: 0.013837791731824936
Position 4418: 0.013669396049988741
Position 4605: 0.012185934080065667
Position 13303: 0.011019951886407406
Position 12605: 0.009577808637639346
Position 4028: 0.009385012750372089
Position 1450: 0.009224055656588816
Position 13471: 0.008355979389714212
Position 697: 0.0070390079862987795
Position 10977: 0.005807031639756171
Position 4238: 0.005699649361422211
Position 2941: 0.005400136015070922
Position 1677: 0.004616849434578217
Position 2413: 0.004146230474403915
Position 5193: 0.004012184699347362
Position 3655: 0.0018641821189786267
Position 10416: 0.0011450564233787303
Position 267: 0.0005425305222180175
Position 5226: 0.0004871936065159369
Position 62: 0.00024481741223757354
Position 111: 0.00014921185482064667
Position 164: 0.00014334828813819346
Position 13317: 0.00011540198696940922
Position 166: 9.355301164077235e-05
Position 86: 8.407644314166018e-05
Position 12593: 5.21074048061727e-05
Position 40: 2.341323926808499e-05
Position 2076: 3.6341639904969685e-06
Position 76: 3.533894674327397e-06
Position 3181: 1.3076678412409717e-06
Position 3043: 1.2427732362976608e-06
Position 257: 9.176042834742246e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4952: 0.9990435344334585
Position 10729: 0.9917553502438431
Position 1536: 0.9698454370283103
Position 2369: 0.966073529511865
Position 7895: 0.9536464671702463
Position 4074: 0.9532140474088411
Position 2974: 0.9386361605092804
Position 13205: 0.9027070844568803
Position 10558: 0.7736838360157541
Position 6500: 0.7617933832091666
Position 13430: 0.6427575427420633
Position 6343: 0.43157647162026164
Position 3585: 0.33351675865645014
Position 10280: 0.3247181397009192
Position 2716: 0.30206250983171995
Position 6766: 0.28820740169878223
Position 4508: 0.2640790225030946
Position 5587: 0.24459458002677617
Position 6416: 0.23713431001541396
Position 5404: 0.21633150987779134
Position 10404: 0.2067932500659388
Position 13553: 0.15781563882579122
Position 3837: 0.14416571206620726
Position 217: 0.10466473023355571
Position 5484: 0.09253229084322487
Position 12569: 0.07439068330571147
Position 3648: 0.059945735081739115
Position 2634: 0.059678861936782714
Position 347: 0.04749922914160667
Position 14483: 0.04347668507442422
Position 1303: 0.02380728402359818
Position 257: 0.022297701765482503
Position 1394: 0.020640983695824025
Position 360: 0.0202313829175225
Position 300: 0.014456866893664488
Position 194: 0.014086778566365771
Position 751: 0.013633340559054019
Position 418: 0.012888971097754044
Position 927: 0.012711505586224454
Position 11424: 0.011812929821757537
Position 13233: 0.010452279322009369
Position 368: 0.009995846286900848
Position 2694: 0.009888864294616431
Position 414: 0.009405930622273047
Position 4360: 0.009195759748798615
Position 13745: 0.009164387666036023
Position 13435: 0.008631828954608373
Position 11283: 0.008620804240854438
Position 2599: 0.008380792976078499
Position 12538: 0.008339519359840756
Position 2720: 0.00782655232562634
Position 2637: 0.0074583121102251935
Position 13258: 0.0066228886071731
Position 3653: 0.005039528233291431
Position 4546: 0.004886136889440127
Position 2058: 0.00471701708765215
Position 3734: 0.004646397861611686
Position 1929: 0.0037711648788444413
Position 2071: 0.0033663666187869123
Position 812: 0.002408724453434867
Position 1163: 0.0023029280611238188
Position 4237: 0.0022491792610484515
Position 498: 0.0020868975314114963
Position 2192: 0.0018850234306758903
Position 1894: 0.0015736447229198068
Position 2242: 0.001090093247492079
Position 828: 0.0010549624396879688
Position 309: 0.0009527296129786977
Position 832: 0.0008485302801471185
Position 2034: 0.000682664206728652
Position 157: 0.000679510671709812
Position 3520: 0.0006496013523630763
Position 4866: 0.0003834516759052827
Position 13641: 0.0003286653238609768
Position 5174: 0.00020593071663270457
Position 5096: 0.00015283242557789157
Position 2333: 0.0001183391398822636
Position 146: 1.733873059391556e-05
Position 445: 3.646409475677896e-06
Position 230: 1.188394272728522e-06
Position 501: 7.247952609421592e-07
