Gene = Diablo
index = 334
Annotated 5SS: [ 106  922 4136 6222 6440]
Annotated 3SS: [  794  4003  6110  6342 11468]
SMsplice 5SS: [ 106  922 4136 6222]
SMsplice 3SS: [ 794 4003 6110 6342]
top_k =  100
Partition function (log Z): -3.036550619034979

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9480743859623845
Position 922: 0.9459033342873094
Position 4136: 0.8528117198368071
Position 6222: 0.7781356449652878
Position 6440: 0.7592938450854774
Position 11612: 0.5091479014571016
Position 6198: 0.21042604713689558
Position 4761: 0.08843651501109713
Position 3195: 0.05340273936406961
Position 6884: 0.045602125095366874
Position 470: 0.044072877279270055
Position 6048: 0.014717175910803789
Position 169: 0.013223232394966375
Position 218: 0.008190122904512397
Position 6397: 0.004533738263764997
Position 77: 0.0024014091875170715
Position 6234: 0.0022933181715011383
Position 29: 0.0022790506171102218
Position 44: 0.002133096612243932
Position 6189: 0.002040303005184905
Position 117: 0.000945993522944394
Position 276: 0.0007594176839529506
Position 3061: 0.0002561669171101394
Position 6443: 0.00022149842794313572
Position 2727: 0.0001963503863377191
Position 6502: 0.00015801578494890227
Position 3328: 0.00012875146287456846
Position 2770: 0.00012552258959501767
Position 3022: 0.00012274947891539542
Position 4061: 0.00011687870492137082
Position 1060: 8.9571792641092e-05
Position 200: 1.1206766335710778e-05
Position 190: 1.0674866547684599e-05
Position 248: 7.166146356985265e-06
Position 241: 2.714984615498222e-06
Position 795: 9.686208133554064e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6110: 0.9694395322894352
Position 6342: 0.9419094536117818
Position 794: 0.9009626929740409
Position 4003: 0.7809712993592194
Position 11468: 0.5838877126237367
Position 12164: 0.2038489498947304
Position 12318: 0.17431047263736207
Position 11900: 0.14550693011053803
Position 6634: 0.1361965859262888
Position 4690: 0.08901129946069049
Position 2951: 0.05223038165701125
Position 3984: 0.04110552770338892
Position 847: 0.03247589965851183
Position 12042: 0.030437601668024776
Position 4067: 0.027116977210340763
Position 12111: 0.026490024047230644
Position 5958: 0.023514904356813773
Position 6525: 0.01947235501599819
Position 11208: 0.01929341329651017
Position 6738: 0.01219529096710673
Position 324: 0.012131680699234504
Position 5811: 0.011867173191866497
Position 7723: 0.007239262022930498
Position 7464: 0.005347794873610291
Position 364: 0.0043397154159306554
Position 735: 0.003973099750821513
Position 3888: 0.00358333679794615
Position 6829: 0.0031775814493410406
Position 6667: 0.0030326678662438047
Position 5991: 0.0027908793515583332
Position 6975: 0.002279566578033112
Position 676: 0.002127011962488142
Position 831: 0.001992660971334237
Position 800: 0.0018656551796520369
Position 415: 0.0017361364385472923
Position 8000: 0.001634340642139639
Position 259: 0.0015990729486384414
Position 2960: 0.0015512741030839657
Position 754: 0.0015210413891722887
Position 7302: 0.0009627675932213878
Position 612: 0.0008986084752004601
Position 218: 0.0007938265136004291
Position 6570: 0.0007584784154529087
Position 375: 0.0007190202916732768
Position 381: 0.0004068745763833154
Position 2626: 0.0003218504684232394
Position 3835: 0.00015145747083292405
Position 6323: 0.00013822634760471452
Position 6360: 0.00013817892750234818
Position 340: 0.00013368001695307377
Position 3194: 0.00012875146287456846
Position 6357: 9.882772027920071e-05
Position 999: 8.9571792641092e-05
Position 222: 8.359918747830804e-05
Position 377: 5.6354257790905745e-05
Position 334: 5.489183449708523e-05
Position 679: 4.7698198007692446e-05
Position 702: 3.893348068014878e-05
Position 6788: 2.5857429341393855e-05
Position 441: 2.083107327426945e-05
Position 224: 1.9088333154363462e-05
Position 169: 1.658855417084711e-05
Position 2344: 2.250750949727798e-08
Position 742: 2.1131690180029862e-08
