Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  100
Partition function (log Z): 40.49412961238472

Sorted 5' Splice Sites (High to Low Probability):
Position 9723: 1.000000000000002
Position 22731: 0.9999999999999962
Position 3219: 0.9968775775918036
Position 1409: 0.994135839871466
Position 9494: 0.9927968762453906
Position 27522: 0.9675375570864201
Position 12039: 0.9674628031474395
Position 22480: 0.9650686065868707
Position 24769: 0.9388787249831314
Position 26308: 0.9381463673414839
Position 27700: 0.8904159407584255
Position 11306: 0.8597712800982134
Position 1054: 0.794933626583027
Position 245: 0.7047871409195271
Position 14381: 0.636351004096283
Position 22087: 0.5796094977366864
Position 15680: 0.5514867034422923
Position 24531: 0.5497302275000767
Position 17659: 0.50893578305788
Position 1231: 0.4950868406936886
Position 24571: 0.43400688260688935
Position 17688: 0.380674802576353
Position 3435: 0.3378249313648669
Position 4469: 0.29353457477747996
Position 19492: 0.2818322360519328
Position 10743: 0.25110143952302616
Position 797: 0.22414501568430906
Position 14455: 0.2199424231825897
Position 1030: 0.20158938316736924
Position 19618: 0.14600368986231313
Position 2561: 0.13566490782748536
Position 567: 0.1162091286672657
Position 26605: 0.11579022309124863
Position 14450: 0.10951309379332531
Position 17675: 0.09058064748941794
Position 26609: 0.08350200141555272
Position 10760: 0.05230723241062604
Position 22128: 0.04544502988384647
Position 3425: 0.034905271949810635
Position 1821: 0.034556374692336266
Position 26613: 0.033163469064043063
Position 11339: 0.0309376601018113
Position 26769: 0.03086329019583258
Position 25497: 0.026093900155656054
Position 1254: 0.024985351380260916
Position 1214: 0.02423109652174521
Position 11344: 0.023924040440145324
Position 13604: 0.02313216944576631
Position 11330: 0.01984092541237319
Position 14645: 0.01943208004866876
Position 11660: 0.018083103746996718
Position 12947: 0.017824603378432967
Position 2629: 0.016857729707835025
Position 39: 0.015319417085407707
Position 563: 0.015204534418763401
Position 899: 0.013644117633849753
Position 2616: 0.013185796607292266
Position 2693: 0.010619175852247757
Position 258: 0.009653849814779703
Position 10739: 0.008833175811890793
Position 3603: 0.006346251243105187
Position 1522: 0.005033247364985435
Position 27526: 0.004598497506809944
Position 26617: 0.004337119377063734
Position 3180: 0.0031224224081982583
Position 2208: 0.002922889114294121
Position 270: 0.002367652594347735
Position 3835: 0.002147607582701296
Position 553: 0.00162702042230488
Position 24610: 0.0010844658084221714
Position 1045: 0.001059478828021672
Position 1146: 0.0010465654973556078
Position 24555: 0.0009706999064113209
Position 27560: 0.0008965306591258268
Position 643: 0.0008024193838711477
Position 1135: 0.0005254343968105022
Position 343: 0.00048344356650889206
Position 113: 0.0004635015697048412
Position 6788: 0.0004472458044135839
Position 5891: 0.0004458177484324208
Position 789: 0.0004386453521781877
Position 682: 0.00040940436140356006
Position 1059: 0.00022110465987932364
Position 1018: 0.0001834163886840416
Position 90: 8.204264863975437e-05
Position 688: 4.895527536691473e-05
Position 102: 1.010547642059271e-06
Position 361: 8.542513296209372e-07
Position 100: 8.41978225983215e-11
Position 149: 6.940930591750666e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9575: 1.000000000000001
Position 3098: 0.9996241377133712
Position 9409: 0.9927968762453924
Position 27632: 0.9830087634260732
Position 22577: 0.9821563234807849
Position 17603: 0.9801912331236511
Position 27445: 0.9770105116399112
Position 24400: 0.9659326412231874
Position 22435: 0.9578760604811419
Position 962: 0.9296069453686232
Position 24691: 0.9234487004206875
Position 11993: 0.9095702742115348
Position 11233: 0.9065827026794252
Position 1128: 0.8403998877141258
Position 26178: 0.8062374897000556
Position 27786: 0.7179432380189944
Position 1339: 0.696375064499972
Position 22025: 0.6322470737262657
Position 15595: 0.5514867034422921
Position 14326: 0.5176340083790759
Position 19436: 0.4278359259142477
Position 14291: 0.4087275100525091
Position 4415: 0.2935345747774803
Position 10649: 0.26390443816038417
Position 3318: 0.1817339937521052
Position 28003: 0.12763158115529427
Position 3297: 0.11930640806285925
Position 26431: 0.10379808841590593
Position 26410: 0.0987928354185247
Position 2448: 0.0828821004323794
Position 26205: 0.07824008894372043
Position 3324: 0.07370495701828347
Position 26477: 0.06506517930931004
Position 14267: 0.058877082689282594
Position 898: 0.05691708313078539
Position 11945: 0.05300830876878805
Position 26073: 0.0528238702488607
Position 721: 0.05245328554631366
Position 2560: 0.04023299679397863
Position 10530: 0.038536385280891455
Position 2462: 0.03403782811169212
Position 1750: 0.0315491596343273
Position 442: 0.029728145630400372
Position 11248: 0.02789120337311887
Position 13507: 0.02313216944576631
Position 12807: 0.017824603378432984
Position 22542: 0.01573603575078353
Position 24732: 0.015323999895648751
Position 28628: 0.014192490104319219
Position 25441: 0.012043073018109867
Position 11601: 0.010818333555530074
Position 2432: 0.010085872311923
Position 10578: 0.009459212368731314
Position 28681: 0.009360715085756248
Position 2530: 0.009088812344887492
Position 25288: 0.007842801756017561
Position 27793: 0.007638469567447132
Position 28968: 0.007420770388334656
Position 11422: 0.007264770191466616
Position 27788: 0.006681242869695213
Position 25366: 0.0062080253815286115
Position 24363: 0.005991844777902059
Position 487: 0.0051776493369268105
Position 24376: 0.004923433136385371
Position 11723: 0.004884220167115084
Position 943: 0.004562929475141688
Position 28566: 0.004498813521581069
Position 1154: 0.004352730961970779
Position 24171: 0.003776254461588087
Position 3424: 0.0035528280479757376
Position 543: 0.0033126556683886685
Position 1521: 0.0029907739837519744
Position 2101: 0.00292288911429414
Position 149: 0.0028859090715961117
Position 28152: 0.002832657076227457
Position 940: 0.0028143747751975213
Position 1345: 0.0025367856013521423
Position 606: 0.0025006167116923355
Position 801: 0.0024727347044883686
Position 27316: 0.0024685423748596856
Position 916: 0.002286504352564153
Position 22583: 0.0021076407684319067
Position 24304: 0.002073457898222694
Position 620: 0.0018473640406719866
Position 24221: 0.0016071887477048167
Position 3676: 0.001522532189239194
Position 661: 0.0014892536713037518
Position 24252: 0.00148745557680755
Position 724: 0.0014442386396255405
Position 1285: 0.0011576088245610476
Position 508: 0.0011306317673431215
Position 27885: 0.0009655035089292171
Position 28293: 0.0009037942976256293
Position 28097: 0.0008914329757320101
Position 26007: 0.0008449184488482789
Position 448: 0.0006790548933115668
Position 3679: 0.0006250753934621069
Position 6692: 0.0004472458044135855
Position 5824: 0.0004458177484324208
Position 3386: 0.0004164385195512854
Position 807: 0.0004159942399854779
Position 3299: 0.0003618291570082654
Position 481: 0.0003597596393782494
Position 10495: 0.0003418119355370413
Position 664: 0.00031509234929075474
Position 460: 0.00030015870147749823
Position 561: 0.00027932468595675257
Position 2954: 0.00025317212510973027
Position 367: 0.0002462814873786691
Position 1164: 0.0002063696728887155
Position 490: 0.00016233701938613926
Position 484: 0.00015181464342289334
Position 24653: 0.00010602466679464744
Position 903: 8.938074527877964e-05
Position 3011: 8.685057574918159e-05
Position 2928: 3.4170815164767616e-05
Position 636: 1.7778129686258692e-05
Position 627: 1.5331482773437413e-05
Position 1184: 1.4152200047682529e-05
Position 343: 7.3787382135938885e-06
Position 1500: 6.388965824618801e-06
Position 1635: 4.938737783677637e-06
Position 396: 4.3634097945033326e-06
Position 1677: 3.5109591714395522e-06
Position 1760: 3.3786628743915848e-06
Position 3044: 1.6687706051657413e-06
Position 155: 4.848378169851658e-07
Position 291: 1.6973141904425338e-07
Position 197: 1.2219300930559236e-07
Position 288: 9.33566550129466e-09
Position 158: 5.580893415305023e-09
Position 215: 1.2569910991752664e-10
Position 167: 4.815950601273213e-11
