Gene = Cxcl15
index = 309
Annotated 5SS: [  95  795 3493]
Annotated 3SS: [ 664 3408 6715]
SMsplice 5SS: [  95  431  795 3493]
SMsplice 3SS: [ 331  664 3408 8190]
top_k =  100
Partition function (log Z): -3.480036064250133

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.9319890494187021
Position 795: 0.8869650474208389
Position 3493: 0.8149844634952369
Position 431: 0.7817239596527161
Position 4266: 0.0835811368651125
Position 5493: 0.06745718160428944
Position 5852: 0.05754948595045018
Position 7029: 0.04511975763850897
Position 259: 0.029912549396357863
Position 820: 0.013643793077260711
Position 129: 0.010699168657298325
Position 990: 0.009599959707399274
Position 475: 0.007711257984806988
Position 168: 0.001881493606531858
Position 460: 0.0007045008728030531
Position 54: 0.00032260035222473634
Position 515: 0.0003025851227450286
Position 435: 0.00020919323408168103
Position 171: 0.00015036665457081764
Position 263: 5.4654371373101185e-05
Position 73: 2.8374102464888926e-05
Position 268: 2.155973184593175e-05
Position 253: 2.018892137101261e-05
Position 19: 1.234285074856729e-05
Position 233: 1.0697866003122667e-05
Position 237: 7.115000294273655e-06
Position 242: 6.9431301345574145e-06
Position 891: 2.3204210067546996e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 664: 0.8664692412529342
Position 331: 0.712764246689206
Position 3408: 0.7013967632111702
Position 8190: 0.5956321158026112
Position 6715: 0.398132895442266
Position 3395: 0.08845095063821228
Position 5639: 0.0676946750445602
Position 5378: 0.06305774882366369
Position 4074: 0.060171320043155216
Position 293: 0.04228937521274329
Position 708: 0.031250486891688405
Position 5334: 0.027017624788560145
Position 3332: 0.025719508243651046
Position 4010: 0.02438757054796736
Position 361: 0.008312747137788953
Position 6249: 0.004867781021436437
Position 894: 0.004684361776820681
Position 865: 0.003398978001923666
Position 5130: 0.0021995062419016666
Position 8509: 0.0021490526473866237
Position 4374: 0.0017533273807610148
Position 547: 0.001662974220950524
Position 3869: 0.0015610543391101762
Position 500: 0.001550406607130343
Position 2964: 0.0014388825679731688
Position 914: 0.0013624697267151941
Position 195: 0.0013387486215122029
Position 4855: 0.0005466014283093435
Position 877: 0.0005304189349766716
Position 3756: 0.0005294499773758431
Position 3547: 0.0003595837066122193
Position 3573: 0.0003505486190952694
Position 299: 0.00029322665673612685
Position 367: 0.00023080059840036856
Position 2428: 0.0001761061449021314
Position 3047: 0.00016604182617682833
Position 242: 0.0001508576434275879
Position 3141: 0.00014506122024941898
Position 221: 7.673319456936133e-05
Position 128: 6.210837532683997e-05
Position 338: 5.857242990856819e-05
Position 161: 5.846451471984602e-05
Position 167: 5.221733211637929e-05
Position 268: 4.6713329086521385e-05
Position 253: 4.573849539779253e-05
Position 212: 2.1912568597778612e-05
Position 3981: 1.6112294636124005e-05
Position 685: 1.4882332660310225e-05
Position 597: 8.278956220838455e-06
Position 782: 4.615250102421753e-06
Position 641: 2.7896274284870117e-06
Position 639: 2.5154788248777304e-06
Position 621: 2.223444876542605e-06
Position 566: 1.6450055996770188e-06
Position 518: 1.3936787824289322e-06
Position 515: 1.135860077650753e-06
Position 310: 7.650393309135604e-08
Position 428: 7.624983765322531e-08
Position 233: 1.6645794835248098e-08
Position 369: 8.685577043123389e-09
Position 340: 7.173042076101915e-09
