Gene = Slc40a1
index = 982
Annotated 5SS: [  362   866  4427  6698  7274 13347 14691]
Annotated 3SS: [  797  4266  6581  7146 13100 14051 15862]
SMsplice 5SS: [ 362 4427 6698 7274]
SMsplice 3SS: [ 4339  6581  7146 14051]
top_k =  100
Partition function (log Z): -5.33017838788766

Sorted 5' Splice Sites (High to Low Probability):
Position 7274: 0.9954719591440976
Position 362: 0.9679145513680731
Position 4427: 0.9515970511889453
Position 6698: 0.8734961680639449
Position 866: 0.41286403625919393
Position 3707: 0.10550807895021001
Position 9513: 0.08875047371619955
Position 685: 0.08195215584679241
Position 11878: 0.06030545891796947
Position 8363: 0.028926201461877837
Position 403: 0.010840000122994124
Position 6183: 0.002235374765490095
Position 391: 0.0008909562767423252
Position 371: 0.000364501236911899
Position 663: 0.0002678593784744971
Position 366: 0.00022851397917205131
Position 105: 0.0001717583954827088
Position 50: 0.000108587551320983
Position 689: 7.75379578154815e-05
Position 456: 6.36687556819447e-05
Position 617: 1.5542867156526067e-05
Position 160: 1.2144746459361278e-05
Position 696: 1.1804669286096792e-05
Position 143: 1.1742460207550596e-05
Position 157: 1.006273777195466e-05
Position 173: 9.490809558322245e-06
Position 114: 9.334231931722069e-06
Position 186: 3.2109635473505703e-06
Position 163: 2.700348856768774e-06
Position 36: 2.408834521901035e-06
Position 103: 8.465527991703304e-07
Position 176: 5.005750342278075e-07
Position 204: 3.2219478743300454e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7146: 0.9999668508347723
Position 6581: 0.8085442118572335
Position 4339: 0.5197762051662692
Position 14051: 0.4764438664454696
Position 4266: 0.4283740987935511
Position 797: 0.41024795599972175
Position 15862: 0.17498632034253153
Position 11693: 0.09978253349224868
Position 12971: 0.06787051766561232
Position 9387: 0.06417014930513841
Position 9878: 0.06004676235182646
Position 3492: 0.04219565072140551
Position 573: 0.0334432651768745
Position 8246: 0.029928836861711737
Position 12528: 0.02801568388364406
Position 11381: 0.026835979431235796
Position 3557: 0.026624222188569427
Position 6607: 0.025590258021330074
Position 12917: 0.02277354632699228
Position 6411: 0.022741777632203024
Position 9304: 0.021116366487918883
Position 8988: 0.02028118300127875
Position 3593: 0.01998235643831523
Position 608: 0.018405090311146666
Position 3579: 0.016705849601919877
Position 6520: 0.01661992055317829
Position 11185: 0.012152834663637126
Position 11127: 0.01133462007647532
Position 568: 0.008628890084016922
Position 7882: 0.008534238770630037
Position 10886: 0.008470149268518197
Position 10284: 0.008323832294964213
Position 9160: 0.006868347191217084
Position 9855: 0.004336384272810738
Position 9924: 0.0040472644881459265
Position 4096: 0.003443776115266071
Position 7763: 0.003059588196061948
Position 8269: 0.0028343228049973516
Position 7408: 0.0028306016541793455
Position 710: 0.0025545346190677257
Position 10607: 0.0025469103586648664
Position 5935: 0.002235374765490095
Position 10164: 0.00199632640125157
Position 7741: 0.0016449841028821793
Position 7663: 0.001156413442301864
Position 588: 0.0010122756234369286
Position 7357: 0.0008916735237582867
Position 504: 0.0005864676466311152
Position 590: 0.00014798490823094622
Position 454: 0.00013390270537195153
Position 528: 0.00012035052347563893
Position 8218: 0.00011636134651481694
Position 254: 0.00010856021308817631
Position 649: 7.266075657703115e-05
Position 629: 7.152599605082955e-05
Position 8115: 5.7494787524926065e-05
Position 200: 5.5707829544941826e-05
Position 173: 5.4644572680674015e-05
Position 508: 5.4461324324686945e-05
Position 479: 3.1065234561354635e-05
Position 6915: 2.6279742383307003e-05
Position 631: 2.2932387183886095e-05
Position 461: 2.2388156906844312e-05
Position 464: 1.7274015990013686e-05
Position 491: 1.5543714676132612e-05
Position 680: 7.733445832104147e-06
Position 7048: 6.869422844698747e-06
Position 514: 5.385315480968355e-06
Position 663: 3.53789875372724e-06
Position 268: 3.533872016449189e-06
Position 266: 3.454257209084683e-06
Position 4123: 2.9711138587807157e-06
Position 271: 2.8225564143003655e-06
