Gene = Lrrc51
index = 647
Annotated 5SS: [  105 13232 18307 20434]
Annotated 3SS: [13093 18100 20284 20655]
SMsplice 5SS: [  119 12365 13232 18307 20434]
SMsplice 3SS: [12301 13093 18100 20284 20703]
top_k =  100
Partition function (log Z): -14.717508940388113

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9391350766934242
Position 13232: 0.8717152224859619
Position 6617: 0.3934131265827238
Position 105: 0.06052710328315327
Position 4356: 0.0004335035206620265
Position 356: 0.00013961849413989438
Position 45: 9.135303570016982e-05
Position 81: 9.024484937687943e-05
Position 1337: 5.268139622029417e-05
Position 530: 5.1616264538202686e-05
Position 2391: 4.6061317137505945e-05
Position 1059: 4.2783940829518635e-05
Position 148: 2.2694496864436692e-08
Position 84: 1.9092164182990163e-09
Position 254: 1.7301039575096536e-09
Position 69: 1.2494325583095618e-09
Position 48: 3.8500763969906335e-10
Position 35: 1.1972599607427205e-10
Position 59: 1.0625967546659462e-10
Position 11: 6.549112347021535e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13093: 0.9680267807493018
Position 18100: 0.7814881286453559
Position 6468: 0.39703794385714947
Position 15375: 0.0633542614742113
Position 13699: 0.026872832366394782
Position 11558: 0.019350649739972775
Position 2308: 0.002157644715816957
Position 756: 0.0016996499028073726
Position 4264: 0.0008013125015219342
Position 4533: 0.0006666273318452217
Position 1209: 0.00036805779817276587
Position 5743: 0.00036449280005873634
Position 2227: 0.00033155301297860295
Position 2118: 0.00030670459053771073
Position 5489: 0.0002871523528511994
Position 2470: 0.0002580602399882056
Position 5575: 0.00025805045582088463
Position 3150: 0.00024776730806677524
Position 3876: 0.00019415784614560143
Position 4833: 0.0001767334956424292
Position 3727: 0.00017001455612672135
Position 1247: 0.0001625965235844472
Position 1490: 0.0001209544270052639
Position 3326: 0.00011508630666551258
Position 1823: 0.00011039091733309464
Position 2627: 9.819188616433055e-05
Position 858: 9.218400638995405e-05
Position 323: 8.651057090383989e-05
Position 701: 7.29947672585675e-05
Position 1594: 7.189760287972584e-05
Position 1997: 7.118560409521582e-05
Position 1867: 5.2512007618778026e-05
Position 1308: 4.8258113217859585e-05
Position 879: 3.819142634068422e-05
Position 2079: 3.7804228639900875e-05
Position 987: 3.1078776303801064e-05
Position 901: 2.6857022237802986e-05
Position 1186: 1.886071301300866e-05
Position 565: 1.8169599989086146e-05
Position 493: 1.5896349542893777e-05
Position 360: 1.4791111005125754e-05
Position 215: 3.8108816570404916e-06
Position 222: 2.632075374192948e-06
Position 455: 1.982306027076222e-06
Position 427: 1.8132658810350776e-06
Position 254: 1.3131916763207378e-06
Position 356: 1.0630147573102193e-06
Position 198: 8.689910101213816e-07
Position 461: 8.528520686709724e-07
Position 497: 3.2326540004223825e-07
Position 191: 3.166217613645329e-07
Position 392: 2.7662924343316324e-07
Position 500: 1.7932779199049564e-07
