Gene = Lat
index = 623
Annotated 5SS: [ 387  593  733 1040 1236 1349 1489 1659 4976 5137 5339]
Annotated 3SS: [ 564  697  951 1170 1318 1427 1563 4912 5073 5233 5492]
SMsplice 5SS: [ 387 1236 1489 1659 4976 5137 5339]
SMsplice 3SS: [1093 1427 1563 4862 5073 5233 5492]
top_k =  100
Partition function (log Z): 9.203681614070483

Sorted 5' Splice Sites (High to Low Probability):
Position 1659: 0.9890014557257689
Position 1489: 0.9479482978871565
Position 5137: 0.9331443742436384
Position 5339: 0.8567933107436023
Position 1236: 0.7909480186205476
Position 4976: 0.7765142946492609
Position 1040: 0.7409489575325481
Position 387: 0.5666400499518577
Position 593: 0.5404858822440535
Position 733: 0.521658864046697
Position 4789: 0.41758624820841445
Position 1349: 0.32901639761917856
Position 375: 0.1554283783078441
Position 4980: 0.09403983683663367
Position 776: 0.0790243687417534
Position 26: 0.039313456488849235
Position 5151: 0.029881150023571803
Position 1497: 0.018320648553917705
Position 5149: 0.01581729504106124
Position 3934: 0.010943470587527837
Position 1493: 0.008663424837909422
Position 361: 0.008547242598035286
Position 308: 0.0064146993657361335
Position 273: 0.004427195107910172
Position 4085: 0.0032989159171856203
Position 420: 0.002118514445203503
Position 1508: 0.001836997830063547
Position 1353: 0.0017105153490877198
Position 5410: 0.0015324974644153387
Position 5087: 0.0005646314658096301
Position 497: 0.00034570575450771187
Position 56: 0.00023392708849054542
Position 365: 0.00013241741459760518
Position 616: 8.432812921806478e-05
Position 236: 8.310313297835566e-05
Position 129: 1.1370818857229586e-06
Position 212: 5.257060174417168e-07
Position 47: 1.082769436730607e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5073: 0.9840272119841694
Position 1563: 0.9630134764096816
Position 1427: 0.9550057351489131
Position 5233: 0.9414094681011289
Position 5492: 0.749086312663001
Position 1170: 0.45870657192505476
Position 4912: 0.4323279339215408
Position 4862: 0.40353319263174636
Position 951: 0.3859751274294473
Position 697: 0.3749186370538357
Position 1131: 0.36166941773850314
Position 4695: 0.3277053105149665
Position 564: 0.30517337707697734
Position 1318: 0.17513910417642078
Position 863: 0.1624326692784614
Position 454: 0.15674924167039533
Position 1093: 0.13392844339838406
Position 4603: 0.12603516301212264
Position 897: 0.1142049453933268
Position 993: 0.0694350546002376
Position 5407: 0.06825958197971535
Position 642: 0.046984669410355874
Position 5250: 0.04325653661791914
Position 679: 0.041641332380538486
Position 5569: 0.02558602574605598
Position 3845: 0.014242386504713468
Position 5611: 0.012580921251855462
Position 1626: 0.006083468451386536
Position 801: 0.005843191794749442
Position 1325: 0.004637853471069228
Position 1433: 0.004584472976137727
Position 577: 0.004071199929595546
Position 1222: 0.004022162053334168
Position 5498: 0.003952314752711512
Position 5646: 0.0036334927775805784
Position 1133: 0.0028413603753130083
Position 129: 0.0027245753799916925
Position 283: 0.0026540212636420707
Position 386: 0.001973782749124492
Position 1565: 0.001960616729788665
Position 1401: 0.0017335952958841313
Position 5669: 0.001476151354738939
Position 5414: 0.0012750135485956379
Position 588: 0.0011466020368077602
Position 252: 0.0011344454052816355
Position 510: 0.0008267386528901483
Position 272: 0.0005047589750283778
Position 243: 0.0004990767108252233
Position 5673: 0.0004416185354393649
Position 5692: 0.0004349640884199338
Position 5253: 0.00041912066632985147
Position 1429: 0.00033807038195453234
Position 5383: 0.00025551601498404196
Position 106: 0.00020896832905443642
Position 1766: 0.00017778851338454282
Position 1454: 0.00015891736458609697
Position 134: 0.00015091871017880828
Position 196: 0.00011270326332369357
Position 709: 6.088715341115865e-05
Position 293: 4.011750871923038e-05
Position 164: 1.295203159921021e-05
Position 257: 9.971275697057231e-06
Position 155: 7.409832882807726e-06
Position 290: 5.8930025619536435e-06
Position 138: 5.528143585682627e-06
Position 95: 2.0635592838087727e-06
Position 260: 2.1462182658063881e-07
Position 1581: 1.9133740417845626e-07
Position 147: 8.59813050603776e-08
