Gene = Brap
index = 184
Annotated 5SS: [  286  1599  2929  4726 11636 14816 18277 18787 19364 22307 23912]
Annotated 3SS: [ 1436  2732  4535 11521 14666 18200 18647 19253 22216 23807 24565]
SMsplice 5SS: [  286  1599  4726 11636 14816 16938 18787 19364 22307 23912]
SMsplice 3SS: [ 1436  4501 11521 14666 16841 18647 19253 22216 23807 24565]
top_k =  100
Partition function (log Z): 10.713318027842089

Sorted 5' Splice Sites (High to Low Probability):
Position 11636: 0.9999999999999977
Position 1599: 0.9999999999999976
Position 4726: 0.9999999999999972
Position 19364: 0.9995341015755733
Position 22307: 0.9853627180836019
Position 286: 0.971966943747751
Position 23912: 0.9642626624249617
Position 14816: 0.9620476612447576
Position 18787: 0.9045967850803638
Position 16938: 0.7642487989050943
Position 18277: 0.507012807815878
Position 2808: 0.17551016469867375
Position 2929: 0.1479504663465264
Position 19741: 0.12789627010707091
Position 21847: 0.11408624377532753
Position 1065: 0.08978086822422322
Position 22837: 0.08697022964713469
Position 20733: 0.03922085190412281
Position 24883: 0.03623006876642562
Position 720: 0.03053809504564534
Position 21893: 0.025938989630633152
Position 23550: 0.024826090825770603
Position 3853: 0.020380306509387096
Position 24218: 0.01892208329126396
Position 23953: 0.017673242478328716
Position 3729: 0.01651994399863861
Position 4378: 0.015678767129032233
Position 24245: 0.011580166372438581
Position 21412: 0.011319269122029508
Position 21331: 0.010802546188596565
Position 23454: 0.008198792121398426
Position 19713: 0.005390928724866554
Position 24340: 0.004130099275866769
Position 18692: 0.004110362371151702
Position 454: 0.004081318920928052
Position 24019: 0.0033143881809856194
Position 22376: 0.003229643334647727
Position 20559: 0.002579688169304777
Position 25892: 0.0024359084762244185
Position 902: 0.0021608910402778304
Position 23178: 0.0014926499039865392
Position 23192: 0.0013536123993610817
Position 483: 0.0013078081425410186
Position 24438: 0.0011412893601862074
Position 24083: 0.0007349304447129274
Position 19406: 0.00022926595829532477
Position 419: 2.9777144721819286e-05
Position 481: 1.4244766417890116e-05
Position 317: 1.0574836438738861e-05
Position 476: 8.748648824707912e-06
Position 244: 7.47299625911377e-06
Position 208: 5.414352076731472e-06
Position 165: 4.788601921844356e-06
Position 371: 4.434966475971014e-06
Position 35: 3.1660222280599077e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11521: 0.9999999999999977
Position 19253: 0.9993954027795167
Position 24565: 0.9888290373215401
Position 22216: 0.9885923614182487
Position 23807: 0.9836442402823756
Position 14666: 0.9620476612447576
Position 18647: 0.7491760359776597
Position 16841: 0.7142354420223084
Position 4501: 0.6575825044643375
Position 1436: 0.546041552343297
Position 18200: 0.5070128078158781
Position 4535: 0.3310168088010903
Position 1499: 0.2349423230568259
Position 1410: 0.20594952888611437
Position 18619: 0.1411631043186178
Position 21767: 0.14002523340596065
Position 2791: 0.1082422683268074
Position 22743: 0.07494165629516801
Position 19566: 0.07410538442674411
Position 2699: 0.07396166840842042
Position 2732: 0.05591832482015763
Position 988: 0.05404063523255945
Position 16862: 0.05001335688278657
Position 2678: 0.03918368343431695
Position 3701: 0.03690025050802566
Position 23388: 0.033024882947169036
Position 24080: 0.03146015963346399
Position 26045: 0.024486529099412603
Position 19612: 0.024104456695681297
Position 21150: 0.02212181531062607
Position 2526: 0.020996226580925953
Position 19643: 0.020060499178672538
Position 554: 0.01826801668552372
Position 20582: 0.016925736108568856
Position 4296: 0.015678767129032233
Position 19609: 0.013485058056097473
Position 18415: 0.011599819821145678
Position 4470: 0.011400686734569716
Position 20488: 0.010201168319777737
Position 2848: 0.009946526377781111
Position 22659: 0.008283447721833677
Position 20555: 0.00827029565925002
Position 779: 0.007851551641071071
Position 2687: 0.006776328154881629
Position 18458: 0.006768187334092892
Position 2874: 0.006604276064631896
Position 1442: 0.006508977034950991
Position 20670: 0.006403339985830977
Position 1502: 0.006047914346356417
Position 881: 0.005829696369253161
Position 962: 0.005633038311432136
Position 24312: 0.0048678132731495094
Position 25145: 0.0046825150264947196
Position 25381: 0.003982733196930512
Position 23746: 0.003977301210645642
Position 26193: 0.0038990619658693954
Position 22502: 0.003745125630132997
Position 25781: 0.0034318468525329254
Position 24969: 0.0033823735310408885
Position 23120: 0.002846262303347621
Position 24244: 0.0025743984015823905
Position 819: 0.0022959450116721526
Position 2544: 0.0018313288772770343
Position 19572: 0.0015318004747420222
Position 969: 0.0012702596825819319
Position 25579: 0.0011663342934869485
Position 564: 0.0007634912328572051
Position 756: 0.000610677911464019
Position 1540: 0.0005097043324521924
Position 576: 0.0004817277542486783
Position 1026: 0.0004490762988083259
Position 926: 0.0003983703902709608
Position 1007: 0.0003792392392241704
Position 920: 0.0003623097056068223
Position 847: 0.0003403650895539407
Position 509: 0.0002851095471381224
Position 854: 0.00027872324407258715
Position 616: 0.00020400854072713648
Position 19090: 0.00018403231881402207
Position 19145: 0.0001839324355379637
Position 480: 9.424972394844326e-05
Position 514: 8.805584472406092e-05
Position 23549: 4.049498286843421e-05
