Gene = Pbxip1
index = 797
Annotated 5SS: [   75  2896  6543  6811  7050  8974  9110  9468  9706 11560]
Annotated 3SS: [ 2810  6415  6745  6889  8745  9085  9384  9573 10339 11966]
SMsplice 5SS: [  75 2896 3113 6543 6811 7050 8974 9182 9468 9706]
SMsplice 3SS: [ 2810  2972  6415  6745  6889  8745  9085  9384  9573 11966]
top_k =  100
Partition function (log Z): 6.645937778267939

Sorted 5' Splice Sites (High to Low Probability):
Position 3113: 0.999999999999999
Position 9706: 0.9912451680241128
Position 75: 0.9801906903640494
Position 6543: 0.9756443123111775
Position 2896: 0.9388725529144619
Position 6811: 0.9345179006818108
Position 9468: 0.924557823961893
Position 8974: 0.9243743562873719
Position 9182: 0.9120270912669528
Position 7050: 0.5054564162863407
Position 7745: 0.3807491824160356
Position 11560: 0.37617862726335766
Position 1680: 0.28183518217562686
Position 2074: 0.2714714472928946
Position 1754: 0.18714291294343346
Position 7008: 0.14367499210471787
Position 1803: 0.12423333233508685
Position 2294: 0.1085081179340557
Position 1957: 0.08726135534728664
Position 7755: 0.07571137820495531
Position 8887: 0.05205723115703398
Position 9489: 0.05066822732191666
Position 9110: 0.036904616242566954
Position 12965: 0.03252556441483402
Position 7891: 0.021401279646770792
Position 6833: 0.019939198822556497
Position 6816: 0.011936014470187058
Position 8850: 0.010058078537101969
Position 11087: 0.00962320155130088
Position 285: 0.00904894360320108
Position 9150: 0.006322778376478829
Position 534: 0.005970175172331139
Position 11630: 0.005759262978782171
Position 8415: 0.004456123406051462
Position 8893: 0.0028335200815695124
Position 12227: 0.002149566782575197
Position 10523: 0.001591092038193833
Position 433: 0.0013308351030267922
Position 269: 0.001304346847761511
Position 70: 0.001191746976528258
Position 1700: 0.000675099057152284
Position 642: 0.0005566091986332543
Position 1126: 0.0004066527344674367

Sorted 3' Splice Sites (High to Low Probability):
Position 2810: 0.9999999999999994
Position 8745: 0.991304198473585
Position 6415: 0.9761878728506627
Position 9573: 0.9479390338794419
Position 2972: 0.9388725529144619
Position 9085: 0.9284226193764333
Position 11966: 0.8898001382900633
Position 1579: 0.6055798227693125
Position 6889: 0.5819935613848027
Position 6745: 0.5758960502032533
Position 9384: 0.39370621038473375
Position 6633: 0.3906971162547133
Position 9358: 0.35952801814145685
Position 11427: 0.22868089059011343
Position 7624: 0.19340530836683417
Position 7674: 0.1523608235418637
Position 9267: 0.13584503704296677
Position 7659: 0.11255267060849042
Position 2169: 0.1085081179340557
Position 1948: 0.09397943720585125
Position 1988: 0.07140015249997332
Position 11393: 0.06730190002042874
Position 1896: 0.06244245617349241
Position 6922: 0.062200136775046155
Position 12834: 0.05524455287838141
Position 11429: 0.05470341332665906
Position 1639: 0.04811925587662478
Position 1843: 0.04769711634942496
Position 10339: 0.038696540086746736
Position 9366: 0.0384154046321611
Position 9264: 0.024481427437232934
Position 9058: 0.024383686458650557
Position 9613: 0.020756842919835407
Position 11449: 0.020586418339268758
Position 7712: 0.019543037750573512
Position 13107: 0.018370653067301405
Position 1928: 0.014415035987882957
Position 11248: 0.013260091787188458
Position 9633: 0.009456900952539692
Position 9215: 0.009356576850901214
Position 9294: 0.008748998727199676
Position 1751: 0.00781522786442942
Position 9617: 0.00711123937101373
Position 13683: 0.007057105555507505
Position 13048: 0.005937139033229263
Position 10792: 0.005820393865713917
Position 9068: 0.005612677847713232
Position 11350: 0.004483372794712444
Position 8320: 0.004456123406051463
Position 11931: 0.004424324877545625
Position 6902: 0.00419409720831248
Position 9545: 0.0032483739378302663
Position 14158: 0.0031851019301190886
Position 9594: 0.0025772407043990007
Position 10783: 0.0020523297926157125
Position 13008: 0.001902259949294044
Position 10172: 0.0017724133080597592
Position 10824: 0.0017504778929712493
Position 9829: 0.0009877044820650353
Position 9541: 0.0006552869863836749
Position 11215: 0.0006392885667779231
Position 1650: 0.0006236906509031163
Position 1679: 0.000353580941439731
Position 9626: 0.00034679755276912906
Position 9909: 0.0002834079241779185
Position 1720: 0.0001935528321458155
Position 9488: 3.971624985280099e-05
