Gene = Fam174a
index = 394
Annotated 5SS: [  628 11621]
Annotated 3SS: [11485 20312]
SMsplice 5SS: [  628 10740 11621 19032]
SMsplice 3SS: [10632 11485 18947 20312]
top_k =  100
Partition function (log Z): -17.162425846566045

Sorted 5' Splice Sites (High to Low Probability):
Position 628: 0.9125293281174464
Position 5341: 0.47994914648617854
Position 10740: 0.252909586945035
Position 10786: 0.20031036954042247
Position 3109: 0.06767051429989983
Position 524: 0.02810933973309179
Position 287: 0.022808552210093723
Position 584: 0.01848235909801049
Position 680: 0.018103350081188314
Position 3116: 0.00022643369917463814
Position 277: 6.766918563882218e-06
Position 311: 5.608122139619976e-06
Position 128: 6.178354572334778e-07
Position 302: 3.693105219631721e-07
Position 501: 1.350321665422749e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13726: 0.7063556030550896
Position 10632: 0.5998938823024185
Position 5167: 0.4699825838632271
Position 10136: 0.05777776070518453
Position 3032: 0.0413286699144033
Position 2903: 0.027488258730944844
Position 5136: 0.017562350525772194
Position 5453: 0.01707203396037071
Position 5897: 0.014431825255695073
Position 6576: 0.013677092752164706
Position 7780: 0.008660687332646428
Position 3197: 0.006470148538909587
Position 3330: 0.0041460866498016415
Position 898: 0.00281297672530985
Position 5505: 0.002382788453754661
Position 5994: 0.002131956190838142
Position 930: 0.0014630637813755184
Position 3426: 0.001275782507067412
Position 5008: 0.0008542775445319682
Position 4414: 0.000750161690913505
Position 4432: 0.000659378139676564
Position 749: 0.0005750218958795695
Position 1031: 0.00043312878556277387
Position 1645: 0.0003880985552787471
Position 2662: 0.0003185064676877781
Position 3867: 0.000316356432867335
Position 841: 0.00031077954221140085
Position 1007: 0.0003071735687951577
Position 1106: 0.00028134665949765963
Position 2193: 0.0002492429220438916
Position 1830: 0.0002245628038633349
Position 977: 0.00014633669157583363
Position 2444: 0.00012440869144977608
Position 700: 9.348777529712673e-05
Position 755: 6.676131811562116e-05
Position 945: 5.347024048777769e-05
Position 425: 1.3096715471230956e-05
Position 385: 1.0858293316975484e-05
Position 618: 7.82383814317887e-06
Position 490: 4.886437591429371e-06
Position 559: 4.0572745890566844e-06
Position 485: 3.0542896353431194e-06
Position 534: 1.1093401098106726e-06
Position 497: 7.150337595418191e-07
Position 508: 4.6871795600847544e-07
Position 469: 3.56518104536378e-07
