Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  100
Partition function (log Z): -8.490013245709488

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.7039863354902102
Position 192: 0.15085642210602268
Position 144: 0.14525528402188112
Position 904: 0.11054093017771167
Position 1057: 0.014575973804382247
Position 501: 0.006003950517868445
Position 111: 0.003612986578545993
Position 298: 0.002491073873689445
Position 416: 0.0016256741664178074
Position 1143: 0.0006877051870588102
Position 40: 7.81233649591375e-06
Position 76: 2.3310906965122395e-06
Position 55: 1.4959825007501665e-06
Position 53: 8.938815897738456e-07
Position 619: 3.5305570413118533e-07
Position 151: 2.6036034568302415e-07
Position 496: 2.55822027142878e-07
Position 71: 2.1952928818886418e-08
Position 85: 5.352644309210207e-09
Position 92: 4.884009443315319e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.8493633496356633
Position 645: 0.13723088689570517
Position 143: 0.03880634211569935
Position 235: 0.020382185858393263
Position 837: 0.017309886097836673
Position 1237: 0.010180462669058544
Position 601: 0.008911669638336667
Position 709: 0.006326132019479361
Position 1164: 0.005482654893198333
Position 1091: 0.004321674185679371
Position 363: 0.00414817281913625
Position 940: 0.0038256699420951617
Position 320: 0.0026922496006209825
Position 2471: 0.0026520407951374715
Position 2793: 0.0022872067212772688
Position 649: 0.002251023950706608
Position 2351: 0.002098229740883448
Position 996: 0.0020216854583214035
Position 2265: 0.0018731166837755735
Position 2435: 0.001722986265637033
Position 2135: 0.0015568054694822565
Position 2835: 0.0013879047753967107
Position 1361: 0.001258283036008384
Position 2586: 0.0011858378879280721
Position 2262: 0.0011653426892554496
Position 745: 0.0011635671443587425
Position 789: 0.0011354354612672086
Position 943: 0.0011076263504380633
Position 1879: 0.0009358719679624706
Position 1271: 0.0008879851582737438
Position 2737: 0.0007920845280558353
Position 2752: 0.0007509042408604005
Position 1176: 0.0006610409221513218
Position 472: 0.0006053920170748771
Position 255: 0.0005301735856406231
Position 291: 0.00048703746099107865
Position 385: 5.5519282480489326e-05
Position 366: 3.170219130205728e-05
Position 326: 2.741756529454989e-05
Position 302: 2.037518595871669e-05
Position 165: 1.3779412531570954e-05
Position 714: 2.0583233774545978e-06
