Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  100
Partition function (log Z): 4.762092031378409

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9968393353857272
Position 10694: 0.9956426375966303
Position 2165: 0.9704591002496274
Position 9968: 0.9682329932256156
Position 12891: 0.9266323855840722
Position 116: 0.9027715465820343
Position 14633: 0.8860167460781855
Position 13167: 0.7699380212584751
Position 18496: 0.5590203639856808
Position 8615: 0.3723683027277276
Position 561: 0.26689358382954154
Position 19229: 0.2598883977327431
Position 11906: 0.1715047336949106
Position 14380: 0.1517993043198647
Position 13158: 0.1489359990340808
Position 19404: 0.13335966911468433
Position 3384: 0.12037330460413494
Position 15037: 0.10849779774644672
Position 340: 0.09628892656881095
Position 8854: 0.09327406432581098
Position 12090: 0.08343106145753242
Position 8866: 0.07696729662240429
Position 14629: 0.03877594537438029
Position 3241: 0.03144289677769436
Position 14999: 0.027422324254791942
Position 19505: 0.018889497101542585
Position 272: 0.016512697271996935
Position 10956: 0.012476414327083516
Position 13453: 0.008661159922462497
Position 14602: 0.005757340348713357
Position 11619: 0.005569486242051729
Position 15475: 0.003749630204386958
Position 375: 0.003739065297382287
Position 819: 0.0032714906215761614
Position 3162: 0.0032426088089799127
Position 18402: 0.0026362406031963884
Position 926: 0.002199162478423267
Position 18764: 0.0014461810414478128
Position 12944: 0.0012374496150319438
Position 3103: 0.0010390616926761707
Position 3169: 0.0007595923012964595
Position 2618: 0.000725026393057326
Position 3149: 0.0004292115435837869
Position 2800: 0.00038411667328149636
Position 91: 0.00029704430802778855
Position 145: 0.0002815624800539143
Position 356: 0.0001405358528863989
Position 319: 5.6808571576047704e-05
Position 18419: 2.476316783533076e-05
Position 202: 1.0911889610962898e-05
Position 52: 1.0119346534826285e-05
Position 137: 3.427184251277398e-06
Position 12: 6.330449128070238e-08
Position 55: 1.5717401884125068e-09
Position 4: 1.4810468418666575e-09
Position 239: 8.831376899454228e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16572: 1.0000000000000007
Position 9799: 0.9621815070724399
Position 1951: 0.9575084261263997
Position 10585: 0.9451968187100013
Position 12830: 0.8902122679307257
Position 13035: 0.883643448620293
Position 14521: 0.7677081794126223
Position 21691: 0.6501017913416327
Position 19147: 0.5670634538461786
Position 18341: 0.5064799964079426
Position 8461: 0.3723683027277276
Position 8697: 0.17024136094821526
Position 442: 0.1651066061258218
Position 14490: 0.161548694266509
Position 3294: 0.12037330460413492
Position 14341: 0.10662589596408005
Position 19355: 0.10472324409347784
Position 11757: 0.088684597971221
Position 11801: 0.08467614786077593
Position 11955: 0.08157504932044606
Position 14890: 0.07274172607999928
Position 18370: 0.06419309250624722
Position 14760: 0.056004527054009295
Position 12772: 0.05572527209638612
Position 180: 0.05303807241778332
Position 10551: 0.05044581888662883
Position 14208: 0.045755015060624946
Position 3056: 0.036913371124230696
Position 18533: 0.0358254294017992
Position 17095: 0.030571526215054812
Position 264: 0.026771088157002288
Position 271: 0.023809081208868803
Position 13117: 0.017162866844255345
Position 2093: 0.012950674123227493
Position 18321: 0.01248700987180274
Position 10765: 0.012476414327083518
Position 14737: 0.0071738688672300654
Position 13245: 0.00606170077024487
Position 9944: 0.006051486153175833
Position 239: 0.006015384503842026
Position 399: 0.0053649527061725615
Position 717: 0.004998956421189446
Position 11518: 0.0038272962242109363
Position 15439: 0.0037496302043869612
Position 379: 0.002985842977242819
Position 13379: 0.0025994591522176297
Position 11546: 0.0015877733789655653
Position 455: 0.0010147966878392156
Position 513: 0.0009447280303471339
Position 198: 0.0008539737407657798
Position 14414: 0.0007115514173074143
Position 17482: 0.0006589044487213671
Position 464: 0.0006365682967156999
Position 838: 0.00047169667880998285
Position 385: 0.00040251419785063445
Position 2645: 0.00038411667328149636
Position 2505: 0.00032877340871930285
Position 2340: 0.00020466452915269743
Position 2393: 0.00019158845518532576
Position 11524: 0.0001544166388752275
Position 289: 3.062802050399848e-05
Position 202: 2.467187664044846e-05
Position 322: 5.171697056445546e-06
Position 160: 1.1152597891003532e-06
Position 411: 1.1005188821665127e-06
