Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  100
Partition function (log Z): -2.256185858421045

Sorted 5' Splice Sites (High to Low Probability):
Position 10660: 0.9955184248764586
Position 118: 0.9886859122433828
Position 9762: 0.9816161178788404
Position 14311: 0.9731555327371638
Position 14962: 0.8194045130654758
Position 15824: 0.811643144111445
Position 11232: 0.5622754665372632
Position 8371: 0.5454331948473251
Position 4213: 0.5101528193743157
Position 4153: 0.3312797546424758
Position 12767: 0.24574298611803702
Position 5193: 0.1993793053420656
Position 15832: 0.12060810007566079
Position 8431: 0.11980717282393263
Position 8460: 0.11421202568076197
Position 5200: 0.09782306697308893
Position 8310: 0.08757123298534414
Position 13165: 0.04651184379937431
Position 15996: 0.04094240879942861
Position 14282: 0.025763854490865535
Position 1692: 0.02220645238955279
Position 9372: 0.014299536815158644
Position 1058: 0.009239098115951243
Position 169: 0.0063364959867175325
Position 503: 0.004603939466751107
Position 15806: 0.003554467707917986
Position 1544: 0.003320458608514249
Position 1500: 0.0032917510390121497
Position 2115: 0.0018173119268710368
Position 2095: 0.0016367973377956018
Position 3439: 0.0015001383201714777
Position 1838: 0.0011931349364626305
Position 1052: 0.0007243456100943745
Position 362: 0.00012995112446507757
Position 238: 9.009789413762558e-05
Position 492: 7.862808951102791e-05
Position 246: 9.634276420650075e-06
Position 840: 9.090000427500897e-06
Position 830: 3.8918826348884215e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.9769495679631525
Position 9672: 0.9591512237954329
Position 14127: 0.9339806965379909
Position 15684: 0.8991660794872944
Position 10540: 0.7636311903437206
Position 14787: 0.5959117565840236
Position 4152: 0.5046377373812976
Position 8352: 0.46633941447748056
Position 8208: 0.40068421185988323
Position 5104: 0.25481898185051977
Position 14726: 0.22349275648145206
Position 12541: 0.22192241475926405
Position 10958: 0.18605372823651878
Position 4013: 0.15873752603129612
Position 10562: 0.1381773923814929
Position 10993: 0.12705196045483041
Position 10990: 0.12007634906608884
Position 4042: 0.10395986626701582
Position 11063: 0.08804531130591234
Position 13996: 0.06493869069003841
Position 4077: 0.048068959430784285
Position 12890: 0.0469774373250347
Position 5111: 0.04238339046463483
Position 10565: 0.04025838243344904
Position 10542: 0.04019098471696903
Position 15660: 0.03946072875598708
Position 10978: 0.0248543173207528
Position 3929: 0.024300119197066965
Position 12594: 0.024193766267861964
Position 9736: 0.022464894083407735
Position 1445: 0.0202712017509718
Position 10805: 0.016193800153160014
Position 15408: 0.015554868331117239
Position 9097: 0.014299536815158649
Position 10385: 0.013260475000826912
Position 16325: 0.011947138779867611
Position 984: 0.0070031295224666544
Position 16158: 0.006270051556426419
Position 16117: 0.005134611871068882
Position 16377: 0.004594313704024727
Position 1398: 0.00429419233176065
Position 16448: 0.0041998856965183564
Position 15914: 0.0035938545855010054
Position 16380: 0.003309312788890637
Position 1629: 0.003217389078463737
Position 863: 0.0029044524736561855
Position 16408: 0.002862262094651905
Position 16432: 0.002624832307980052
Position 2007: 0.0024915949804506137
Position 3770: 0.0017283657093305183
Position 3207: 0.0015001383201714777
Position 2013: 0.0009625142842160224
Position 1282: 0.0006847684317591571
Position 1478: 0.0006468984816687216
Position 1568: 0.0005115891468350704
Position 1681: 0.00038575775208268235
Position 11305: 0.00024182433722149427
