Gene = Cep126
index = 247
Annotated 5SS: [  197  4099 13653 22215 30977 34563 39081 42051 47067 54800]
Annotated 3SS: [ 3978 13506 22102 30777 32452 38967 41977 46868 54734 57347]
SMsplice 5SS: [  232  1059  4099  9531 13653 15213 15843 18408 29642 34563 39081 42051
 47067 54800]
SMsplice 3SS: [  897  3978  9408 13506 15095 15758 18326 29434 34491 38967 41977 46956
 54734 55966]
top_k =  100
Partition function (log Z): -23.807114028077212

Sorted 5' Splice Sites (High to Low Probability):
Position 13653: 1.0000000000000016
Position 1059: 0.9999999999999991
Position 4099: 0.9925330262513972
Position 15843: 0.8048177482118238
Position 9531: 0.50354740058966
Position 197: 0.5004025217401945
Position 18408: 0.4931073305358532
Position 9527: 0.4332497012257883
Position 77: 0.42186425256309834
Position 15213: 0.41485736172191096
Position 13855: 0.3271695309842124
Position 10360: 0.32641201995244706
Position 15217: 0.30275454561255194
Position 16147: 0.19888637982713553
Position 17952: 0.1787922882447709
Position 15934: 0.17165499080482968
Position 18201: 0.171227878776342
Position 10518: 0.09388543634763225
Position 9151: 0.054383555313509385
Position 9535: 0.04204529482079024
Position 6432: 0.04155850600114245
Position 18412: 0.03303111467664734
Position 18424: 0.028205251670012185
Position 172: 0.026082216203284346
Position 18600: 0.02324203619954513
Position 743: 0.02048249288174446
Position 7088: 0.020395091906126036
Position 7436: 0.016258251998196513
Position 9543: 0.014269885214623045
Position 254: 0.01416644053837059
Position 15194: 0.012964628859973883
Position 4956: 0.012283209560528745
Position 6628: 0.011489730408963898
Position 264: 0.011040370270500892
Position 15185: 0.008883502486511291
Position 15300: 0.0086575527343107
Position 6911: 0.007696301521996807
Position 614: 0.006008310088931136
Position 15004: 0.005530363388118659
Position 9559: 0.003593228322071636
Position 14824: 0.0028632881510528597
Position 6503: 0.002146751008913958
Position 9547: 0.0021362526914930043
Position 9539: 0.0011030789240091404
Position 596: 2.79655247977889e-06
Position 423: 6.685929971782297e-08
Position 335: 2.5311137039203717e-08
Position 160: 8.86399838432483e-09
Position 324: 7.849274918201055e-09
Position 392: 7.824488117854632e-09
Position 126: 7.648804081186968e-09
Position 347: 7.518238773473636e-09
Position 497: 1.2406512146840137e-09
Position 428: 1.13746808408453e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15758: 0.9865640581332344
Position 9408: 0.9664002982014531
Position 897: 0.7882934702867102
Position 3978: 0.762319998268208
Position 18326: 0.7071140570032515
Position 15095: 0.6756168705946782
Position 13463: 0.5852402857520613
Position 19006: 0.5008173042166433
Position 13506: 0.4147597142479403
Position 17871: 0.365936923004654
Position 13753: 0.2313079979646494
Position 4010: 0.23021302798318927
Position 10222: 0.22058238352824042
Position 15921: 0.19276610774387065
Position 9991: 0.10189421085152944
Position 16894: 0.10144992294323844
Position 13777: 0.08166683676054695
Position 20473: 0.07337441524677796
Position 10429: 0.06839709634162394
Position 944: 0.05910953307568568
Position 9047: 0.05438355531350919
Position 17259: 0.05077369178800163
Position 19661: 0.04975761445213696
Position 813: 0.037772066105746065
Position 6286: 0.0373984592064003
Position 14934: 0.034440220677142516
Position 18959: 0.032606484012631866
Position 9363: 0.032355116320093226
Position 787: 0.030207070471049702
Position 967: 0.02805254882575738
Position 15099: 0.022083540413432273
Position 10395: 0.019667300040198076
Position 15971: 0.01864325011545527
Position 848: 0.017331703466304367
Position 7301: 0.016258251998196513
Position 14937: 0.015976959730005465
Position 950: 0.015078463518072667
Position 6816: 0.014588699815983201
Position 13750: 0.013828057472582082
Position 16055: 0.012423966218599132
Position 925: 0.012419048884732532
Position 4844: 0.01228320956052874
Position 17098: 0.009412892604394985
Position 6523: 0.008941746952878396
Position 10359: 0.005821039965810267
Position 983: 0.00572927700913475
Position 14848: 0.005530363388118652
Position 6905: 0.005356999401637398
Position 6877: 0.004708565233693263
Position 10186: 0.003935425572677219
Position 647: 0.0038110432020519005
Position 6837: 0.0034371289768089608
Position 6212: 0.0033143330034694015
Position 6251: 0.0029924648001866997
Position 14650: 0.0028632881510528606
Position 6500: 0.002547983456085492
Position 832: 0.002213979982277601
Position 15933: 0.0013243314640674893
Position 9338: 0.0011894272668881835
Position 13807: 0.00036663878643403657
Position 465: 1.3045427207958917e-05
Position 563: 9.777431480571738e-06
Position 486: 5.062593232897646e-06
Position 396: 2.0080029787907295e-06
Position 510: 1.0321317719307143e-06
Position 580: 3.943330237607144e-07
Position 654: 1.0344746740137478e-08
