Gene = Zw10
index = 1209
Annotated 5SS: [  175  2165  5059  5333  5602  6733  8589 11230 13230 14200 16041 17760
 18537 19424 22042]
Annotated 3SS: [ 2029  4956  5254  5441  6579  8396 11065 13046 13960 15968 17589 18405
 19291 21838 22585]
SMsplice 5SS: [  175  2165  5379  6733 11230 13230 14200 16041 18537 19424]
SMsplice 3SS: [ 2029  5254  6579 11065 13046 13960 15968 18405 19291 22585]
top_k =  100
Partition function (log Z): 16.50872240060173

Sorted 5' Splice Sites (High to Low Probability):
Position 19424: 0.9999813964406721
Position 18537: 0.9904890282986367
Position 2165: 0.9855016725990042
Position 175: 0.9770681065403352
Position 6733: 0.9732036931465585
Position 16041: 0.9221190921371953
Position 13230: 0.7767995305042613
Position 5379: 0.7481852599928471
Position 11230: 0.6497737100544752
Position 14200: 0.5858136608236175
Position 5059: 0.444711202311797
Position 8589: 0.4372809975256478
Position 22042: 0.4296412090685679
Position 5602: 0.3466607531810156
Position 3443: 0.30977487082971505
Position 5333: 0.2501638618573033
Position 3598: 0.20603565274821453
Position 20114: 0.20554673858207778
Position 14370: 0.19574443618285184
Position 17760: 0.18505245797429148
Position 5095: 0.12742530934536933
Position 3243: 0.08864533211710363
Position 923: 0.06973017470514908
Position 4771: 0.06824591308983652
Position 3456: 0.060463154230993923
Position 8003: 0.04420206550276749
Position 5618: 0.04332397668170749
Position 1934: 0.03966211148314971
Position 9161: 0.030686766366514025
Position 5092: 0.025100789640182943
Position 18710: 0.02223213116131672
Position 22046: 0.02202031833630009
Position 18739: 0.021892666713089193
Position 2188: 0.014189873156943441
Position 216: 0.011842492571643198
Position 19960: 0.01164033639512935
Position 22904: 0.01013043714802491
Position 18528: 0.00823112342345402
Position 409: 0.006514521565700127
Position 55: 0.005504835466179434
Position 960: 0.005389824571652176
Position 22799: 0.005287639940579683
Position 21245: 0.003721755246063891
Position 19812: 0.002894123292632706
Position 21241: 0.002809806985496476
Position 20202: 0.0025596879439153983
Position 734: 0.002555189468885229
Position 20056: 0.002231356866265081
Position 1689: 0.0021792419089613274
Position 1711: 0.0021239266218289307
Position 20315: 0.002103240654446455
Position 22940: 0.0017584912477212377
Position 19863: 0.0016026281391936065
Position 1754: 0.001366920033970944
Position 160: 0.0007267657715155817
Position 1165: 0.0005750099743607709
Position 614: 0.0005671539348415866
Position 908: 0.0005214409646768923
Position 364: 0.0005112290163489104
Position 980: 0.0004953133596175473
Position 306: 0.0004434106347879148
Position 2064: 0.00024174844103232317
Position 2111: 4.31726901466785e-05
Position 7019: 2.7778162593795447e-05
Position 2181: 2.3533112874251402e-05
Position 283: 2.3509353189264752e-05
Position 495: 1.623930066119127e-05
Position 681: 1.4136034770041657e-05
Position 7282: 3.521922398344078e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2029: 0.9976807823772276
Position 19291: 0.9957932846860497
Position 6579: 0.973203693146559
Position 22585: 0.9708980116746646
Position 18405: 0.9389475839912428
Position 5254: 0.9325494135406307
Position 15968: 0.9221190921371961
Position 13046: 0.7767995305042609
Position 11065: 0.6497737100544747
Position 13960: 0.6253331839529688
Position 4956: 0.6004178307328217
Position 8396: 0.4372809975256472
Position 21838: 0.3688790237676296
Position 3327: 0.3322446358116051
Position 5441: 0.26908130238492795
Position 20055: 0.20491173830204948
Position 14237: 0.15622491305350064
Position 17589: 0.1443585481987301
Position 3386: 0.13994158964473447
Position 5501: 0.08275972456226052
Position 21887: 0.07933915123777131
Position 4657: 0.06824591308983663
Position 5273: 0.06261917887404711
Position 18434: 0.059772567730848124
Position 3356: 0.05788530090652849
Position 806: 0.056416913543064426
Position 3159: 0.04793845515027003
Position 17680: 0.0406939097755614
Position 7897: 0.036009049041070974
Position 2895: 0.03127363060059929
Position 9027: 0.03068676636651403
Position 19811: 0.03018842266923301
Position 18650: 0.02511934726755791
Position 3214: 0.024416079052661865
Position 1753: 0.024241645309013255
Position 5528: 0.024175203858609367
Position 3047: 0.02031961893673609
Position 810: 0.018034946196580803
Position 23140: 0.017747350296693616
Position 5509: 0.01396849905692506
Position 18629: 0.0112933531727668
Position 3543: 0.010693228032599637
Position 1895: 0.00998714078180645
Position 21171: 0.009791702746114904
Position 1575: 0.009078289639266579
Position 21803: 0.008432565644329107
Position 18605: 0.005963237043033916
Position 19767: 0.005455118648817085
Position 7952: 0.0051554862659942136
Position 19330: 0.0033831223595688054
Position 7489: 0.0030375301957023073
Position 1832: 0.0028318097360628186
Position 20282: 0.002742242975830696
Position 278: 0.002286920964479705
Position 20314: 0.002196618594511616
Position 18600: 0.0017488603910472867
Position 21075: 0.001583692466795804
Position 2086: 0.0015125322045357566
Position 507: 0.0013464134139530726
Position 333: 0.0012145880747280204
Position 850: 0.001088594138978285
Position 19829: 0.0008148602724319824
Position 19137: 0.0006090687019426828
Position 828: 0.0005962997224721779
Position 1041: 0.0005750099743607711
Position 19692: 0.0005387473957972518
Position 640: 0.00048461797010715006
Position 662: 0.00045504923558805407
Position 19667: 0.00028528260416415104
Position 3253: 0.00020647179029267788
Position 19860: 0.00012581811793820947
Position 19009: 0.00010090243595526362
Position 19163: 9.2175169936708e-05
Position 6962: 2.2991030276314564e-05
Position 19974: 1.7422431641116066e-05
Position 6934: 4.7871323174808815e-06
Position 7162: 3.521922398344078e-06
Position 19022: 2.8430872184651875e-06
