Gene = 1700019A02Rik
index = 12
Annotated 5SS: [   83  2422  5142  5794  9867 17249 17399 24411]
Annotated 3SS: [ 2345  5091  5740  9808 17177 17375 24390 28847]
SMsplice 5SS: [  83 2422]
SMsplice 3SS: [ 2345 24390]
top_k =  100
Partition function (log Z): -17.00308735589404

Sorted 5' Splice Sites (High to Low Probability):
Position 83: 0.9878260332558668
Position 2422: 0.9781044092906348
Position 309: 0.5261702221576978
Position 5142: 0.20281929614344163
Position 2635: 0.07862593883655089
Position 2640: 0.07852236362159462
Position 2914: 0.011645903738282951
Position 815: 0.008940583916809363
Position 5798: 0.00819722991302304
Position 7034: 0.008124498153450383
Position 1182: 0.005118728453995354
Position 368: 0.001991817718346329
Position 1410: 0.0006905603160266846
Position 1437: 0.0005845565168644735
Position 782: 0.000573848245488374
Position 151: 0.0004739793262692032
Position 2436: 0.0004291830425802246
Position 836: 0.00040222578964957525
Position 128: 0.00025696427281565607
Position 95: 0.00019993721731522305
Position 117: 1.88029700061502e-05
Position 322: 3.01220652292144e-06
Position 404: 2.2621576274252146e-06
Position 376: 1.2047820515054897e-06
Position 264: 1.0638266515987774e-06
Position 278: 5.633329831933855e-07
Position 242: 1.1649361798676068e-07
Position 179: 8.811197803052478e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2345: 0.975604357577757
Position 6206: 0.4266188994484418
Position 177: 0.38243108454656777
Position 6965: 0.2484703988320334
Position 2521: 0.24484586373163036
Position 231: 0.1323139030501487
Position 5058: 0.11455873636086178
Position 5740: 0.09158568733218506
Position 7101: 0.0713805544432386
Position 5091: 0.03886636875177395
Position 4854: 0.035096159774278296
Position 4971: 0.0295692809460235
Position 4732: 0.014066076541168454
Position 6301: 0.012449522474801317
Position 6090: 0.012268958643084422
Position 2791: 0.011418283355171869
Position 4644: 0.011394151611182794
Position 2307: 0.008132038355084484
Position 4780: 0.007755813317861061
Position 661: 0.006973232490708272
Position 4018: 0.003934538065709495
Position 978: 0.003140879730493358
Position 193: 0.002903660231230177
Position 506: 0.0027907610718496396
Position 4139: 0.0027246924214437934
Position 3740: 0.0026743144994354775
Position 1002: 0.001977848723501985
Position 2561: 0.0013628769716584163
Position 692: 0.0007843728738847346
Position 1262: 0.0007554094452037812
Position 1213: 0.0005197073876873743
Position 539: 0.0001904877626281492
Position 2113: 7.753533947328893e-05
Position 2097: 6.376652750954365e-05
Position 2525: 1.4335080387642715e-05
Position 233: 4.280933707139036e-06
Position 199: 4.186357199208937e-06
Position 297: 1.7675688051581134e-06
Position 208: 4.507521959510637e-07
Position 150: 6.245626537047168e-08
