Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  100
Partition function (log Z): -3.9047800565268234

Sorted 5' Splice Sites (High to Low Probability):
Position 6763: 0.9479445068336027
Position 281: 0.9466601045860372
Position 2673: 0.9002811800284612
Position 6936: 0.7484842281600902
Position 2126: 0.6658679992298651
Position 6547: 0.35587561606932494
Position 6419: 0.3150502338226926
Position 6325: 0.27694812729648216
Position 3326: 0.22126017796431208
Position 3338: 0.15681529069642303
Position 3502: 0.1435520251732443
Position 4676: 0.11601728147260136
Position 5282: 0.09320843209138553
Position 1369: 0.0692594057557195
Position 6349: 0.062215891391637745
Position 2084: 0.0532110790147959
Position 2145: 0.04351029226679045
Position 1597: 0.027130103461962797
Position 2164: 0.025878801273476727
Position 4791: 0.025043295289577765
Position 347: 0.018336365693857028
Position 142: 0.017600893474401733
Position 137: 0.013548633020385923
Position 6974: 0.011174126482431787
Position 1128: 0.009694663478654107
Position 86: 0.005971592595267242
Position 1343: 0.005065983056077224
Position 695: 0.005065555490916887
Position 4748: 0.004259067595887313
Position 476: 0.00402319015956901
Position 553: 0.00228416298784764
Position 566: 0.001452770818243701
Position 107: 0.0002779300389906699
Position 402: 0.00013701191952794918
Position 24: 5.160153476947903e-06
Position 153: 3.4409685770288296e-06
Position 90: 3.049460646597254e-06
Position 29: 2.770070573832222e-06
Position 1108: 2.6286883703290315e-06
Position 27: 2.1449287255929408e-06
Position 1151: 1.346220741556804e-06
Position 21: 6.281443020459566e-07
Position 306: 5.047877616916996e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.9030460146081191
Position 2558: 0.8538882701394515
Position 6502: 0.781081410182111
Position 2032: 0.7752498421719772
Position 6240: 0.7295982345852309
Position 6683: 0.4927640131347324
Position 3127: 0.49089911565589767
Position 7730: 0.26064644639976503
Position 8545: 0.14673140037478408
Position 4583: 0.14531964435806644
Position 7847: 0.13088218611560343
Position 1242: 0.09375038133440347
Position 5197: 0.09320843209138552
Position 7622: 0.08462028767808384
Position 7368: 0.06601038503497766
Position 8665: 0.06320880893641471
Position 2400: 0.03601646324685597
Position 3406: 0.027992884495385152
Position 6888: 0.02051658800043328
Position 7045: 0.020290652056628573
Position 7892: 0.011650092271314435
Position 1006: 0.009694883426255182
Position 1965: 0.009545785944134383
Position 3378: 0.009022730133037924
Position 462: 0.006613015826418787
Position 1446: 0.006226415585243803
Position 2425: 0.005637031172095761
Position 2588: 0.00473941547005864
Position 1970: 0.003672543668816733
Position 380: 0.0032997527095129657
Position 180: 0.0017507406880116912
Position 256: 0.0013159050758670132
Position 401: 0.0011905179747936931
Position 1542: 0.0009114003092471029
Position 540: 0.0008823188028623057
Position 1484: 0.000567295044865163
Position 3319: 0.000324457822793247
Position 605: 0.0003179478153829016
Position 3172: 3.451640492885419e-05
Position 421: 3.444521359433303e-06
Position 1012: 2.1984735469224885e-06
Position 938: 1.556487963896425e-06
Position 507: 1.157210494395024e-06
Position 187: 4.202294278697153e-07
Position 549: 2.3413599263362577e-07
