Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  100
Partition function (log Z): 3.2434162120924053

Sorted 5' Splice Sites (High to Low Probability):
Position 12141: 1.0000000000000007
Position 19710: 0.9999926868071796
Position 2562: 0.9900789566068515
Position 20505: 0.9731355824366806
Position 24046: 0.9132872244299435
Position 735: 0.8627454757950014
Position 1820: 0.8564925743929888
Position 10949: 0.8025716366468519
Position 25233: 0.7968179387089652
Position 74: 0.7107746026478763
Position 24764: 0.6420814467864996
Position 23288: 0.566728081672154
Position 4942: 0.54748610964423
Position 26097: 0.45284266585297933
Position 11369: 0.3880542106156487
Position 21819: 0.3609336275868503
Position 1474: 0.3136560162355487
Position 10942: 0.1974283633531484
Position 5061: 0.17173429108345625
Position 7526: 0.16888705540801735
Position 146: 0.1538235316105114
Position 26115: 0.07888904052904988
Position 7871: 0.07368133779993791
Position 26090: 0.07262880961364483
Position 448: 0.06848383562521612
Position 203: 0.06555861502081464
Position 1882: 0.0543447094463082
Position 4785: 0.053718647499723104
Position 7420: 0.049426522835311536
Position 217: 0.040724758958464426
Position 26752: 0.03108311902634236
Position 1267: 0.028174009448469338
Position 5095: 0.023601733441015373
Position 26078: 0.02254574345869789
Position 5266: 0.014245176271130184
Position 20538: 0.013830774073871066
Position 1803: 0.011843691374934994
Position 281: 0.01113010356501194
Position 2567: 0.00992104339314883
Position 394: 0.008621856102430792
Position 20897: 0.005789466070533317
Position 24680: 0.004355251768135598
Position 497: 0.00354063882937095
Position 1859: 0.0032332230429254665
Position 246: 0.0020019302348769923
Position 287: 0.0019439614188038847
Position 98: 0.0016970783860597088
Position 407: 0.00153072614420967
Position 507: 0.0010837008363440924
Position 388: 0.0008670014169854659
Position 24908: 0.0005075384618606581
Position 4952: 0.0004856442769001516
Position 231: 0.00023994250332160742
Position 78: 6.518152471263432e-05
Position 125: 3.467990226155808e-05
Position 259: 1.3083799862632508e-05
Position 6: 6.839551652966983e-07
Position 104: 5.227163635129128e-07
Position 88: 4.985529748608269e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10839: 1.0000000000000004
Position 2420: 1.0000000000000002
Position 19616: 0.9999926868071796
Position 20353: 0.9869663565105515
Position 23941: 0.913287224429943
Position 25946: 0.8261298155644949
Position 574: 0.7946493399408793
Position 1737: 0.7577576032497981
Position 27184: 0.7572456431540375
Position 24568: 0.6308602616298563
Position 12020: 0.6275835978421074
Position 23122: 0.5667280816721538
Position 25103: 0.5640851635640411
Position 4858: 0.5437089904105946
Position 11273: 0.3880542106156487
Position 1372: 0.24420175117960935
Position 25138: 0.23273208735853168
Position 21606: 0.2212800640063509
Position 7291: 0.2183135782433289
Position 12056: 0.19958038716141782
Position 4784: 0.19015167300838623
Position 12076: 0.17283601499647522
Position 1650: 0.12798623163204284
Position 325: 0.09096720448650546
Position 21733: 0.08863875980384717
Position 1345: 0.08123414278704118
Position 7740: 0.07368133779993791
Position 21714: 0.05101480377665221
Position 4661: 0.03912266597457205
Position 24597: 0.031854352837848085
Position 26602: 0.027876616082242928
Position 1673: 0.026487526264589927
Position 27152: 0.02161944097027242
Position 683: 0.02075935920922125
Position 4539: 0.014595981525151052
Position 5209: 0.014245176271130183
Position 590: 0.012223315332631973
Position 4911: 0.009447115026620835
Position 1151: 0.006963187335840819
Position 1125: 0.006852022652090408
Position 1171: 0.00623142542458354
Position 20731: 0.005789466070533317
Position 620: 0.004483086952914128
Position 24214: 0.0042579366101057935
Position 973: 0.0037701131539531405
Position 1061: 0.003279577522093265
Position 26679: 0.003206502944099433
Position 611: 0.0025737823364310516
Position 1844: 0.0019029593796248403
Position 492: 0.0018135399957136934
Position 25890: 0.0016138438720749914
Position 532: 0.0015173127146435005
Position 375: 0.0013587439895142207
Position 635: 0.0013515503344290836
Position 229: 0.0010437783603945852
Position 202: 0.0006889834940969958
Position 265: 0.0006618592608839044
Position 171: 0.0005566414104635709
Position 847: 0.0003930537594488734
Position 1212: 0.00034549917893738166
Position 1014: 0.00029067912652178953
Position 24754: 0.0002618886393570165
Position 329: 9.450837888489939e-05
Position 183: 9.397736280752554e-05
Position 982: 4.845129500011899e-05
Position 175: 4.497728854774291e-05
Position 13152: 7.3131928213017706e-06
Position 24876: 6.877863925958124e-07
