Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  100
Partition function (log Z): 1.186973722382679

Sorted 5' Splice Sites (High to Low Probability):
Position 19068: 1.0000000000000007
Position 9608: 0.999999967648534
Position 2470: 0.994096390709805
Position 19: 0.9789989190604993
Position 5924: 0.8874187871123208
Position 6770: 0.8601564429943344
Position 12478: 0.6958848213011776
Position 15400: 0.507942050320425
Position 15428: 0.4860225260886578
Position 12935: 0.4393909817852818
Position 24095: 0.3974536563629718
Position 15888: 0.3496261331959585
Position 13059: 0.2878414478758597
Position 17426: 0.17306812884763054
Position 560: 0.17159877193485323
Position 9281: 0.1563319531060501
Position 17306: 0.10271370022460098
Position 17345: 0.09513115799090457
Position 3647: 0.08332114236664871
Position 5159: 0.040184778094839606
Position 2757: 0.03456769296355346
Position 20413: 0.033425418154858
Position 8207: 0.030168866683302414
Position 2221: 0.028837096109577257
Position 6816: 0.028643556463224105
Position 6971: 0.024141089256319893
Position 4844: 0.015700459704930267
Position 21034: 0.015127426197707938
Position 4177: 0.00975156193991532
Position 4566: 0.008081616270412456
Position 5082: 0.0071091443945455555
Position 4585: 0.006681968968800361
Position 1248: 0.005508966430896053
Position 7980: 0.005498968416997008
Position 10110: 0.004480870822982097
Position 11141: 0.004219637187901797
Position 13147: 0.0028433949921783776
Position 15697: 0.0025868883442166602
Position 15354: 0.0012863204959660112
Position 20344: 0.000884690239851706
Position 254: 0.00022994271496861352
Position 110: 0.0002097274905788624
Position 23: 0.00014592875969189804
Position 385: 0.00012647632357427522
Position 390: 9.48866216672731e-05
Position 222: 9.269676214672778e-05
Position 10963: 9.1350020898473e-05
Position 183: 3.909386170612017e-05
Position 399: 3.871372545574016e-05
Position 2575: 3.207160713872545e-05
Position 784: 7.010271562607919e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 1.0000000000000013
Position 15300: 0.9952508969050486
Position 9526: 0.9908248111411341
Position 5860: 0.8874187871123209
Position 6683: 0.8276907261876095
Position 2388: 0.6966306916521569
Position 12362: 0.6958848213011776
Position 12808: 0.5792607594204139
Position 24660: 0.5439534584453452
Position 23919: 0.4240230102021587
Position 17227: 0.3709129870631362
Position 15804: 0.3496261331959585
Position 2365: 0.29115525781652885
Position 26700: 0.16063408012248875
Position 9166: 0.1332380756766216
Position 470: 0.11563682707044066
Position 12966: 0.11061556376311857
Position 6716: 0.06169124323652825
Position 23130: 0.056104568027767115
Position 24633: 0.05258411694003414
Position 19847: 0.0523279736195124
Position 5001: 0.04729392248938516
Position 20914: 0.040627266177571154
Position 3556: 0.03732386524622002
Position 20221: 0.034484972178655336
Position 21206: 0.0339832514533482
Position 12771: 0.027112243768981813
Position 2029: 0.025247684399111136
Position 3528: 0.025035537565038065
Position 2642: 0.02423296325526688
Position 9225: 0.023093877429428526
Position 19595: 0.021313844652237207
Position 7936: 0.018957760067330617
Position 501: 0.01731045304426782
Position 4735: 0.015700459704930267
Position 446: 0.01568243515467483
Position 4417: 0.014763585239212817
Position 13054: 0.013087257700805575
Position 6888: 0.012509426197093354
Position 19945: 0.011470966751392645
Position 8017: 0.01121110661597179
Position 6602: 0.01104969309264739
Position 2613: 0.010333288531493822
Position 3407: 0.01020899344428738
Position 9389: 0.009167239051954754
Position 3571: 0.005751752673024279
Position 7888: 0.005498968416997008
Position 4044: 0.005247578346190909
Position 2092: 0.0052144274984278
Position 3440: 0.005000993438078992
Position 21265: 0.004981200945234037
Position 4083: 0.004484050834144397
Position 20363: 0.004467150063548867
Position 9884: 0.004465392376984241
Position 11061: 0.004219637187901796
Position 20360: 0.003655929601306232
Position 1233: 0.003326377552228112
Position 15579: 0.0025868883442166585
Position 2220: 0.0024800653620633347
Position 2261: 0.002224909973304417
Position 288: 0.0015803353494067748
Position 20774: 0.0011544043003742102
Position 19294: 0.0011249974744144656
Position 1179: 0.0008166780497921774
Position 1209: 0.0008005480343858375
Position 96: 0.0007971997889412316
Position 146: 0.0005749171189727003
Position 1047: 0.0005653627944899269
Position 10820: 9.135002089847295e-05
Position 4070: 1.993275958001326e-05
Position 2469: 1.252172492862748e-05
Position 9847: 8.279112378230722e-06
Position 10020: 7.199333619625439e-06
Position 9347: 4.458185547626842e-06
Position 9280: 3.459269896591465e-06
Position 2591: 1.4411767927793528e-06
