Gene = Srd5a3
index = 1024
Annotated 5SS: [  278  7558  8968  9680 13388]
Annotated 3SS: [ 7414  8931  9481 13252 14251]
SMsplice 5SS: [  278  7558  8968  9680 10807 14301]
SMsplice 3SS: [ 7414  8931  9481 10686 14251 14513]
top_k =  100
Partition function (log Z): 0.46142092805966284

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9863779005483606
Position 8968: 0.9801470439890562
Position 9680: 0.9182588190230362
Position 10807: 0.8035318102903556
Position 14301: 0.7061465448838851
Position 598: 0.603486521014377
Position 7558: 0.6020483545437794
Position 9219: 0.3894063181237911
Position 7630: 0.35677910795085543
Position 13035: 0.27816092638995954
Position 12303: 0.23848385833873603
Position 14400: 0.153861772102825
Position 4151: 0.14270216613192238
Position 10032: 0.06754123744291225
Position 619: 0.06207108478243717
Position 14539: 0.03456395945017423
Position 12479: 0.03326434209872867
Position 10600: 0.020450758193564962
Position 9230: 0.01224780236692143
Position 9920: 0.011879758056848728
Position 333: 0.01159330349605123
Position 9404: 0.007334822798627565
Position 10898: 0.0017358707153644667
Position 283: 0.0012037755323212275
Position 4: 0.00032421928831965384
Position 287: 0.0003146227503831419
Position 227: 7.106308060380092e-05
Position 65: 4.6609540123689495e-05
Position 385: 4.2391627621846544e-05
Position 267: 2.6114136214837008e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 14251: 1.0
Position 7414: 0.958827462494635
Position 8931: 0.9394836049649365
Position 10686: 0.7818899555531995
Position 9481: 0.6467701209271591
Position 9105: 0.39382281861249135
Position 508: 0.3326693093048353
Position 14513: 0.33022066526569177
Position 12770: 0.27816092638995954
Position 450: 0.27126560234789443
Position 12193: 0.24214334427417858
Position 14414: 0.2196654545243306
Position 14625: 0.1806047763874979
Position 14886: 0.14866209649621084
Position 4063: 0.14270216613192238
Position 9536: 0.12592832688126893
Position 9395: 0.10284350599655245
Position 429: 0.06162269414408468
Position 9586: 0.046097298274405174
Position 8636: 0.04085301402933815
Position 9867: 0.034221153688579586
Position 9757: 0.031987285464644744
Position 12446: 0.029604856163286036
Position 10527: 0.020450758193564962
Position 10640: 0.01564566294763286
Position 15078: 0.015419283763153211
Position 9792: 0.013212556346536683
Position 10653: 0.007732062504887723
Position 9157: 0.006157508250789921
Position 9109: 0.00527364982978956
Position 9049: 0.00016495853470060152
