Gene = Sgf29
index = 973
Annotated 5SS: [  169 11840 14696 15680 21386 22359 22572 22765 23010]
Annotated 3SS: [11742 14619 15606 21320 22228 22424 22728 22846 23260]
SMsplice 5SS: [  169  6844 11840 14696 15680 21386 22359]
SMsplice 3SS: [ 6747 11742 14619 15606 21320 22228 22728]
top_k =  100
Partition function (log Z): -0.9801697332826729

Sorted 5' Splice Sites (High to Low Probability):
Position 6844: 0.9999999999999996
Position 15680: 0.9946073438914891
Position 11840: 0.9361583923895295
Position 14696: 0.9261386117307085
Position 169: 0.7983896926896885
Position 23010: 0.7183230886941068
Position 22359: 0.709444740898814
Position 22765: 0.5801983185753612
Position 9995: 0.5068347725299492
Position 21386: 0.49355994781201085
Position 22572: 0.29774280638280365
Position 13343: 0.21663853887354634
Position 13576: 0.21238926722732498
Position 22777: 0.1998417163016371
Position 403: 0.10848228711243246
Position 194: 0.0931280201978786
Position 14726: 0.06762292607281199
Position 23341: 0.06145120937774235
Position 11860: 0.060423287787729034
Position 13666: 0.049139191054373886
Position 13571: 0.04543559015617187
Position 13582: 0.03483879528036552
Position 21427: 0.026028464109000914
Position 13030: 0.02069117506092342
Position 17740: 0.014100755483514707
Position 17686: 0.010346927646669751
Position 13633: 0.006489877728058544
Position 18297: 0.005465474474958359
Position 14700: 0.0039579653151912576

Sorted 3' Splice Sites (High to Low Probability):
Position 6747: 0.9999999999999996
Position 14619: 0.9977195031187112
Position 15606: 0.9760742646176217
Position 22728: 0.9221829492800188
Position 11742: 0.9113722107462345
Position 22846: 0.7467265764438336
Position 22228: 0.7094447408988143
Position 21320: 0.5195884119210117
Position 22424: 0.29774280638280365
Position 9826: 0.27072537112045025
Position 23260: 0.2493011836449246
Position 9766: 0.23610940140949901
Position 13501: 0.2163415694464006
Position 23120: 0.2047698791255747
Position 23078: 0.18165643042577911
Position 13256: 0.13613734474435701
Position 13434: 0.13195115199989432
Position 11798: 0.085209469431024
Position 23521: 0.06879668573531957
Position 13253: 0.056463569096476846
Position 22701: 0.049557530342812045
Position 12956: 0.04472880009363591
Position 23154: 0.04416666739732925
Position 23306: 0.031083451742922336
Position 22889: 0.029155759645125914
Position 17564: 0.024447683130184462
Position 22676: 0.01898217401810362
Position 22849: 0.013435045147104205
Position 15489: 0.011930082302475917
Position 15629: 0.006513161439561003
Position 18116: 0.00282589654644046
Position 18262: 0.0026395779285178986
Position 15494: 8.983553183014021e-05
