Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  100
Partition function (log Z): -7.047055798668821

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.527188209402454
Position 89: 0.34777688973301674
Position 1193: 0.2795052260646688
Position 1444: 0.11930453071138587
Position 1204: 0.07642612585572625
Position 600: 0.05530735374569011
Position 299: 0.028453400745603756
Position 1148: 0.019393117285263127
Position 34: 0.012809583240802945
Position 820: 0.012683899230714916
Position 215: 0.010212587150548999
Position 734: 0.0077477719639799615
Position 1560: 0.007503961416937865
Position 178: 0.0072167066477317994
Position 1671: 0.005380590154295076
Position 140: 0.004778936323415254
Position 247: 0.0044431209449348925
Position 275: 0.00344389483732946
Position 291: 0.0032552642473766182
Position 265: 0.00276392526461958
Position 385: 0.0019871113152803523
Position 1868: 0.0018242987808839797
Position 1517: 0.0014793124165400759
Position 1141: 0.0005527567426905286
Position 128: 0.00033415827849493933
Position 103: 0.00027983679985597214
Position 81: 0.000275347888633355
Position 1094: 0.00021664753665865676
Position 131: 0.00021420532834605445
Position 697: 0.00017901935941398294
Position 409: 0.00015430987293276095
Position 10: 0.00010744038977920769
Position 871: 0.00010533936019091342
Position 452: 8.861542157219152e-05
Position 654: 7.199911108980967e-05
Position 293: 5.6939324451328215e-05
Position 320: 4.9747532331821896e-05
Position 37: 1.1003133578767697e-06
Position 25: 5.811523490820735e-07
Position 41: 2.285049380283348e-07
Position 53: 1.2185080341893289e-08
Position 3: 4.007059371873306e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9718103462691959
Position 1670: 0.13163197908044524
Position 1304: 0.1299968615374748
Position 1443: 0.09672892920008988
Position 1559: 0.06827326727899082
Position 2072: 0.05263413395739277
Position 2206: 0.020728132446980015
Position 1907: 0.014084358108087022
Position 182: 0.011595661339835407
Position 1245: 0.010547873219122244
Position 2124: 0.007368826129849532
Position 512: 0.005862213081993696
Position 516: 0.005743131490795097
Position 375: 0.0038427565810078817
Position 350: 0.002838091832123503
Position 1886: 0.001998378244906632
Position 2100: 0.0018512104230534595
Position 1567: 0.0014181233745231255
Position 676: 0.0013508073117108068
Position 572: 0.0010300442331934551
Position 518: 0.0008135354779902845
Position 198: 0.0005813604159110784
Position 438: 0.0003527055317739579
Position 1400: 0.00027449852490312094
Position 1103: 0.0001371044625152672
Position 1171: 7.977703456263846e-05
