Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  100
Partition function (log Z): -2.0168543470960705

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.9964260907661786
Position 6592: 0.8410413193844029
Position 16: 0.6975913645779102
Position 6782: 0.22864913350766694
Position 2511: 0.21967879671731594
Position 202: 0.14317925382478944
Position 6797: 0.11769703733576618
Position 5873: 0.10861757514702092
Position 1208: 0.0957973628490552
Position 252: 0.08827692318924096
Position 5533: 0.08534272294623822
Position 8079: 0.08118613598809482
Position 6823: 0.07540144376147433
Position 852: 0.07492323259609897
Position 3691: 0.07454985146308593
Position 3598: 0.07100440110045696
Position 3410: 0.06141589184267837
Position 62: 0.04208857287475932
Position 4655: 0.020892367051829543
Position 139: 0.0184431595096444
Position 3378: 0.016916595746541967
Position 1191: 0.0029556083731712536
Position 8369: 0.0008926456826377039
Position 4495: 0.0005869518364967652
Position 229: 9.811075902170651e-05
Position 161: 1.0326288340920255e-06
Position 50: 8.708243032307702e-08
Position 93: 3.512332966175481e-08
Position 103: 2.5152686149994043e-08
Position 10: 5.819005244133079e-09
Position 8: 4.3032055928946955e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.9831652946983684
Position 6315: 0.8424594130373838
Position 2615: 0.5671201141211288
Position 6667: 0.436177814619302
Position 2562: 0.4232227356663165
Position 3499: 0.12488306653621736
Position 5680: 0.10861757514702097
Position 2438: 0.08698432698720349
Position 7916: 0.08118613598809482
Position 2412: 0.07849392413450786
Position 5349: 0.06929381693474268
Position 744: 0.06762492566336341
Position 3338: 0.06537329197805436
Position 2327: 0.04394286686107142
Position 1014: 0.03199565871115993
Position 1049: 0.024460669837285714
Position 1083: 0.02104001499698563
Position 4595: 0.0210226133652634
Position 3513: 0.020180642187876557
Position 2350: 0.016286911096209587
Position 5402: 0.016115583117161644
Position 975: 0.012951534037815553
Position 3214: 0.0075423935305313225
Position 3160: 0.0038076812141587054
Position 1190: 0.001976540221256166
Position 228: 0.0012317242624060418
Position 135: 0.0010299294785321214
Position 8452: 0.0008926456826377051
Position 113: 0.0008490126207000353
Position 3163: 0.00082117239772108
Position 4371: 0.0006898654071588685
Position 2976: 0.0006293447452687367
Position 3618: 0.0004638890435098802
Position 5023: 0.0004483179881856511
Position 8287: 0.00021869397145402215
Position 3084: 0.00015860372348616494
Position 549: 5.913829863506051e-05
Position 2444: 5.400861705688161e-05
Position 801: 4.8584583301653006e-05
Position 3582: 4.621748079322707e-05
Position 750: 2.2947371841833494e-05
Position 495: 2.2369675491900895e-05
Position 769: 2.1721926491289024e-05
Position 655: 2.0006977915304372e-05
