Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  100
Partition function (log Z): 16.031817682730495

Sorted 5' Splice Sites (High to Low Probability):
Position 8003: 1.0000000000000024
Position 24055: 1.0000000000000018
Position 29208: 1.0000000000000018
Position 21055: 1.0000000000000007
Position 66755: 1.0000000000000007
Position 70962: 1.0000000000000004
Position 60983: 0.9999999999999999
Position 291: 0.999630833082437
Position 47324: 0.9993861037416003
Position 30677: 0.9895711840652889
Position 54157: 0.9803642020393923
Position 62773: 0.8984266563386238
Position 32758: 0.8820366668131495
Position 45697: 0.8685936654779093
Position 31059: 0.8553265035107777
Position 59401: 0.8086230228646101
Position 4483: 0.7870551246912664
Position 54650: 0.6662666309612449
Position 42535: 0.6103838873034538
Position 16457: 0.4538097414133718
Position 73340: 0.42905298153190374
Position 16317: 0.42459796620582924
Position 42505: 0.38961611269654683
Position 63056: 0.34710431505860734
Position 69269: 0.22307272466405564
Position 31379: 0.2088307718547041
Position 4131: 0.1747765269900178
Position 29918: 0.1527479940033366
Position 33690: 0.14886051266461955
Position 69824: 0.14146254074347211
Position 63535: 0.13971138966544544
Position 31949: 0.13285641356562594
Position 45739: 0.13140633452209172
Position 71490: 0.11918619059958889
Position 43439: 0.11436328621263606
Position 60713: 0.1056256877773982
Position 3401: 0.09886368806084588
Position 69212: 0.08574564000174337
Position 4537: 0.08390693815484031
Position 42862: 0.0816679839388712
Position 29891: 0.07975170307456943
Position 5197: 0.07395683872123392
Position 73567: 0.07226916487870542
Position 719: 0.07173462381663968
Position 2339: 0.06959756522504709
Position 4601: 0.0669065954393636
Position 33659: 0.05716650571611942
Position 73177: 0.05310380884377613
Position 32957: 0.04958910836452995
Position 4261: 0.04695015111389044
Position 6517: 0.046949197786798395
Position 61352: 0.03835063251510413
Position 43447: 0.03402742700258645
