Gene = Dnaaf5
index = 341
Annotated 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 24051 27843 31351 34497]
Annotated 3SS: [ 1259  2616  3134 11477 12975 15836 19950 23902 27691 31193 34304 35286]
SMsplice 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 22353 24051 24908 27843
 31351 34497]
SMsplice 3SS: [ 1259  2616  3134 11477 12975 15836 19950 22051 23902 24798 27691 31193
 34304 35733]
top_k =  100
Partition function (log Z): 23.343201975856857

Sorted 5' Splice Sites (High to Low Probability):
Position 3254: 1.0
Position 27843: 0.9999999999999996
Position 31351: 0.9999999999999989
Position 15981: 0.9988458804812711
Position 2742: 0.9970686377048164
Position 13189: 0.9781146149664214
Position 20120: 0.9517382386599386
Position 22353: 0.9250968641683134
Position 11711: 0.8949597188477768
Position 24908: 0.8766340256478334
Position 34497: 0.8687775622317272
Position 613: 0.833562097315603
Position 1445: 0.8098361551140383
Position 24051: 0.7127955778651532
Position 1188: 0.34608293002713436
Position 29534: 0.3011424194049272
Position 35420: 0.25655674781088916
Position 11408: 0.2508428336661156
Position 20659: 0.17598316251841042
Position 16567: 0.15555699501089823
Position 180: 0.15470325877522392
Position 12609: 0.14565202624705373
Position 33721: 0.13132189416390494
Position 24067: 0.12759844104702736
Position 139: 0.11570325937215528
Position 24084: 0.10677936712922094
Position 20283: 0.09938818467242921
Position 2414: 0.0847209788407296
Position 28825: 0.06832503895984994
Position 14485: 0.06594921140893872
Position 16815: 0.05595923079471571
Position 25271: 0.05539515924604486
Position 13545: 0.04392394880858519
Position 16578: 0.032658261777093016
Position 29376: 0.03165014833375682
Position 561: 0.030125041403130718
Position 195: 0.03007837562302355
Position 28867: 0.026207142237098233
Position 30115: 0.01911243918531291
Position 21068: 0.010058545254619003
Position 2382: 0.010053166767284029
Position 16524: 0.007886541001746078
Position 31629: 0.006236296101439558
Position 1712: 0.004202648674784812
Position 581: 0.0029494274250477528
Position 20395: 0.002527446072566542
Position 2762: 0.0023755683802131355
Position 683: 0.0011271014505069663
Position 688: 0.0010082221608859543
Position 48: 0.0009900417105940073
Position 15930: 0.0006037773634410597
Position 2456: 0.0005801274644503922
Position 667: 9.810568715298468e-05
Position 910: 5.889732118959226e-05
Position 241: 7.404637668752204e-06
Position 364: 4.724000286884245e-08
Position 519: 7.2334460859441914e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 31193: 0.9999882955337812
Position 19950: 0.9941208374750039
Position 3134: 0.9904396686868454
Position 12975: 0.9781146149664226
Position 2616: 0.9334835314429749
Position 22051: 0.9155410018739082
Position 11477: 0.8949597188477765
Position 15836: 0.8735790946382201
Position 34304: 0.8576524316141457
Position 23902: 0.8401042764292546
Position 24798: 0.7912674559299384
Position 35733: 0.7158985971789401
Position 27691: 0.6787354817717837
Position 1259: 0.4292976617548242
Position 35286: 0.33132292578975686
Position 27749: 0.3212645182282171
Position 1009: 0.30662998321638363
Position 11277: 0.2508428336661156
Position 29370: 0.21793239210108709
Position 16365: 0.1981668946707852
Position 1321: 0.18824632207249342
Position 1092: 0.16329348957268078
Position 12504: 0.14565202624705373
Position 20533: 0.1371546721213651
Position 35319: 0.12926224060511896
Position 29320: 0.11486017563759669
Position 477: 0.10912984740022631
Position 23948: 0.096627679262017
Position 15872: 0.09297928248523765
Position 33614: 0.09131962417967464
Position 28745: 0.09005007864775103
Position 24736: 0.08536656971789562
Position 2310: 0.08317163912254999
Position 14410: 0.06594921140893872
Position 2536: 0.06210298699968279
Position 20205: 0.057005585857365856
Position 35866: 0.056323707860268205
Position 1306: 0.04725451194788499
Position 16682: 0.044706820879448314
Position 458: 0.04410037547720519
Position 13454: 0.035121783397704893
Position 15893: 0.032891280721252816
Position 25009: 0.030231169935041134
Position 33660: 0.025764566253503277
Position 34128: 0.020023451901490068
Position 33639: 0.019980343196436053
Position 20587: 0.01973814142939025
Position 1422: 0.015180012621738806
Position 20323: 0.014350648081478604
Position 25091: 0.013200708437652501
Position 2344: 0.012182633949913976
Position 25043: 0.011963280873351224
Position 23832: 0.01044143035012872
Position 382: 0.010409341894818508
Position 29965: 0.01029248214806069
Position 20924: 0.010058545254619003
Position 3033: 0.009560331313155663
Position 22095: 0.009555862294404414
Position 30045: 0.008819957037252236
Position 13416: 0.008802165410880296
Position 20450: 0.007267146958743124
Position 227: 0.007197798700020943
Position 16710: 0.006790887250613333
Position 970: 0.004366489809049101
Position 1535: 0.004202648674784813
Position 31477: 0.003977831597670635
Position 2578: 0.003857687642372173
Position 31535: 0.0026990566174359
Position 35705: 0.002369118604789953
Position 28792: 0.002207404119676247
Position 16610: 0.002127208365632568
Position 35289: 0.0019190373908090563
Position 31756: 0.0018410019977955973
Position 28640: 0.0014490152903186104
Position 33028: 0.0014294778078019874
Position 36282: 0.001089954762477203
Position 886: 0.0009297157412096441
Position 28355: 0.0008256831392022058
Position 16432: 0.000246118523332018
Position 425: 0.0001752147409261094
Position 774: 5.889732118959244e-05
Position 274: 4.023116173480451e-05
Position 16408: 2.3098894641708814e-05
Position 31481: 1.3167684625079053e-05
Position 31092: 1.1704466218060846e-05
Position 645: 1.1195992464997428e-05
Position 434: 9.241698153049754e-06
Position 31541: 5.965265220535054e-06
Position 572: 4.137380598408268e-08
