Gene = Glmp
index = 437
Annotated 5SS: [ 179  909 1290 1607 3091]
Annotated 3SS: [ 653 1091 1387 2833 3179]
SMsplice 5SS: [ 179  993 1290 1607 3091]
SMsplice 3SS: [ 907 1091 1387 2833 3179]
top_k =  100
Partition function (log Z): -1.0648434717740805

Sorted 5' Splice Sites (High to Low Probability):
Position 1290: 0.9994971826872429
Position 179: 0.9640299402074782
Position 3091: 0.9089384238918962
Position 1607: 0.7101005221920675
Position 993: 0.474301177565231
Position 3318: 0.3106564192100269
Position 3466: 0.241312736114037
Position 1520: 0.08804690751176932
Position 654: 0.07348747248468095
Position 997: 0.0411175618881765
Position 1612: 0.039890280724656564
Position 909: 0.03882013171209803
Position 2640: 0.020862757734726945
Position 57: 0.01828228272694638
Position 3639: 0.018080527978520975
Position 1002: 0.017192593852451463
Position 3965: 0.014908274113005552
Position 3834: 0.013882193638119211
Position 1023: 0.009577619973839928
Position 268: 0.009395700086353325
Position 1018: 0.009389105301468744
Position 1475: 0.007925947297795683
Position 981: 0.007448546283159099
Position 1634: 0.007102813163586122
Position 2451: 0.003725608686280091
Position 820: 0.0026578040199614814
Position 605: 0.0024496625725882984
Position 1619: 0.002407077811964174
Position 771: 0.001998236603377498
Position 3250: 0.0016440137803095723
Position 317: 0.001446675576328165
Position 3327: 0.0014359229659020678
Position 666: 0.0014107907473091433
Position 830: 0.0009741462226234088
Position 1459: 0.0008566133878550666
Position 1466: 0.0006990189749850098
Position 777: 0.0004461999336999263
Position 799: 0.0003482245492766163
Position 340: 9.70330177942069e-05
Position 15: 5.097969866724089e-05
Position 570: 3.430945254370952e-05
Position 39: 3.398382451992983e-05
Position 61: 2.8926194855596116e-05
Position 51: 6.006728734417266e-06
Position 92: 5.827694006249897e-06
Position 801: 3.8126243421670228e-06
Position 69: 2.9745122853417143e-06
Position 10: 2.955946129477219e-06
Position 396: 5.886528950512272e-08
Position 134: 1.981097424723818e-09
Position 126: 1.5382216598944084e-09
Position 138: 3.2732044558597933e-10
Position 99: 9.946811953574626e-11
Position 136: 8.669078038626349e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1091: 0.975761713137074
Position 2833: 0.899448483757263
Position 1387: 0.7406388375861526
Position 907: 0.5489816307318213
Position 3179: 0.5145526974046396
Position 3426: 0.5061163840494466
Position 4427: 0.18452018999364894
Position 3737: 0.18420938489343963
Position 5382: 0.0675013208959769
Position 3232: 0.06695822001043915
Position 1517: 0.06369807558374051
Position 569: 0.043195793012595726
Position 1556: 0.03760158041107012
Position 653: 0.032213946632869334
Position 2938: 0.03147235934091773
Position 2908: 0.017454964791615207
Position 1245: 0.013636045859518074
Position 509: 0.012077839223962552
Position 3314: 0.011426015222297223
Position 2540: 0.010622878086838095
Position 3013: 0.010616461296096431
Position 5080: 0.010341494407084262
Position 2495: 0.010239879647888849
Position 874: 0.007907384034564648
Position 1423: 0.005899720843223754
Position 160: 0.005684274153579917
Position 869: 0.005555252565642529
Position 1404: 0.004802012675886292
Position 590: 0.0047677439680202174
Position 1537: 0.004464668129595207
Position 1445: 0.0042208843551902854
Position 143: 0.004172440557478754
Position 2319: 0.0037256086862800944
Position 1233: 0.0033461898000243613
Position 751: 0.0032827623328267434
Position 551: 0.003123478944778372
Position 692: 0.0028738374764742777
Position 714: 0.0024615860903157865
Position 519: 0.0021646930153938404
Position 1519: 0.0018993730639843794
Position 1172: 0.0015587113019421112
Position 797: 0.0006580542844381941
Position 765: 0.0005724604787008195
Position 596: 0.00013453589439463423
Position 256: 0.00011937128439289
Position 968: 0.00010826136950417472
Position 553: 7.788575353656655e-05
Position 399: 5.154167193963149e-05
Position 431: 5.049401046835311e-05
Position 1448: 3.068104400657694e-05
Position 1606: 1.114851550351802e-05
Position 1394: 2.7344852782313573e-06
