Gene = Bud23
index = 190
Annotated 5SS: [  143   653   783  3418  3594  3933  5560  7047  7825  8328  8639 11118]
Annotated 3SS: [  490   744  3321  3510  3835  5462  6995  7738  8281  8579 11027 11241]
SMsplice 5SS: [  653   886  3418  3594  5560  7047  7825  8639 11118]
SMsplice 3SS: [  744  3321  3510  5462  6995  7738  8493 11027 11241]
top_k =  100
Partition function (log Z): 9.871621000624492

Sorted 5' Splice Sites (High to Low Probability):
Position 8639: 0.9450506088110185
Position 11118: 0.9440604276469862
Position 653: 0.9003255300765322
Position 7825: 0.8789758707869373
Position 886: 0.8458026405037027
Position 5560: 0.8307489383385573
Position 143: 0.6899835431152802
Position 3594: 0.6825068300421868
Position 7047: 0.6571653894879887
Position 3418: 0.6437092577742209
Position 3933: 0.50504730602519
Position 7384: 0.4394053878297736
Position 8328: 0.42438558123634035
Position 7055: 0.2646287386005977
Position 3390: 0.24627191612499538
Position 9344: 0.21125682431244663
Position 9338: 0.12147834577321323
Position 2989: 0.08972286355283786
Position 8398: 0.0879611550558745
Position 7422: 0.07373239582125657
Position 227: 0.07160575127073661
Position 2878: 0.05630146686516957
Position 302: 0.05003588451686041
Position 7231: 0.04803867040898662
Position 8449: 0.046672373252550005
Position 5604: 0.04562567737583803
Position 1099: 0.042819710985633384
Position 1071: 0.02665588553633683
Position 669: 0.020969582549557667
Position 1639: 0.019252607296258748
Position 5624: 0.017042643365609962
Position 819: 0.01581704172639714
Position 833: 0.014780143836611775
Position 230: 0.012446403395073247
Position 209: 0.012333508198860612
Position 294: 0.01226725669905025
Position 882: 0.012096165586832531
Position 3423: 0.011411108018556567
Position 1588: 0.010680504212453127
Position 8644: 0.009825776734574005
Position 783: 0.009521301906860265
Position 3406: 0.009256920696826564
Position 880: 0.008199093270000709
Position 8542: 0.0077821506386220015
Position 2129: 0.005205603434337331
Position 1011: 0.005168517603210468
Position 867: 0.003511050185309764
Position 10753: 0.0026287068982455684
Position 6304: 0.002617882940610349
Position 9334: 0.0024665185120684337
Position 70: 0.0016117371003097347
Position 3682: 0.001580509931278621
Position 9271: 0.001182816663002986
Position 10526: 0.0009134486517364431
Position 523: 0.0005357754019789169
Position 675: 0.0001084865628525839
Position 615: 6.219937682771247e-05
Position 80: 5.104829723245172e-05
Position 379: 3.814757276619686e-05
Position 194: 2.3940624357212494e-05
Position 8632: 1.89398308861302e-05
Position 126: 5.208169594667983e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11241: 0.9856276855423952
Position 744: 0.9773501913602359
Position 6995: 0.968729113354434
Position 11027: 0.9462060625916628
Position 8493: 0.8624982884234461
Position 7738: 0.8115424043542221
Position 5462: 0.8061503311667593
Position 3321: 0.6421668642028129
Position 3510: 0.5978646618424045
Position 8281: 0.5749602897649837
Position 7230: 0.5095129479009293
Position 3835: 0.44834585100781177
Position 3268: 0.35470501654284725
Position 9268: 0.3428559313248686
Position 543: 0.24944378325292652
Position 586: 0.19065392441776643
Position 570: 0.12536916182974525
Position 490: 0.11522552444373045
Position 2668: 0.10645821864089801
Position 8579: 0.08313569374026031
Position 5478: 0.08154933234349397
Position 559: 0.049526425859829505
Position 3803: 0.04195279549772354
Position 7552: 0.03953709532805761
Position 1499: 0.027293102226015574
Position 7606: 0.021836002782526134
Position 2747: 0.021133687633690442
Position 2865: 0.018432424143418943
Position 376: 0.015602718002960453
Position 510: 0.01519726927533225
Position 3784: 0.014748659519654848
Position 7479: 0.006060368322130794
Position 756: 0.005877145077278952
Position 5444: 0.005717595569752621
Position 7169: 0.0047285208932403636
Position 2028: 0.0033406888612369065
Position 618: 0.0032227013852440312
Position 1455: 0.0026400092826962935
Position 8780: 0.002629014515202856
Position 10596: 0.0026287068982455684
Position 6079: 0.0026178829406103502
Position 505: 0.002390135868354656
Position 1967: 0.0018649145731004248
Position 11348: 0.0014289809159790065
Position 385: 0.0013816240376848248
Position 8378: 0.0011023136311752713
Position 960: 0.001097797216794688
Position 522: 0.0010183542449476546
Position 10388: 0.0009134486517364431
Position 604: 0.0008132520391798765
Position 11540: 0.0007421937528363939
Position 401: 0.0007138099416674373
Position 533: 0.0007080244154343738
Position 397: 0.0006261922624416796
Position 11245: 0.0005730264761061628
Position 10111: 0.00025964028380328437
Position 429: 0.00018013661191034665
Position 624: 0.00014669738000114242
Position 8857: 0.00012239750486333045
Position 280: 6.839720235576359e-05
Position 636: 6.253167128526413e-05
Position 345: 4.8182697172499094e-05
Position 763: 1.941495993571547e-05
Position 1026: 1.3711477904426002e-05
Position 1005: 1.329104874575947e-05
