Gene = Lrrc31
index = 645
Annotated 5SS: [  145  4357  8687  9994 10705 12429]
Annotated 3SS: [ 4212  8542  9825 10536 12260 14816]
SMsplice 5SS: [  145  9994 10705 12429]
SMsplice 3SS: [ 9825 10536 12260 14816]
top_k =  100
Partition function (log Z): -12.497505312411487

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9973017422634647
Position 10705: 0.8496090348342354
Position 12429: 0.7944681901789304
Position 2442: 0.013758322628902616
Position 1394: 0.009279762083279835
Position 117: 0.0013131406183032777
Position 127: 0.0010277083203007883
Position 2241: 0.0007676959144724973
Position 4357: 0.0007357821870991864
Position 214: 0.00027954073649788877
Position 953: 0.00019172394030783513
Position 1217: 7.535769197323192e-05
Position 1323: 3.738264526685952e-05
Position 199: 2.585885941293135e-05
Position 413: 1.4722652243917814e-05
Position 220: 1.4432319726995644e-05
Position 418: 1.2491870440525113e-05
Position 577: 2.662913550672335e-06
Position 295: 2.121390680247694e-06
Position 488: 9.262707450119635e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10536: 0.8716972401770475
Position 12260: 0.8496090348342354
Position 14816: 0.3227085921198311
Position 13575: 0.21480222666795895
Position 14049: 0.1305370100408334
Position 12608: 0.12642036135030785
Position 8307: 0.038237314811462565
Position 1128: 0.026034072030942983
Position 2322: 0.014432732419583724
Position 4824: 0.011684620040754967
Position 1300: 0.010423130586084265
Position 8542: 0.009969049291811527
Position 5911: 0.00964709359557389
Position 8518: 0.00820584923960099
Position 4212: 0.003769235912500345
Position 2240: 0.002447553827391158
Position 2176: 0.0023379465122238137
Position 3858: 0.001960403596027947
Position 3544: 0.0018221733864525612
Position 2203: 0.001486591548181376
Position 4230: 0.0014680868485734144
Position 1698: 0.0014493087708683315
Position 5200: 0.0013826699498098196
Position 6093: 0.0011691327037068344
Position 3224: 0.0010812558279509389
Position 1887: 0.0009180205041795445
Position 3241: 0.0005523342711473015
Position 3925: 0.000414471031397858
Position 3430: 0.00034295127110537716
Position 567: 0.0003381312682180121
Position 365: 0.00030493468830837674
Position 3571: 0.00028471066235967154
Position 1046: 0.0002633111559491533
Position 655: 0.00020045625708111205
Position 712: 0.00017828570282591382
Position 972: 0.00013889880308870465
Position 440: 7.2820207530732e-05
Position 571: 5.281497731709461e-05
Position 873: 4.5770561574049236e-05
Position 924: 1.3778990423121931e-05
Position 622: 4.917575935842884e-06
Position 789: 4.862084940195425e-06
Position 667: 3.5272086996042858e-06
