Gene = Bud31
index = 191
Annotated 5SS: [  81 1075 2206 4660 6248]
Annotated 3SS: [ 942 2085 4536 6080 7472]
SMsplice 5SS: [  81 1075 2206 4660 6248]
SMsplice 3SS: [ 942 2085 4536 6080 7472]
top_k =  100
Partition function (log Z): 2.482113115538988

Sorted 5' Splice Sites (High to Low Probability):
Position 4660: 0.9898916456851414
Position 81: 0.9489750591397103
Position 2206: 0.9387427477425028
Position 1075: 0.9334735753456506
Position 6248: 0.7149202922275675
Position 3197: 0.19804513688745157
Position 3638: 0.1237346437377741
Position 6736: 0.06306294529508252
Position 3758: 0.059077160668371126
Position 4239: 0.04865237203510497
Position 555: 0.04844958980355632
Position 202: 0.04146392366148155
Position 3432: 0.03857217760435812
Position 484: 0.03269709996920784
Position 999: 0.032137000726128385
Position 3808: 0.03140463921601959
Position 1695: 0.028643855685477327
Position 6036: 0.01785210105391128
Position 7222: 0.016477058735342436
Position 1319: 0.008509015475740497
Position 469: 0.007027363178314977
Position 6261: 0.006778081350828173
Position 5179: 0.006073620365063013
Position 6841: 0.005592780200753599
Position 6367: 0.004259254769595177
Position 495: 0.0033529152102731064
Position 66: 0.0032488707851068875
Position 3405: 0.003155258276435478
Position 5096: 0.0028136025867177843
Position 113: 0.0016231359307222006
Position 3417: 0.0015653910090420572
Position 474: 0.0013075181562263328
Position 6272: 0.0012944522540764708
Position 148: 0.0012707451168872557
Position 2757: 0.0012399012230536273
Position 2405: 0.0010067611925562102
Position 640: 0.0008207972905550376
Position 176: 0.0007615883593381842
Position 597: 0.0003799236130702268
Position 514: 0.0003208585491082985
Position 74: 0.0002569946597838968
Position 108: 0.00025323607899700333
Position 385: 0.0001324046972834978
Position 341: 0.00011522053546920375
Position 1025: 2.318343729082405e-05
Position 236: 2.1736638053687356e-05
Position 1031: 1.0008017174617949e-05
Position 234: 5.572290306533049e-06
Position 128: 5.182457468375891e-06
Position 1080: 4.642018073518463e-06
Position 100: 4.47211536330548e-06
Position 995: 3.978361012648123e-06
Position 969: 1.462074904699084e-06
Position 87: 4.200776796121181e-07
Position 85: 7.1991636911786255e-09
Position 23: 2.611179395741257e-09
Position 19: 1.81670557719596e-09
Position 41: 1.633936179490428e-09
Position 146: 1.0094073674109828e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 942: 0.9624664623560837
Position 4536: 0.9306970137904862
Position 7472: 0.9115914677689304
Position 2085: 0.8795123477486478
Position 6080: 0.7278731233814862
Position 3589: 0.2144739505023229
Position 3063: 0.184270802761167
Position 6590: 0.08465435586176016
Position 4594: 0.052321697479819546
Position 305: 0.05022982021397506
Position 2120: 0.04927233338336415
Position 4109: 0.04865237203510497
Position 392: 0.03762455226050408
Position 3317: 0.026427697607050583
Position 4997: 0.02465351603342353
Position 5967: 0.02128054200179753
Position 7089: 0.01912330882106219
Position 1638: 0.018002569823602835
Position 7319: 0.01748565572807326
Position 3285: 0.016865129282785076
Position 1214: 0.01390132026453291
Position 6019: 0.013578137233109976
Position 2983: 0.007378830503098623
Position 4493: 0.007165171913011631
Position 5880: 0.0058315225482430556
Position 6184: 0.005140566049029856
Position 6104: 0.004025845797574081
Position 1749: 0.003872456452528395
Position 3103: 0.003865083757290626
Position 1976: 0.003408525043905449
Position 510: 0.0019434979126767551
Position 790: 0.0017872543197927303
Position 195: 0.0014503759727687695
Position 2904: 0.0012928719687293833
Position 2015: 0.0012354504022465277
Position 1591: 0.001169533603073957
Position 2646: 0.001083893337258852
Position 2334: 0.0010067611925562102
Position 5432: 0.0009604179499214829
Position 1560: 0.0009377749287982485
Position 6777: 0.0008911915919744228
Position 6863: 0.0008765028158183801
Position 1610: 0.00084444895059847
Position 2187: 0.0007267962632837994
Position 483: 0.0007179791809611172
Position 1862: 0.0007143254928621822
Position 1585: 0.0007011442022118213
Position 3006: 0.0006810113854270169
Position 1340: 0.0006369953600540184
Position 889: 0.0005836476084398228
Position 1541: 0.0005728107244930303
Position 2929: 0.0004833377835849951
Position 856: 0.0004430725196296937
Position 1647: 0.0003867862595176036
Position 982: 0.0003614612141399949
Position 458: 0.00032620728277175975
Position 4750: 0.0002980502281733796
Position 5039: 0.00028022396132731085
Position 167: 0.0002022097606971451
Position 2697: 0.0001560078857947753
Position 2958: 7.319872815392985e-05
Position 4297: 3.0016688898641696e-05
Position 805: 9.08015206007031e-06
Position 809: 2.2005915827711514e-06
Position 769: 6.71218505144674e-07
