Gene = Cops9
index = 288
Annotated 5SS: [ 106 2299]
Annotated 3SS: [2225 4581]
SMsplice 5SS: [ 379 2299]
SMsplice 3SS: [2225 4581]
top_k =  100
Partition function (log Z): -5.9522862632076015

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9863231286789997
Position 379: 0.5269858705615196
Position 106: 0.39499841054319407
Position 662: 0.30390660577526424
Position 672: 0.09628414476905403
Position 597: 0.043652373043882274
Position 3301: 0.028743309568737416
Position 389: 0.017535912729281754
Position 264: 0.016683609938906316
Position 2583: 0.016615136975179193
Position 667: 0.016360071206862493
Position 396: 0.01582674401138956
Position 1364: 0.015400401547042582
Position 269: 0.013102675588012062
Position 691: 0.010319796776578533
Position 2447: 0.009673773496815691
Position 3296: 0.006447033808642477
Position 618: 0.004624338179562003
Position 3713: 0.004559999305214392
Position 246: 0.0025875753435922436
Position 140: 0.002069686696964239
Position 280: 0.0016409518317906555
Position 18: 0.0008515242361962183
Position 111: 0.0003132562180309152
Position 240: 0.00022574291405066122
Position 114: 1.9699752507876685e-05
Position 134: 8.834437573535925e-06
Position 284: 6.718412499558139e-06
Position 37: 6.086050557761173e-06
Position 66: 5.941267496986321e-06
Position 424: 4.6766123643762755e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2225: 0.9192989819039464
Position 570: 0.4103705049884633
Position 4581: 0.36547216975449215
Position 2652: 0.1784630621671795
Position 4555: 0.1376746069108238
Position 4524: 0.07122958928771293
Position 2128: 0.053643148344157114
Position 3183: 0.05340530635825942
Position 3765: 0.047140757690901175
Position 4367: 0.0346854916877254
Position 2474: 0.03214275319422823
Position 4456: 0.03025653350420087
Position 2141: 0.02512705757864333
Position 492: 0.020722572033522364
Position 2405: 0.019397683408263408
Position 4294: 0.016584949267702598
Position 256: 0.013259368332049269
Position 4435: 0.012517921480222731
Position 4063: 0.012451646511960488
Position 3685: 0.009521250164283866
Position 284: 0.00933131841333173
Position 1203: 0.008495240842409693
Position 3441: 0.00586337738731027
Position 3879: 0.0054656456999213916
Position 313: 0.005390761269385097
Position 4713: 0.004999056948823459
Position 2927: 0.004244871355441683
Position 437: 0.0041376095861093655
Position 1068: 0.003919387918687445
Position 191: 0.0038221383945636817
Position 947: 0.0034300712521327156
Position 3667: 0.0032348818165838914
Position 3596: 0.0022940374027614016
Position 3219: 0.0021326832547403
Position 2991: 0.0015747232710453182
Position 2379: 0.0012081046637660397
Position 1959: 0.0009704947450311169
Position 228: 0.0003872718722050784
Position 175: 0.0003381067179196353
Position 2490: 0.00030970032865150043
Position 222: 0.00027805126699977794
Position 523: 0.0001753153728798814
Position 2443: 9.157831658766148e-05
Position 349: 9.13176657632755e-05
Position 170: 8.430087067874263e-05
Position 193: 3.8211884416679876e-05
Position 209: 2.8414577284043728e-05
Position 267: 2.377490329331636e-05
Position 315: 2.3306992767834774e-05
Position 260: 1.818379186035698e-05
Position 322: 1.0240848354079194e-05
Position 575: 6.496077319140723e-06
