Gene = Npsr1
index = 765
Annotated 5SS: [    49    329  36849 156686 188833 191984 202458 212078 215336]
Annotated 3SS: [   140  36715 156581 188738 191781 202380 211990 215154 215704]
SMsplice 5SS: [   329  33823  36088  36849  64442  99647 121598 127899 129194 153985
 156686 157197 187340 188833 191984 199532 202458 212078 215336]
SMsplice 3SS: [ 33697  35905  36715  64251  99525 121414 127735 129123 153891 156614
 157083 187169 188738 191781 199454 202380 211990 215154 215704]
top_k =  100
Partition function (log Z): -132.77815487751556

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9973689880781671
Position 7934: 0.19492480772545512
Position 2999: 0.013799862259843376
Position 360: 0.0015409929818395785
Position 147: 0.0014774659728760725
Position 49: 0.00039553567096659687
Position 15: 0.00020396304700192567
Position 158: 0.0001846809344980342
Position 43: 8.513033330086982e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.4095216223452386
Position 8307: 0.19573773982117965
Position 8578: 0.11559926743443932
Position 7129: 0.06820837284208482
Position 8082: 0.0571202850153421
Position 5712: 0.04706592133917983
Position 8358: 0.040321621618624834
Position 6147: 0.0316041057347158
Position 2706: 0.022320811091620416
Position 7573: 0.01899899987565039
Position 2758: 0.015768781404983657
Position 4545: 0.015511842691760367
Position 7472: 0.013611728022663501
Position 7681: 0.011102232395634203
Position 6899: 0.010952271639703243
Position 2938: 0.010521861196194618
Position 5382: 0.008993982735903553
Position 5192: 0.008832575465099123
Position 7027: 0.008632299299314115
Position 5313: 0.00857960104997429
Position 5617: 0.007409673347430077
Position 666: 0.006305982791325445
Position 2870: 0.005323164736947053
Position 3881: 0.005263861254076299
Position 2816: 0.005079430315677085
Position 4278: 0.004756401550875327
Position 1747: 0.004715743676603077
Position 3739: 0.00440368731848258
Position 2732: 0.0041754029036969575
Position 4969: 0.003975597815764688
Position 2464: 0.0038097485953886073
Position 2983: 0.00353859418822676
Position 4084: 0.003350655151314491
Position 3240: 0.0032037940525052244
Position 5238: 0.00308449188593151
Position 1415: 0.003004966445202038
Position 1789: 0.002913625420803765
Position 4122: 0.002325620493476048
Position 1581: 0.0017574583547872466
Position 907: 0.0017380824500351935
Position 3528: 0.0015139255534336836
Position 1294: 0.0010236898431714456
Position 1718: 0.0009595027346749518
Position 756: 0.0008671827885565435
Position 1807: 0.000856559138116632
Position 2028: 0.0007249406015039725
Position 1482: 0.0006416697186035188
Position 2531: 0.0005770214927873479
Position 1946: 0.0005690361069786026
Position 579: 0.000467291566934074
Position 2098: 0.0004630398302461575
Position 239: 0.00042805886051159334
Position 1300: 0.0003316581666991189
Position 1152: 0.00031042009383284205
Position 328: 0.0002768265818989338
Position 146: 0.0002466643668514466
Position 140: 0.00018767658917315727
Position 223: 0.00010035746898933814
Position 200: 8.575977804442273e-05
Position 254: 5.550617004451092e-05
Position 251: 5.388600629638584e-05
Position 284: 1.1370715987020763e-05
Position 106: 8.804622468721198e-07
Position 188: 5.313581981781104e-07
Position 207: 5.11433680358514e-07
Position 152: 2.573092833678702e-07
Position 158: 8.46327987469903e-08
Position 179: 7.137114647626546e-08
Position 103: 4.812166180054551e-08
Position 298: 4.717072457723719e-08
