Gene = Proser3
index = 857
Annotated 5SS: [   65  1515  2666  3232  5970  6148  8582  8786 11352 12354 12524]
Annotated 3SS: [ 1437  2568  3063  5844  6046  8498  8657 11175 11434 12441 12693]
SMsplice 5SS: [   65  2666  3232  8582  8786 11352 11879 12524]
SMsplice 3SS: [ 2568  3063  8498  8657 11175 11746 12441 12689]
top_k =  100
Partition function (log Z): 2.804896226298805

Sorted 5' Splice Sites (High to Low Probability):
Position 8786: 1.000000000000002
Position 2666: 0.9949908575356592
Position 8582: 0.9324965962228566
Position 11352: 0.8924397106400331
Position 65: 0.8300328950161108
Position 3232: 0.6238279505949282
Position 12524: 0.5699617185489596
Position 5970: 0.4534975824266095
Position 11879: 0.39099923620583915
Position 11900: 0.31165870371243765
Position 6148: 0.18388894951913026
Position 70: 0.13007318718210964
Position 3708: 0.1288017155749386
Position 12354: 0.12582055421772625
Position 1515: 0.07676520077732486
Position 40: 0.0394029286387206
Position 11630: 0.0326375128747345
Position 11305: 0.02920408400975597
Position 276: 0.02797128425921895
Position 665: 0.023989847679590733
Position 11377: 0.019957995495893346
Position 10063: 0.003444395730502481
Position 123: 0.0003454077836832301
Position 233: 5.3189023322483534e-05
Position 134: 4.699487681864461e-06
Position 272: 3.3887092755854303e-06
Position 117: 1.9411916914517783e-06
Position 74: 1.0240295015260446e-06
Position 4: 4.1192345243347775e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8498: 0.9554614799742823
Position 2568: 0.8882830049380889
Position 8657: 0.768417438237711
Position 11746: 0.7194960650832849
Position 12689: 0.6007791827735723
Position 3063: 0.5843605240271816
Position 12441: 0.5779596739755894
Position 11175: 0.5324993007089662
Position 5844: 0.45976087602037524
Position 11146: 0.39027859694646105
Position 12636: 0.26610577195845275
Position 8702: 0.1367701372504326
Position 11434: 0.12702611428770713
Position 12018: 0.12582055421772625
Position 6046: 0.11673177493974535
Position 3548: 0.10610868602375588
Position 2419: 0.07332925669038716
Position 1437: 0.07283824927319589
Position 5992: 0.060893880985619236
Position 8684: 0.025546069959410132
Position 8661: 0.02324326886008246
Position 3158: 0.02052527514151661
Position 231: 0.019645607429029342
Position 2591: 0.019458686898629205
Position 11061: 0.018823892490255227
Position 549: 0.015678150772800555
Position 8681: 0.014996320815579087
Position 2618: 0.013101784436428496
Position 3604: 0.010355792052755027
Position 3418: 0.00850870955728557
Position 152: 0.008244342011519594
Position 8723: 0.008061881125360803
Position 422: 0.007600533983243035
Position 11726: 0.00739070456577705
Position 11470: 0.005392739204391915
Position 3138: 0.005046997255421456
Position 2997: 0.0049230152158772945
Position 3072: 0.004358962914585299
Position 9886: 0.003444395730502481
Position 3477: 0.00311693581128422
Position 3095: 0.003013051924063391
Position 1307: 0.0025075372145040692
Position 3162: 0.0014898229248975932
Position 1345: 0.0014194142896249147
Position 11833: 0.0011069194931961634
Position 531: 0.0007111629235471426
Position 2368: 0.0005848434127652522
Position 3516: 0.0003980134078220256
Position 3490: 0.0003135787220359055
Position 2246: 0.00023328115936011474
Position 2874: 6.065460777302533e-05
Position 2913: 4.964658361193358e-05
