Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  100
Partition function (log Z): 8.66885535341278

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9988767785627531
Position 4820: 0.9577577996202548
Position 13531: 0.9159860487533292
Position 9378: 0.8739178800757238
Position 3403: 0.8475425600009723
Position 11339: 0.7720430124427158
Position 15101: 0.7649920545155586
Position 6128: 0.49489198226828013
Position 6590: 0.4194647789902495
Position 7967: 0.30959041040346363
Position 5015: 0.3060131590736816
Position 13213: 0.12562396437949805
Position 11343: 0.11846015635436602
Position 3463: 0.09997114877059711
Position 9325: 0.09861095984799725
Position 6165: 0.08939714276433644
Position 2822: 0.07064400593535837
Position 871: 0.0633176832259834
Position 15086: 0.05137717419602853
Position 13571: 0.049509336021597516
Position 15640: 0.032540868445734956
Position 1929: 0.02727926877770371
Position 1857: 0.024286146270129042
Position 7971: 0.023657593167044005
Position 2411: 0.02294190961368737
Position 14135: 0.022851923299388868
Position 13542: 0.021051785033161425
Position 9383: 0.018541088927812047
Position 3367: 0.01729891864851843
Position 15134: 0.01320080731786226
Position 13768: 0.012640185916717766
Position 7810: 0.011733105994493153
Position 3458: 0.00924508687738067
Position 12377: 0.009104477595523604
Position 9475: 0.008930071148464036
Position 14440: 0.008906264203024811
Position 13486: 0.008746074419645849
Position 2478: 0.008619388291154512
Position 2330: 0.0071383168511948225
Position 4852: 0.0047803274046151895
Position 14554: 0.0012622451998658272
Position 15610: 0.0011560116526224272
Position 179: 0.0003557416387197663
Position 449: 0.0003181646569153462
Position 264: 8.026457257618322e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 9239: 0.9999999999999984
Position 13422: 0.9943281481861825
Position 14872: 0.9605610677618474
Position 11227: 0.8905031687970814
Position 4650: 0.8697940803943064
Position 15463: 0.8271311143873687
Position 3293: 0.6032077104817586
Position 6101: 0.5552483969086359
Position 6447: 0.406674759397363
Position 3244: 0.3708500038157095
Position 7898: 0.3151114051996575
Position 4908: 0.2590087470891539
Position 4733: 0.0928853399636709
Position 13132: 0.09229795035043797
Position 2323: 0.04807491624571275
Position 15718: 0.044332450440591246
Position 2492: 0.03903792283650091
Position 1768: 0.03493187370186344
Position 4887: 0.03442687092005596
Position 13107: 0.03420797416919172
Position 822: 0.030486511386245915
Position 7537: 0.029869704365343364
Position 13984: 0.024941192002531965
Position 2136: 0.01976987482638922
Position 737: 0.01389376125665964
Position 5916: 0.012663209968974775
Position 1786: 0.011418840623041512
Position 14269: 0.01044444391077049
Position 6390: 0.01041237029738589
Position 15288: 0.009963858112111396
Position 6055: 0.009528596667286202
Position 6017: 0.009179379406198642
Position 15187: 0.008757784755164262
Position 4927: 0.008369486109924811
Position 838: 0.006065619935303222
Position 13613: 0.005270101205150662
Position 712: 0.005185431825503644
Position 12243: 0.004733806127604491
Position 12212: 0.004370671467919113
Position 13707: 0.004303977665301085
Position 15521: 0.003971575883009332
Position 740: 0.003739028888623741
Position 1633: 0.0032920295346896165
Position 14875: 0.0028891838762286374
Position 2239: 0.00246090678279215
Position 4892: 0.0024350151397425886
Position 13630: 0.0021109926862325364
Position 1856: 0.001922671188238174
Position 4522: 0.001631746481697923
Position 639: 0.0015759184296372346
Position 15248: 0.0014468235122605175
Position 14460: 0.0012622451998658272
Position 793: 0.0010120669700704923
Position 604: 0.0009902939649055452
Position 13662: 0.0009551143600334841
Position 15693: 0.0005714988969853684
Position 13161: 8.313590141941965e-05
Position 5800: 4.7191377021895165e-05
Position 14028: 1.4110091349752795e-05
