Gene = Atp5f1
index = 149
Annotated 5SS: [  174   952  1238  4204  6082  8509 16413]
Annotated 3SS: [  540  1200  4057  5917  8382 16232 17035]
SMsplice 5SS: [  288   952  4204  6082  8509 16413]
SMsplice 3SS: [  756  4057  5917  8382 16232 17035]
top_k =  100
Partition function (log Z): -0.20685575245559562

Sorted 5' Splice Sites (High to Low Probability):
Position 8509: 0.9984606060799749
Position 4204: 0.981986852193187
Position 6082: 0.8373552718115561
Position 288: 0.7967449606023637
Position 952: 0.7766299818514599
Position 16413: 0.5920908261175628
Position 16296: 0.15579925871478903
Position 5682: 0.14393907721127527
Position 12559: 0.13782469150002696
Position 152: 0.09828145199995131
Position 2426: 0.08692049830747854
Position 2230: 0.07678913330649276
Position 13880: 0.06030592757704428
Position 16621: 0.05936193648173191
Position 1147: 0.052105148757466635
Position 864: 0.05028872600658818
Position 202: 0.047907347935766675
Position 7262: 0.04031981501302473
Position 11525: 0.03952101200225298
Position 1238: 0.038201691974547376
Position 16455: 0.0218391491154988
Position 365: 0.016886021173631333
Position 408: 0.015262508395655513
Position 174: 0.014915787340441244
Position 2686: 0.012132532295195491
Position 2240: 0.012000373241982196
Position 4140: 0.011806391405563206
Position 1683: 0.010055183204661563
Position 16374: 0.0100048974273612
Position 332: 0.006678743534319416
Position 6178: 0.006599666195529976
Position 4584: 0.00257551416532933
Position 7: 0.0016345957781698172
Position 972: 0.0014241179389464804
Position 11257: 0.0012710031300636456
Position 462: 0.001231043198429397
Position 679: 0.00042999836611971485
Position 166: 2.7541675154116587e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 17035: 0.987346879502419
Position 8382: 0.9764490704035397
Position 5917: 0.8359401813285521
Position 16232: 0.7885625381353514
Position 4057: 0.6729203157525839
Position 756: 0.5246118838106167
Position 4089: 0.3208729278461665
Position 857: 0.22520294517934786
Position 12390: 0.13989259942194474
Position 5566: 0.1077445577522565
Position 2320: 0.06979173223016948
Position 723: 0.06539106088665682
Position 16500: 0.05936193648173191
Position 1056: 0.059276639802960496
Position 2062: 0.05654008440189558
Position 2186: 0.049378188223888425
Position 13723: 0.03968264578709172
Position 11305: 0.039361988302276246
Position 7182: 0.0329828850760281
Position 5525: 0.031088903982883685
Position 13807: 0.020623281789952565
Position 1200: 0.013331509358006288
Position 8345: 0.012344760242100577
Position 695: 0.011796698082683205
Position 908: 0.009749039896556634
Position 2557: 0.008572398019467898
Position 7127: 0.0073369299369966355
Position 5965: 0.005568566992124513
Position 8401: 0.005533818709509617
Position 1516: 0.005491717270889482
Position 5616: 0.005105615476135057
Position 821: 0.004633686041641768
Position 1543: 0.004563465933772072
Position 8299: 0.00417735873830815
Position 2604: 0.0035601342757275935
Position 1106: 0.002909115271356403
Position 4502: 0.0025755141653293324
Position 5743: 0.002448780616713651
Position 11186: 0.0019224991484060089
Position 1098: 0.001398810035025536
Position 13004: 0.00045068476997248906
Position 9909: 0.0004040098521808823
Position 8747: 0.00028434873825706716
Position 876: 0.00010529161569776808
Position 540: 9.677395264625424e-05
Position 948: 9.666905001297349e-05
Position 667: 4.95435457997493e-05
Position 10345: 4.0565222604534376e-05
Position 10263: 3.77319703565348e-05
