Gene = Pvrig
index = 877
Annotated 5SS: [108 549 749 887]
Annotated 3SS: [ 194  624  828 1160]
SMsplice 5SS: [108 749 887]
SMsplice 3SS: [624 828 982]
top_k =  100
Partition function (log Z): -2.544093588602201

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.9558266237354959
Position 749: 0.7430314552820548
Position 887: 0.7019362363391534
Position 549: 0.6032174006327922
Position 669: 0.09420458446195977
Position 1315: 0.04867984903670839
Position 293: 0.04325293729078708
Position 299: 0.026232686464927168
Position 1068: 0.0067617009769524936
Position 363: 0.004489016711982299
Position 206: 0.002699551916728986
Position 764: 0.002006700916385676
Position 131: 0.000724820013729297
Position 731: 0.0006403576698270639
Position 487: 0.0004950780431449889
Position 724: 0.0002678075058301776
Position 373: 5.568933806280972e-05
Position 266: 4.863751745920226e-05
Position 152: 4.708082843866363e-05
Position 875: 2.674762266437322e-05
Position 68: 1.5228231718912376e-06
Position 98: 1.212379441593978e-06
Position 112: 9.592633670321094e-07
Position 96: 2.842037909575635e-07
Position 129: 5.441774346806645e-08
Position 145: 4.49914037980317e-08
Position 208: 2.9541075500266556e-08
Position 218: 2.8288454556970307e-08
Position 212: 1.3857745750090996e-08
Position 180: 1.2134081071508618e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 828: 0.9296855829217086
Position 624: 0.7881449344229678
Position 982: 0.520311228495328
Position 194: 0.2079194336438238
Position 1160: 0.1603804573162125
Position 513: 0.13130473415405428
Position 299: 0.08704319283742669
Position 645: 0.08327246114564328
Position 254: 0.06804465505075667
Position 414: 0.058303135323040156
Position 1410: 0.046243160982267106
Position 356: 0.02500422065305679
Position 387: 0.0197320738042062
Position 1186: 0.01920617508113535
Position 373: 0.016923319910877813
Position 1334: 0.012135786849362494
Position 391: 0.009551869226267436
Position 272: 0.008810691469192538
Position 1127: 0.006317752255998281
Position 370: 0.006209473160666785
Position 1047: 0.006060312563066042
Position 330: 0.00603689399077085
Position 1440: 0.004437287036932965
Position 1379: 0.002777689779508037
Position 663: 0.0025672481302984316
Position 1107: 0.0015599818745473935
Position 449: 0.001318715878831685
Position 861: 0.0012915923095974096
Position 198: 0.0010784006571032529
Position 341: 0.0006052003513153712
Position 1189: 0.0005721330419455888
Position 1546: 0.0005460385548903145
Position 660: 0.00038950213379002047
Position 456: 0.0002283415190347413
Position 487: 0.00020491301573941672
Position 525: 0.0001842352969061116
Position 303: 0.00016552071760740048
Position 279: 7.897382072942566e-05
Position 205: 9.73230288519593e-07
Position 218: 7.579535948141495e-07
Position 223: 4.0143325586740376e-08
Position 229: 3.350154533353477e-08
