Gene = Tsen15
index = 1147
Annotated 5SS: [  224  2984  3421 14929]
Annotated 3SS: [ 2901  3284 14786 15398]
SMsplice 5SS: [  329  2984  3421  9429 14929]
SMsplice 3SS: [ 2901  3284  9290 14786 15398]
top_k =  100
Partition function (log Z): -7.0722181182961155

Sorted 5' Splice Sites (High to Low Probability):
Position 3421: 0.9778243025489209
Position 2984: 0.9156326943515195
Position 14929: 0.911196778550646
Position 329: 0.7860526865213807
Position 4149: 0.4716201494009759
Position 224: 0.14914547288492103
Position 15504: 0.13524803258963528
Position 3183: 0.06705272084212888
Position 694: 0.04685794226389098
Position 3595: 0.029821625585332634
Position 10711: 0.028470933544049108
Position 1004: 0.00866650628924155
Position 3027: 0.006726302216760893
Position 135: 0.005908501907925457
Position 1374: 0.005299337710222802
Position 1812: 0.0032090663229458003
Position 1797: 0.002466755368164298
Position 3967: 0.0014244632333539425
Position 3005: 0.0011659444107787866
Position 3018: 0.000883526874866252
Position 3734: 0.0007873904535571986
Position 3685: 5.5111088207157224e-05
Position 3716: 2.6467034139470218e-05
Position 70: 2.3198833871139006e-05
Position 1433: 2.287754940822455e-05
Position 589: 2.2564454184091523e-05
Position 63: 1.886796955914159e-05
Position 804: 1.1098139318814622e-05
Position 4310: 8.385140248417741e-06
Position 3285: 8.300546196960394e-06
Position 361: 4.614067729064804e-06
Position 324: 2.0715667275336654e-06
Position 158: 1.377624704145326e-06
Position 347: 8.862599826028736e-07
Position 291: 6.476293974107995e-07
Position 5: 6.259760765330969e-07
Position 3380: 1.5393220869356693e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15398: 0.9980530084342696
Position 3284: 0.996300641689762
Position 2901: 0.96979295031094
Position 14786: 0.911196778550646
Position 4034: 0.2673088029005936
Position 15703: 0.08546664523075961
Position 4010: 0.07199930340258574
Position 4108: 0.0594079098379132
Position 4047: 0.04284420573360408
Position 3823: 0.03155033689069715
Position 15620: 0.028735120359891755
Position 10535: 0.028470933544049108
Position 15597: 0.021046266998984053
Position 3105: 0.014869073571592215
Position 3564: 0.008655498305809754
Position 2714: 0.006343834486833507
Position 1668: 0.005644811145016033
Position 502: 0.0020392776485395688
Position 3516: 0.0013917218345547413
Position 3314: 0.0013441284994061972
Position 3594: 0.0007285430123950877
Position 8900: 0.0005515187264193848
Position 6043: 0.0005306335190864038
Position 3148: 0.00036462996456046974
Position 3051: 0.0003035161129704628
Position 7582: 0.0002968406943151373
Position 5224: 0.0001404073008794177
Position 4410: 7.592723567770503e-05
Position 3844: 5.322583116450054e-05
Position 3411: 4.7966555869287247e-05
Position 4416: 3.835887042189198e-05
Position 1598: 3.274365927306115e-05
Position 4944: 3.054201257506919e-05
Position 4309: 9.129845439728415e-06
Position 3355: 1.3873902487239818e-06
Position 4175: 1.2173901490229857e-06
Position 3966: 5.441852852632812e-07
