Gene = Brca2
index = 186
Annotated 5SS: [  461   650  7068  8548  9104  9466  9773 12013 12921 14508 20828 22361
 25381 26206 28384 29765 30478 31880 34387 34616 35882 37567 37962 38194
 44500 45139]
Annotated 3SS: [  544  6839  8438  9053  9424  9660 11962 12808 13400 16018 22264 25310
 25858 28201 29576 30306 31524 34230 34470 35759 37373 37797 38054 44257
 44976 46308]
SMsplice 5SS: [   64   650  3827  7068  8548  9584  9773 12013 12921 30497 31880 34387
 34616 35882 37567 38194 41049 45139]
SMsplice 3SS: [  544  3736  6839  8438  9424  9660 11962 12808 30375 31524 34230 34470
 35759 37373 38054 40956 44976 46537]
top_k =  100
Partition function (log Z): -15.116183806147722

Sorted 5' Splice Sites (High to Low Probability):
Position 12013: 0.968364931057503
Position 7068: 0.9345521938271079
Position 650: 0.9224605971091979
Position 9773: 0.9142190599434256
Position 8548: 0.9077480196965528
Position 9584: 0.7331261042787462
Position 3827: 0.7011668729392467
Position 12921: 0.6458137550775976
Position 2354: 0.5338625515922958
Position 1447: 0.4274855870935111
Position 64: 0.34039106112947326
Position 9104: 0.3136474771851192
Position 60: 0.2366098861792293
Position 267: 0.11774238687417792
Position 461: 0.11588915612042362
Position 2517: 0.09221447204644785
Position 675: 0.07677644607697025
Position 230: 0.07410040337884688
Position 9466: 0.06051691458770647
Position 9493: 0.05090046185331205
Position 13908: 0.0505211091092422
Position 13308: 0.04988019154287343
Position 10312: 0.041813640719977625
Position 4131: 0.037078463962037116
Position 74: 0.03299083176848881
Position 321: 0.022952139201749787
Position 2406: 0.018618816394007198
Position 2350: 0.017870513877776682
Position 269: 0.017300103347314272
Position 14508: 0.016538391761886127
Position 4482: 0.014281732709408353
Position 2117: 0.013953948481542234
Position 3902: 0.013532321243252569
Position 5423: 0.013387624023113135
Position 179: 0.012950294577673806
Position 108: 0.01080486299532328
Position 1301: 0.007888254191674892
Position 223: 0.007700727913474646
Position 297: 0.007455328672423066
Position 100: 0.005317131237284666
Position 2157: 0.004887956404488219
Position 2068: 0.00357519055624979
Position 85: 0.0034176723527919637
Position 316: 0.0029082539892167007
Position 1796: 0.002687880837454636
Position 273: 0.002151838509898651
Position 193: 0.0019568533193465684
Position 291: 0.001942735647228417
Position 28: 0.0019217970102710482
Position 216: 0.0010725105368021676
Position 1139: 0.0009547975925379185
Position 249: 0.0009368045838344123
Position 15: 0.0009220488844939136
Position 241: 0.0009099117943526503
Position 722: 0.000762956813831093
Position 370: 0.0003753456525867072
Position 360: 0.00034727006068417166
Position 1111: 0.00020509440943839642
Position 1159: 0.00015934293546765013
Position 1310: 5.1690292384789064e-05
Position 97: 1.901258813379678e-07
Position 76: 7.974893791665173e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 544: 0.9973640887314633
Position 6839: 0.9345521938271079
Position 9660: 0.9158969129592829
Position 8438: 0.9077480196965532
Position 16018: 0.8429252172643903
Position 11962: 0.8005714227966597
Position 3736: 0.7146991941824999
Position 9424: 0.7103670235726233
Position 12808: 0.6464826254357308
Position 2238: 0.44545365000278603
Position 1254: 0.3496100182646196
Position 2278: 0.21711270390774115
Position 9372: 0.13417645714714188
Position 13400: 0.122158009524527
Position 9053: 0.11086011192724635
Position 8768: 0.0961564564264892
Position 11917: 0.09510769069597633
Position 11941: 0.07499653695762011
Position 13866: 0.061885881847303884
Position 8914: 0.05630430115185893
Position 13236: 0.05287908888916122
Position 9031: 0.050326607679525154
Position 1403: 0.0439393990738964
Position 10205: 0.04181364071997765
Position 3961: 0.037078463962037025
Position 14402: 0.016538391761886068
Position 1354: 0.01599943213232186
Position 1950: 0.013780512941912659
Position 5329: 0.013387624023113087
Position 1158: 0.012138837941856967
Position 1205: 0.011543904179333162
Position 4379: 0.009482596414087717
Position 13953: 0.007220422450476252
Position 2029: 0.006347356551626225
Position 449: 0.005778952184641419
Position 170: 0.005454996927302235
Position 13546: 0.005347359492928385
Position 4291: 0.0047991362953206705
Position 349: 0.0046481876837863425
Position 15790: 0.003327878416588776
Position 1061: 0.0023797130200360365
Position 1893: 0.002289225948741342
Position 202: 0.002206920849467041
Position 1615: 0.0018339579941624173
Position 141: 0.0014322296025068046
Position 134: 0.0013468884857283914
Position 1275: 0.0011244196925590958
Position 137: 0.0010066080370695015
Position 320: 0.0006044677872284458
Position 1639: 0.0005247679857618213
Position 184: 0.0004717580484579942
Position 377: 0.00042755543807545155
Position 1551: 0.0003291548575303979
Position 167: 0.00032497183648275667
Position 961: 8.850634352834799e-06
Position 1406: 1.9157603873083813e-07
