Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  100
Partition function (log Z): -6.804172322848896

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.9987040521431764
Position 146: 0.6156489093347578
Position 3091: 0.44512474641173516
Position 3282: 0.33293062088742953
Position 5612: 0.21718373968130975
Position 4683: 0.17019736568907368
Position 291: 0.12348427966367592
Position 51: 0.10353297462526398
Position 3345: 0.09210457317685743
Position 623: 0.092063727697331
Position 4690: 0.06367143978652226
Position 392: 0.04644376790251813
Position 939: 0.025278196046586043
Position 700: 0.02438779983447956
Position 977: 0.02317851985902297
Position 252: 0.021798887059406042
Position 2890: 0.010773074458351206
Position 5659: 0.008021352660750096
Position 337: 0.006221739635162696
Position 586: 0.004905305982687982
Position 2339: 0.004092423208154977
Position 1036: 0.004011925385004611
Position 4020: 0.003908473461465962
Position 3996: 0.0035714478224713776
Position 3772: 0.0020271548549124557
Position 4059: 0.001959357297829556
Position 3626: 0.0011144523552632324
Position 412: 0.0005271121475453391
Position 396: 0.00036338115473496987
Position 704: 0.0003578494140246718
Position 504: 0.0003383782909095565
Position 3642: 0.0001666531213918251
Position 352: 0.0001638034129688475
Position 249: 0.00010509929515582062
Position 297: 3.523848845130581e-05
Position 3828: 3.4844707710279235e-05
Position 189: 7.092927032515238e-06
Position 47: 7.077452672556678e-06
Position 313: 4.233765507366137e-07
Position 278: 3.386735656136654e-07
Position 57: 4.7304808171960676e-08
Position 79: 1.2240839710150109e-08
Position 99: 1.0912608982221522e-08
Position 89: 2.182822577797459e-09
Position 119: 2.4059225942524527e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3466: 0.9999657022124939
Position 7717: 0.7273873413198944
Position 3008: 0.373556868908135
Position 3205: 0.3635616701375097
Position 5442: 0.27858139606507587
Position 4564: 0.14074688309488537
Position 4476: 0.1330244927349915
Position 6409: 0.07420911829689959
Position 856: 0.052468641290613606
Position 3057: 0.051744590516064386
Position 3943: 0.04113728164640581
Position 3247: 0.034252350264175946
Position 7456: 0.03288680641379064
Position 3195: 0.027247943252095726
Position 2675: 0.02207549324896849
Position 6827: 0.0194282306060861
Position 488: 0.015222088010752501
Position 621: 0.013443284184923273
Position 2596: 0.0085208681969185
Position 3707: 0.00792033136563892
Position 5383: 0.006447555869624955
Position 430: 0.005912372214066786
Position 408: 0.00520605211422805
Position 3995: 0.003782986068220918
Position 3915: 0.0035628929793196946
Position 2189: 0.0021867095717696184
Position 2320: 0.0019057136363853583
Position 4367: 0.001003499009767766
Position 3696: 0.00044407158959184007
Position 252: 0.0002957887664613397
Position 535: 0.00012785042958128446
Position 133: 0.00010659819368822289
Position 391: 6.330461049376949e-05
Position 166: 1.5920726371313443e-05
Position 3717: 4.9747196953234065e-06
