Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  100
Partition function (log Z): 25.00713711009562

Sorted 5' Splice Sites (High to Low Probability):
Position 14040: 0.9999999999999963
Position 3519: 0.9999999999999956
Position 22001: 0.9999999999999934
Position 29732: 0.9999109052995792
Position 15095: 0.9991450986547733
Position 29513: 0.9984081986469466
Position 6791: 0.9909054666322249
Position 33038: 0.9771405336112772
Position 360: 0.9596640552854195
Position 1732: 0.9342259224360134
Position 20889: 0.907162281974556
Position 26923: 0.8472767657750112
Position 19210: 0.7959052957236072
Position 2486: 0.7648599215221668
Position 21621: 0.5089713047080527
Position 27903: 0.4962865531130813
Position 8816: 0.4276233195118553
Position 21556: 0.35393303924062275
Position 28432: 0.27045620278439814
Position 3013: 0.22817228473486292
Position 19826: 0.18075564577708203
Position 2797: 0.17272764823109082
Position 7614: 0.1605372374824729
Position 26965: 0.14493143757022686
Position 21613: 0.08749109521325284
Position 2527: 0.060423514316076024
Position 7889: 0.056475964037343764
Position 27942: 0.05139445904477857
Position 2482: 0.04943397828165914
Position 5754: 0.04586409987806148
Position 1821: 0.039222373070075825
Position 30349: 0.033415858183034976
Position 77: 0.024986745420366337
Position 24771: 0.023197064468549144
Position 30133: 0.0203032435520169
Position 3171: 0.02013902218472229
Position 1759: 0.01857221596709001
Position 27978: 0.016187421335666075
Position 1161: 0.015041537835170768
Position 21538: 0.01391663953314061
Position 1508: 0.012996443177624946
Position 2982: 0.011292077793093519
Position 204: 0.01072491756772992
Position 30706: 0.008158209104118864
Position 1786: 0.005248880675687011
Position 30141: 0.0045865978632611965
Position 21627: 0.0038863747955301215
Position 240: 0.0034827239723089327
Position 21570: 0.0034213146863407633
Position 33553: 0.0028616636998101998
Position 32963: 0.0027581107418903302
Position 21591: 0.0026409066365488993
Position 33567: 0.002081332032369136
Position 33230: 0.001957866136992184
Position 2604: 0.0015351406004334776
Position 33071: 0.001357350245076542
Position 913: 0.0013375363113485611
Position 447: 0.001118220691327098
Position 2464: 0.0009150600266067336
Position 1554: 0.0008513260493459895
Position 2762: 0.0008395346086646904
Position 306: 0.0008035268663438713
Position 1292: 0.000787202115692515
Position 71: 0.0007813537970173005
Position 267: 0.0005582467098033547
Position 19: 0.00037033928397390165
Position 7121: 0.00034908011509351267
Position 756: 0.0002828976749752098
Position 1402: 0.0002191944668263122
Position 161: 7.125149472531598e-05
Position 29742: 6.104868423449152e-05
Position 101: 4.4870946638171573e-05
Position 114: 3.200065100403236e-05
Position 149: 9.821939973737512e-06
Position 127: 7.004087657706944e-06
