Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  100
Partition function (log Z): 6.5626569945616255

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9999106743336619
Position 4157: 0.9984949411798751
Position 733: 0.9886057291723478
Position 143: 0.9021110081054997
Position 3923: 0.7981069044939383
Position 3808: 0.7345195946994645
Position 5558: 0.2154043541615122
Position 5802: 0.0851901240823771
Position 395: 0.04715635450991742
Position 67: 0.03382660419317759
Position 2264: 0.026584568143431544
Position 3812: 0.022534489610943204
Position 496: 0.022451564845881327
Position 3684: 0.019134572636366504
Position 410: 0.009017896105741349
Position 6014: 0.007968281424888174
Position 1192: 0.006787102472596053
Position 6600: 0.006194018819841565
Position 6400: 0.0048275111293997796
Position 3033: 0.00453506560985309
Position 169: 0.004522239215800927
Position 1448: 0.004400379606825346
Position 5635: 0.0032505010032515113
Position 1767: 0.0031788120788670687
Position 3647: 0.0028165264585224958
Position 796: 0.0017764119873210796
Position 1002: 0.0016347463471476913
Position 442: 0.0014123950735389248
Position 147: 0.0012743101778604422
Position 899: 0.0010517926886906591
Position 3711: 0.0007997312127848254
Position 3747: 0.0007640567981713846
Position 1053: 0.0007354043850190277
Position 1218: 0.0006954664194831236
Position 724: 0.0006908423034559483
Position 120: 0.0006674266889119839
Position 5179: 0.0005699223129234935
Position 551: 0.0005111225633157783
Position 817: 0.0005098597724345699
Position 1260: 0.0004525534549338035
Position 1029: 0.00044438300984829044
Position 114: 2.1752297201724023e-06
Position 57: 5.414165775262353e-07
Position 129: 4.84464079135972e-07
Position 131: 3.240558163340244e-07
Position 55: 2.9931552197765905e-07
Position 285: 2.926513778283402e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.9861278127347978
Position 4012: 0.7278277146368152
Position 598: 0.7144815408057841
Position 3880: 0.7064837632626514
Position 6470: 0.48491444153873753
Position 3645: 0.457842430468543
Position 6318: 0.36771470591779765
Position 5428: 0.2731299921495647
Position 4029: 0.2320747891454946
Position 3765: 0.21978886602279815
Position 677: 0.19563085646613945
Position 3587: 0.12549462503941317
Position 5656: 0.09472198811476136
Position 641: 0.04201982147422127
Position 6769: 0.032895643394981244
Position 3907: 0.024619764574030922
Position 2139: 0.024432250467577306
Position 3904: 0.02292820605513083
Position 326: 0.020887667393813664
Position 6415: 0.020200149898956306
Position 3677: 0.013735612466765914
Position 3628: 0.013350243496865605
Position 661: 0.013190056350954056
Position 3683: 0.012563084024922962
Position 3657: 0.0094325132931662
Position 4733: 0.00863842087474305
Position 363: 0.008487597471467281
Position 5178: 0.007796767728445375
Position 650: 0.006516303558437533
Position 7058: 0.0062119820749706196
Position 2741: 0.006155044043004317
Position 6574: 0.005169145024727749
Position 5919: 0.0050550708845302494
Position 2743: 0.005052088603540746
Position 1116: 0.004937105869292508
Position 1259: 0.004400379606825346
Position 228: 0.004311656928031695
Position 3601: 0.0039032232771629457
Position 4843: 0.0037992796984937433
Position 4571: 0.0034082435274004294
Position 5958: 0.0029132105403579245
Position 460: 0.0028738978969004084
Position 2937: 0.002828480505897858
Position 3597: 0.002709714540189609
Position 2085: 0.002152317675854238
Position 6503: 0.00200445927237976
Position 1023: 0.0019741916015481795
Position 529: 0.0019490825652357566
Position 926: 0.0019360002760168457
Position 4615: 0.0019041127141206165
Position 3277: 0.001742752209908533
Position 2776: 0.0017411867560167195
Position 4812: 0.0016420226891426899
Position 2951: 0.001566206453549376
Position 1678: 0.0013868478506322036
Position 3882: 0.0012064233503114828
Position 827: 0.0010517926886906591
Position 1075: 0.0010238248761722931
Position 686: 0.000956981719086198
Position 1538: 0.0009313430926637768
Position 3951: 0.0008748911154533498
Position 1650: 0.0008606211355710882
Position 257: 0.00070063060657264
Position 2671: 0.0006652367516385395
Position 4061: 0.0006212734329616358
Position 495: 0.0004946614699360638
Position 715: 0.00048330846436535325
Position 868: 0.0004657296681258437
Position 239: 0.0004196661473551052
Position 884: 0.0004128037978723203
Position 366: 0.0004060432069836499
Position 5053: 0.00037729817683750393
Position 5371: 0.0002707112804789221
Position 2611: 0.0002586311110041897
Position 3328: 0.00025111824042499566
Position 294: 0.00019680790084468074
Position 5096: 0.00019262413608598953
Position 3954: 0.00016425173373623423
Position 263: 0.00016023003785140832
Position 232: 0.00011738977534562196
Position 281: 7.797212675119438e-05
Position 2927: 5.105298406691664e-05
Position 409: 4.802983708687291e-05
Position 248: 4.229957061171592e-05
Position 310: 1.966819109589144e-05
Position 274: 1.924956595496215e-05
Position 268: 1.807939895165752e-05
Position 708: 1.5917703078150926e-05
Position 690: 5.156802649440515e-06
Position 491: 4.220420949885974e-06
Position 500: 3.0879918400647764e-06
