Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508 7729]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593 8115]
top_k =  100
Partition function (log Z): 12.234195081624154

Sorted 5' Splice Sites (High to Low Probability):
Position 2660: 0.9922485610892784
Position 7508: 0.9874989747576796
Position 1039: 0.9871486047967382
Position 7100: 0.9666652305600009
Position 6361: 0.9157084670776919
Position 98: 0.9129130272183849
Position 6946: 0.849082400589458
Position 6606: 0.8231283297067504
Position 1291: 0.7842029760215115
Position 7729: 0.6135452604039509
Position 1228: 0.16192902637372716
Position 3168: 0.04710368759045932
Position 4400: 0.04657901320045076
Position 4404: 0.04595845215969216
Position 2358: 0.03274306504755227
Position 208: 0.020990462261424352
Position 750: 0.01761039658571067
Position 204: 0.015983817832741946
Position 150: 0.01587209384446394
Position 1324: 0.015079872232626466
Position 1796: 0.010545998468882753
Position 305: 0.009305166019268053
Position 2647: 0.007749468437596346
Position 225: 0.006585089323438394
Position 6729: 0.005708165961224989
Position 7639: 0.005530873919921684
Position 8010: 0.005091784551472215
Position 7516: 0.0048443020690882455
Position 279: 0.0034484094914543797
Position 1318: 0.0034395534553163785
Position 7237: 0.002710010064936935
Position 2307: 0.002637845670165562
Position 1800: 0.002571757473936196
Position 7502: 0.002515277539100364
Position 49: 0.0024166282163822577
Position 4622: 0.001622554592601995
Position 7169: 0.0014588720460850142
Position 1854: 0.0014551754584900749
Position 5006: 0.0014542084075895177
Position 5865: 0.00141100121700782
Position 128: 0.001089749887231359
Position 177: 0.0010337831698459343
Position 348: 0.000900542016110875
Position 6927: 0.0008014491141482907
Position 691: 0.0006765138636684744
Position 704: 0.0006602632223173433
Position 934: 0.000632871732925448
Position 7093: 0.0004335084765479176
Position 7027: 0.0003128804005128473
Position 7211: 0.0001534203132209829
Position 1019: 0.0001416112589226023
Position 1048: 9.878646338883285e-05
Position 1054: 8.2420273130147e-05
Position 189: 1.1007209259485383e-06
Position 138: 1.50427998077068e-07
Position 183: 8.923619583141984e-08
Position 47: 3.032447402030913e-08
Position 136: 2.3544229850341063e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7429: 0.9882070453740545
Position 2518: 0.9718551491563882
Position 7026: 0.9476607311503513
Position 1127: 0.9315317200158809
Position 6279: 0.8472421197247633
Position 6482: 0.8047446247265961
Position 6856: 0.7954586847012821
Position 822: 0.776680719784489
Position 7593: 0.6717379508965379
Position 8115: 0.4074034299712519
Position 7861: 0.23100745013438048
Position 7618: 0.11441629331006747
Position 858: 0.10107103197972672
Position 7818: 0.09417838196572961
Position 4278: 0.07489514736055837
Position 6304: 0.06711942795368274
Position 779: 0.06300220689732958
Position 6683: 0.04805413190812172
Position 7625: 0.0387913948983464
Position 908: 0.02907654691459444
Position 2155: 0.026073696930635576
Position 8026: 0.02403645107721567
Position 7638: 0.022304225559127096
Position 4060: 0.017642317999584517
Position 1148: 0.016552620152852256
Position 6528: 0.015681002158493117
Position 2998: 0.015120592117444414
Position 2540: 0.01498650379401429
Position 589: 0.014370135860744008
Position 6775: 0.013251685139068343
Position 2475: 0.010359991474961867
Position 2853: 0.010031251055640542
Position 6648: 0.007608559424787847
Position 3048: 0.007598013259162257
Position 6486: 0.007404557851192943
Position 3043: 0.007315132480983314
Position 6820: 0.007270106500942632
Position 7821: 0.005559054835914906
Position 1129: 0.00511470291798504
Position 2294: 0.005079328965305093
Position 7345: 0.0050130303915209415
Position 1706: 0.004525694804697183
Position 746: 0.00431925388183572
Position 1633: 0.004303909714384636
Position 1218: 0.004218227394984877
Position 2768: 0.004016718648741533
Position 8202: 0.0036674192713131875
Position 7433: 0.0034337741142324548
Position 2274: 0.0030648335040823595
Position 3081: 0.0030219800284872647
Position 1651: 0.002944719074981284
Position 2525: 0.002767751170632315
Position 882: 0.0025791809052325473
Position 8118: 0.0023533794184988433
Position 8187: 0.0022939836784977526
Position 1613: 0.002214723234623808
Position 1186: 0.002085301137906559
Position 6455: 0.001953376713644492
Position 7381: 0.0018922749378092697
Position 1164: 0.001643592651664095
Position 7656: 0.001511316616333893
Position 4864: 0.0014542084075895177
Position 1136: 0.0014523503187892147
Position 5817: 0.00141100121700782
Position 5958: 0.0013469193992459516
Position 6452: 0.0013410605275824643
Position 999: 0.0012113821422373569
Position 543: 0.0012091142326651199
Position 2159: 0.0011894803041654699
Position 980: 0.0010528879275212098
Position 465: 0.000925734068805561
Position 1206: 0.0008809297840877123
Position 7348: 0.0008731523959808518
Position 643: 0.0007798541977123148
Position 1194: 0.0006756563373017544
Position 4517: 0.0006278498444357598
Position 1629: 0.0005838845726221127
Position 4403: 0.0005113943485906804
Position 1191: 0.000492451913486607
Position 4513: 0.00048331039957555497
Position 272: 0.000415254286834343
Position 482: 0.0003734415052212543
Position 720: 0.0001663745013943772
Position 216: 0.0001565409812442628
Position 7471: 0.00013166950817153862
Position 512: 0.00011819070665266011
Position 7324: 0.00011380649899203121
Position 287: 8.378095713049835e-05
Position 6551: 5.944907603100298e-05
Position 7670: 3.1160672276525396e-05
Position 7713: 3.07128734534994e-05
Position 7185: 5.412196297774384e-06
Position 1227: 2.6838289015563056e-06
Position 2374: 2.204944406977949e-06
Position 1287: 1.1916293419490424e-06
