Gene = Htatip2
index = 549
Annotated 5SS: [  183   665  3039 11819 13509]
Annotated 3SS: [  412  2930 11680 13446 14171]
SMsplice 5SS: [  183   665  3039  7501 11819 13509 14311]
SMsplice 3SS: [  468  2930  7394 11680 13446 14171 14505]
top_k =  100
Partition function (log Z): 1.7301787821766785

Sorted 5' Splice Sites (High to Low Probability):
Position 3039: 1.0000000000000002
Position 7501: 0.8716264929609879
Position 11819: 0.8596745017148251
Position 13509: 0.8194594487455628
Position 183: 0.7868713844718215
Position 14311: 0.7707335396684061
Position 665: 0.6163878229621664
Position 5715: 0.33233991344361635
Position 14058: 0.31459745742518014
Position 1633: 0.31195759269767914
Position 9918: 0.21785716123374185
Position 9296: 0.1992549407041029
Position 566: 0.15414374112497606
Position 11968: 0.14292780872675612
Position 9893: 0.13444142524697705
Position 13584: 0.12673086022182792
Position 2787: 0.12207070450865826
Position 2575: 0.10333801121281463
Position 6941: 0.10306863729973383
Position 5092: 0.0942126743414114
Position 11823: 0.09387980850326863
Position 193: 0.08410488325348699
Position 370: 0.08221385472861692
Position 3360: 0.07419766896627622
Position 608: 0.06635173755001232
Position 669: 0.0530912016789405
Position 11813: 0.03706583580986879
Position 2580: 0.0337083039136519
Position 13530: 0.029790624188196238
Position 17: 0.02131259249698531
Position 6202: 0.02000557469777358
Position 5349: 0.013435682061928725
Position 306: 0.0129611483402822
Position 1393: 0.012890926455992711
Position 14262: 0.011256588304021903
Position 301: 0.0049918732684212114
Position 165: 0.0031203232995189044
Position 100: 0.0018929731564238505
Position 1592: 0.0017916850593689268
Position 354: 0.0012292441463843354
Position 1106: 0.0010863842932513157
Position 115: 0.00043243112170706955
Position 127: 0.00030128054034500714
Position 112: 0.0001844787561580581
Position 152: 0.00015723692611569037
Position 333: 0.00012998040746950237
Position 92: 8.30237079669168e-05
Position 244: 1.329137829638738e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11680: 0.9999999999999997
Position 13446: 0.974644550992194
Position 14171: 0.9590072730651981
Position 7394: 0.8716264929609882
Position 468: 0.79107734313162
Position 14505: 0.6801090978442631
Position 2930: 0.5871962985607788
Position 9813: 0.352298586480719
Position 5610: 0.3323399134436163
Position 13985: 0.2861140414280246
Position 2871: 0.2117643283111408
Position 9219: 0.1992549407041029
Position 1444: 0.18823150648225015
Position 2574: 0.1540705809403516
Position 2891: 0.15098601881153095
Position 11927: 0.12342930019954222
Position 1392: 0.11246108076691393
Position 6824: 0.10306863729973383
Position 412: 0.09394076115520245
Position 14626: 0.0886263810415302
Position 2340: 0.08632747436553122
Position 4847: 0.06864387859216758
Position 3256: 0.05544545617410815
Position 2985: 0.05005335431654939
Position 13954: 0.03775199483411522
Position 5028: 0.025568795749243808
Position 14807: 0.020709039602426597
Position 6064: 0.02000557469777358
Position 3224: 0.018752212792168068
Position 2312: 0.01871896432924197
Position 5204: 0.013435682061928725
Position 1544: 0.013056690507884048
Position 14245: 0.010380092684382943
Position 11892: 0.0101186545551769
Position 13286: 0.008819884355807635
Position 1180: 0.007569452199568496
Position 1275: 0.005002918704547503
Position 14696: 0.004054644933381445
Position 549: 0.002565458181789994
Position 444: 0.0022236433764536573
Position 14057: 0.0015558306475622718
Position 971: 0.000860364272131422
Position 13167: 0.0007956871243083236
Position 1296: 0.00031855555187670795
Position 1026: 0.00022602002111989355
Position 391: 0.0001665105809470461
Position 577: 7.868900819776414e-07
