Gene = Gba
index = 426
Annotated 5SS: [ 159  614 1249 1494 2653 3037 3441 4524 5060 5501]
Annotated 3SS: [ 543 1056 1346 2518 2863 3205 4298 4895 5383 5588]
SMsplice 5SS: [ 159  433  614 1249 1494 2653 3037 3441 4524 5060 5501]
SMsplice 3SS: [ 263  543 1056 1346 2518 2863 3205 4298 4855 5383 5588]
top_k =  100
Partition function (log Z): 18.21917716202604

Sorted 5' Splice Sites (High to Low Probability):
Position 1494: 0.99880922853734
Position 1249: 0.9826195865059378
Position 5060: 0.9815969781518821
Position 5501: 0.9242813125704534
Position 4524: 0.9122393320511715
Position 3441: 0.7170250996586052
Position 3037: 0.7047527454355502
Position 614: 0.6852323152968228
Position 159: 0.6778788277016831
Position 2653: 0.5951794476545671
Position 433: 0.3026339194876286
Position 233: 0.3011018006368239
Position 2768: 0.2075145749210981
Position 3517: 0.16302760940989391
Position 3084: 0.1560818897607204
Position 2713: 0.10786117007156
Position 2988: 0.09931021022496174
Position 3290: 0.04586453901859723
Position 2542: 0.022523696336998543
Position 448: 0.022255423423308423
Position 2454: 0.017731779520247296
Position 3600: 0.016553008216934815
Position 2963: 0.010601138209039818
Position 66: 0.009952755357231526
Position 645: 0.008023857301817813
Position 800: 0.005371884725305038
Position 671: 0.004949540847986024
Position 376: 0.004398943054168135
Position 3885: 0.0038254489527308074
Position 2977: 0.003319892697781445
Position 3438: 0.002790855085395576
Position 598: 0.0025933519389897716
Position 5522: 0.0020385715184866294
Position 1513: 0.0011340334942697846
Position 496: 0.0009268169018875447
Position 402: 0.00044172278115889156
Position 1198: 0.0002800543693412481
Position 415: 0.0002482273193131979
Position 4968: 0.0002285093483734312
Position 1882: 0.00020229939959852104
Position 1215: 0.00013488126323329608
Position 1162: 0.00010812493684969088
Position 308: 7.857246823930451e-05
Position 352: 5.856741095185508e-05
Position 1516: 5.6737968387795865e-05
Position 1101: 5.10713840308499e-05
Position 485: 4.286998867085956e-05
Position 25: 4.076307999828313e-05
Position 2196: 1.748900979145158e-05
Position 70: 6.00986848147996e-06
Position 128: 5.053934028260594e-06
Position 137: 4.981838904699444e-06
Position 121: 3.7778366190497785e-06
Position 29: 3.649313100758044e-06
Position 187: 2.527704152921226e-06
Position 50: 2.390484448584502e-06
Position 56: 1.1906558943579461e-06
Position 701: 4.719190310892182e-07
Position 19: 1.592241325242375e-07
Position 54: 3.866616359709217e-08
Position 105: 2.5580787087483568e-09
Position 340: 4.266847225274297e-11
Position 331: 3.804421726873704e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9874320716175832
Position 1346: 0.981672252294374
Position 2863: 0.9506508621811776
Position 4298: 0.9123561478426818
Position 1056: 0.7393352529967433
Position 5383: 0.7215409892785738
Position 3205: 0.6711801287028016
Position 4855: 0.5610367387829401
Position 2518: 0.44395294063782337
Position 263: 0.3970129255523479
Position 543: 0.39486225700002425
Position 4895: 0.33637601800918293
Position 3354: 0.20369829591509073
Position 2610: 0.20341224037180258
Position 1171: 0.1973720563802028
Position 2372: 0.18661217505259875
Position 594: 0.18586819364396281
Position 5408: 0.11347313786000465
Position 2487: 0.068803974554267
Position 3302: 0.06470672603097642
Position 5343: 0.060469154018635195
Position 546: 0.032092386440651634
Position 4953: 0.030558311179857387
Position 4672: 0.028026785707692705
Position 2387: 0.02767087580358814
Position 2922: 0.022979217669088618
Position 1081: 0.022566729318622233
Position 1366: 0.018300962559865637
Position 4718: 0.01822570587353084
Position 995: 0.014799442506143875
Position 5279: 0.01216583203998572
Position 5481: 0.011171316832011342
Position 5618: 0.01032318608232924
Position 1093: 0.008357767250414549
Position 5252: 0.007650962537541082
Position 2555: 0.007381555238058069
Position 2471: 0.00612772601378533
Position 569: 0.0057679573116220795
Position 4768: 0.005103434954931284
Position 3771: 0.0038254489527308143
Position 4987: 0.0034180349509420303
Position 2751: 0.003241869357314211
Position 3515: 0.003192782623205643
Position 432: 0.0027147597081383524
Position 3186: 0.0024831781173527048
Position 289: 0.0020207771407922434
Position 461: 0.001735214054915132
Position 2624: 0.0013054703105159172
Position 2368: 0.0011841509204662919
Position 2425: 0.0011176902442510204
Position 359: 0.0010381829435528304
Position 858: 0.0007378752911865729
Position 400: 0.000653243214060949
Position 494: 0.000617938621537464
Position 4783: 0.0005765732603957054
Position 374: 0.00045795211090836563
Position 5148: 0.0004382296801208742
Position 2882: 0.0004357964777887188
Position 389: 0.0003256803245894754
Position 329: 0.0003228948896126696
Position 307: 0.00019220421073901426
Position 282: 0.0001816817601680244
Position 131: 0.00016906360409584578
Position 1709: 0.00011519543486558851
Position 371: 8.901123623746978e-05
Position 1813: 5.9970786667311204e-05
Position 137: 4.2694492140795755e-05
Position 5691: 4.2073131424243174e-05
Position 295: 3.050770588116366e-05
Position 1797: 2.7133178065621394e-05
Position 1370: 2.6754021982398542e-05
Position 219: 2.6029839807832326e-05
Position 336: 1.9276416860351223e-05
Position 331: 1.756690689122872e-05
Position 2088: 1.748900979145158e-05
Position 376: 1.0865518590082066e-05
Position 163: 5.796131800098509e-06
Position 87: 5.5394942311239845e-06
Position 128: 4.408247657166212e-06
Position 1415: 1.7404484203279242e-08
Position 1384: 1.2612794167103807e-08
Position 1459: 1.1064933436136588e-09
