Gene = Pgghg
index = 814
Annotated 5SS: [  63  985 1616 2132 3184 3502 3769 3947 4182 4433 4622 4848 5133]
Annotated 3SS: [ 703 1404 1695 3063 3369 3656 3873 4044 4298 4525 4749 4920 5207]
SMsplice 5SS: [  63 1616 3184 3502 3769 3947 4182 4433 4848 5133]
SMsplice 3SS: [1404 3063 3369 3656 3873 4044 4298 4749 5032 5207]
top_k =  100
Partition function (log Z): 13.215167988745181

Sorted 5' Splice Sites (High to Low Probability):
Position 3184: 0.9937635493136581
Position 1616: 0.9897654229886018
Position 63: 0.9877372744113516
Position 4182: 0.9431670964543079
Position 5133: 0.9284463050350883
Position 4848: 0.9097433681439866
Position 3502: 0.8963892619453318
Position 3769: 0.818842477777426
Position 4433: 0.7071600833974876
Position 3947: 0.6216265400767506
Position 985: 0.3532939965532636
Position 4622: 0.27774238007373925
Position 823: 0.18384643636054063
Position 5401: 0.13428066323554613
Position 4687: 0.09460577159085565
Position 4935: 0.08504269547413658
Position 2132: 0.07851727758064121
Position 859: 0.07503948654874981
Position 2859: 0.07436257109769723
Position 3517: 0.06911947025906807
Position 4488: 0.05984513160903834
Position 804: 0.043972401761881615
Position 486: 0.043476960548548535
Position 829: 0.0203541550980854
Position 2280: 0.012531106518859941
Position 5406: 0.012284614764365395
Position 479: 0.011322148606497712
Position 1350: 0.010518994376976084
Position 5700: 0.00796531972338542
Position 3412: 0.006033747457406043
Position 2091: 0.006014729618497891
Position 4189: 0.005742905033813197
Position 1632: 0.004588299784415346
Position 781: 0.003854558170597522
Position 300: 0.003175587226566301
Position 649: 0.002407009075857153
Position 1093: 0.0009067228042728083
Position 3202: 0.0005449781878242365
Position 3230: 0.0004870903079075853
Position 3137: 0.0004745030251799742
Position 256: 0.00045562382018619093
Position 355: 0.0002917119482241182
Position 372: 0.00024402696097048927
Position 240: 0.00018866480755112263
Position 5251: 7.500622231414009e-05
Position 280: 7.221268243592994e-05
Position 3308: 4.667827678713974e-05
Position 283: 3.5598999456186114e-05
Position 490: 2.5447136310342942e-05
Position 581: 1.7502693359322586e-05
Position 3133: 9.552309614358403e-07
Position 121: 8.475997821372199e-07
Position 67: 5.50498031657432e-07
Position 48: 1.6974995428777366e-07
Position 156: 2.1124661693188226e-08
Position 140: 7.71326210987365e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4749: 0.9816473252751768
Position 3063: 0.8829219800053401
Position 5207: 0.8561899100154734
Position 3656: 0.8528203567670023
Position 3369: 0.8215671159591345
Position 4298: 0.7371032504066857
Position 4044: 0.7276710901028158
Position 703: 0.6013209872317148
Position 3873: 0.5789232439984309
Position 1404: 0.5647118656342839
Position 5032: 0.4880142636149193
Position 4525: 0.3622838009205767
Position 1521: 0.36122346095354513
Position 4961: 0.34839541977790317
Position 5554: 0.2109862777315617
Position 4072: 0.10820158616295421
Position 2679: 0.07436257109769717
Position 3103: 0.0701125228966421
Position 1495: 0.06841839618518826
Position 3333: 0.06515521486111742
Position 3294: 0.06354882019616266
Position 5234: 0.062465033422198474
Position 3981: 0.05206577619809246
Position 4099: 0.045985191689991343
Position 2019: 0.04528471231332713
Position 3106: 0.04223657316354938
Position 4920: 0.038294586883877234
Position 156: 0.03680616881551186
Position 4974: 0.031672590528215055
Position 923: 0.031209591125513518
Position 4343: 0.02414202905721148
Position 822: 0.02248761989019475
Position 1987: 0.02221024272489347
Position 5011: 0.018030969004883067
Position 4709: 0.01703759635099928
Position 3480: 0.014319744307189032
Position 5212: 0.012213642207176391
Position 4374: 0.012069138128058862
Position 3565: 0.010838172013297597
Position 898: 0.00993383873581337
Position 3311: 0.009852620330022765
Position 2131: 0.009012629759144797
Position 5821: 0.007965319723385423
Position 1922: 0.007881128312416814
Position 1695: 0.006787919036316359
Position 1073: 0.006644297143039682
Position 929: 0.004195252051545467
Position 240: 0.0040685105128147195
Position 256: 0.003890989027494833
Position 1196: 0.003874697233936399
Position 579: 0.0036481400893141245
Position 2160: 0.0035184767597151454
Position 781: 0.0033971743223794246
Position 939: 0.003371775134322471
Position 3876: 0.0030393379703795896
Position 4414: 0.002940827090881731
Position 5087: 0.002414879302944699
Position 3903: 0.0023310420062674754
Position 3941: 0.0019662635637540914
Position 4304: 0.0019021959087154536
Position 4147: 0.0016876748616000499
Position 400: 0.0016487556177921347
Position 5295: 0.0014222839190991638
Position 433: 0.0013843134379583168
Position 1946: 0.0012030645901171205
Position 1781: 0.001155889556819075
Position 722: 0.0010205505892897108
Position 984: 0.0009067228042728084
Position 790: 0.0008703155582668048
Position 3557: 0.00038624909718380985
Position 436: 0.0003785787102585795
Position 3373: 0.00033134557643628345
Position 3339: 0.0002773316190583853
Position 393: 0.00015793915432008683
Position 448: 2.190009162479515e-05
Position 1885: 9.05066524912177e-06
