Gene = Smim20
index = 992
Annotated 5SS: [  221 10062]
Annotated 3SS: [10004 10758]
SMsplice 5SS: [  221  5932 10062]
SMsplice 3SS: [ 5836 10004 10758]
top_k =  100
Partition function (log Z): -6.662505560655231

Sorted 5' Splice Sites (High to Low Probability):
Position 221: 0.9948400766131901
Position 10062: 0.839225415213534
Position 5932: 0.7080568537847715
Position 6560: 0.17881726099383896
Position 5922: 0.1669736433223067
Position 10375: 0.1654843012711276
Position 3417: 0.13564738501236898
Position 6204: 0.11347560460253361
Position 10266: 0.07938922666015226
Position 6489: 0.062194302346443436
Position 450: 0.06046772030524797
Position 474: 0.029829174022045702
Position 3737: 0.027371489876315897
Position 6026: 0.02543765166357568
Position 1580: 0.024381503214347792
Position 2782: 0.0207145597653491
Position 1745: 0.019156335484469506
Position 10123: 0.018159095277496012
Position 655: 0.013133032250463405
Position 2009: 0.012681892826514671
Position 768: 0.009732790760977966
Position 2968: 0.009637795285250838
Position 370: 0.007277281668574217
Position 507: 0.005038086373395718
Position 163: 0.00031896839646989125
Position 225: 3.7182356690364905e-05
Position 330: 3.680825769178982e-05
Position 65: 2.0534257593617207e-05
Position 55: 8.426591502339076e-07
Position 344: 5.657287429625819e-07
Position 318: 3.500570676086507e-07
Position 294: 2.6921587117689365e-07
Position 245: 2.9763441662607208e-08
Position 29: 1.8591903825310636e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10004: 0.967165887146672
Position 5836: 0.9093882592959942
Position 10758: 0.6452367429801941
Position 10219: 0.18959181388825566
Position 6377: 0.18626869913134567
Position 11028: 0.14224399862551984
Position 10789: 0.10825290461196349
Position 6048: 0.10091468463973756
Position 300: 0.08183493832156581
Position 3335: 0.0784027542160766
Position 3261: 0.05724463079629237
Position 6470: 0.056096567750559864
Position 3589: 0.027371489876315897
Position 10604: 0.020993270537550006
Position 10317: 0.015354785828964296
Position 5990: 0.015209668846428671
Position 2661: 0.01393089532428672
Position 433: 0.013021026768977205
Position 1629: 0.011458232151991111
Position 350: 0.011256450541478297
Position 1436: 0.010942861101023299
Position 1931: 0.009649852247767368
Position 2819: 0.00963779528525082
Position 636: 0.008552115088105182
Position 2558: 0.006783664441062393
Position 1293: 0.004757593009186235
Position 1698: 0.004591982998093162
Position 1331: 0.004432036040608784
Position 698: 0.0034064886508005207
Position 1560: 0.0031061203343852183
Position 1783: 0.003032040578747303
Position 574: 0.0028892648533599273
Position 1483: 0.0021762730910088496
Position 1421: 0.002100788276404011
Position 884: 7.294615636150902e-05
Position 911: 6.158230877330343e-05
Position 972: 5.919889725700011e-05
Position 1102: 4.774324055807626e-05
