Gene = Pth
index = 873
Annotated 5SS: [ 120 2376]
Annotated 3SS: [2284 2491]
SMsplice 5SS: [ 120 2376]
SMsplice 3SS: [2284 2491]
top_k =  100
Partition function (log Z): -1.3185213871601609

Sorted 5' Splice Sites (High to Low Probability):
Position 2376: 0.9827160428777829
Position 120: 0.8782991399963499
Position 2701: 0.40141325470832145
Position 1326: 0.18347007717998015
Position 277: 0.11906061863421427
Position 1801: 0.1052372349695266
Position 1128: 0.01731805580935531
Position 2371: 0.0045418786982767585
Position 910: 0.001939898609380762
Position 247: 0.001632753413342526
Position 713: 0.0010855894708994905
Position 2844: 0.0010295555539025503
Position 293: 0.0009810311041778075
Position 2695: 0.000962355642311515
Position 2891: 0.0009404634723150475
Position 2601: 0.0008764821679398173
Position 915: 0.0006760167224486069
Position 768: 0.0004150495684607311
Position 2428: 2.0006647620236167e-05
Position 154: 1.4213937256627433e-05
Position 115: 1.0491850772115435e-05
Position 2676: 1.1416567429283007e-06
Position 159: 1.1166489205344984e-06
Position 2670: 8.015062693816485e-07
Position 2727: 5.30967903737056e-07
Position 524: 3.728857330020993e-07
Position 2605: 2.953825950611702e-07
Position 470: 2.743776864134077e-07
Position 2721: 7.930663243689022e-08
Position 109: 9.328968883108975e-13
Position 77: 8.076654828162497e-13
Position 51: 2.459741556288652e-13
Position 81: 2.2727035530121983e-13
Position 35: 1.0136850276321572e-13
Position 30: 2.399505012826686e-14
Position 46: 8.089161820742649e-15
Position 177: 5.94268834218111e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2491: 0.9961077092636905
Position 2284: 0.6528465482213053
Position 2770: 0.2412907376901505
Position 1231: 0.1665291261639626
Position 2289: 0.15358843731622718
Position 2267: 0.1421738070728927
Position 1687: 0.09433600557195004
Position 2809: 0.0777232100068613
Position 2934: 0.03962281717462097
Position 2774: 0.02853080910313095
Position 2237: 0.019261880869152207
Position 2101: 0.01593335361163368
Position 2890: 0.015103255767543724
Position 984: 0.01228543963213598
Position 1246: 0.01037759252968336
Position 1640: 0.007680228979449807
Position 2974: 0.004857460390590433
Position 1266: 0.003999714957928448
Position 1039: 0.0033158608394019806
Position 1540: 0.0032023267904157677
Position 2125: 0.002994571173733585
Position 1227: 0.002501386852483963
Position 2495: 0.001443700092898917
Position 603: 0.0013478711000990218
Position 954: 0.0013351571264519576
Position 697: 0.0010748655017889194
Position 562: 0.0006281976983914516
Position 873: 0.0006109734473696166
Position 1994: 0.0004793299587356504
Position 2779: 0.00031606598963772895
Position 677: 0.00022940458859643602
Position 737: 0.00016561118646264423
Position 2516: 0.00015305553816770086
Position 713: 0.00015147969599452462
Position 522: 0.00011885540812313484
Position 1026: 0.0001183227867613966
Position 2605: 6.876812115901976e-05
Position 767: 6.0966590460000445e-05
Position 720: 5.3861254429592905e-05
Position 1502: 1.867362771097553e-05
Position 2497: 7.371226481982739e-06
Position 242: 1.2850808188818191e-08
