Gene = Xrra1
index = 1195
Annotated 5SS: [  115  3242  8329 12342 16111 17175 20352 27021 38504 39472 43631 47461
 51946 52797 55375 56990 57698 57972]
Annotated 3SS: [ 3173  8230 12165 16038 17101 20253 26886 38374 39265 43589 47334 51851
 52680 55050 56793 57581 57865 58263]
SMsplice 5SS: [  115  3242  8329 12342 12728 16111 17175 20352 20584 27021 33224 38002
 38504 39472 51946 52159 52797 55375 56928 57698 57972]
SMsplice 3SS: [ 3173  8230 12165 12520 16038 17050 20253 20463 26886 33123 37898 38374
 39265 51851 52019 52680 55274 56825 57581 57865 58263]
top_k =  100
Partition function (log Z): -9.774397035673465

Sorted 5' Splice Sites (High to Low Probability):
Position 16111: 1.000000000000006
Position 115: 0.997142188773835
Position 12342: 0.9677596648004724
Position 20584: 0.9634943760087596
Position 8329: 0.9315848599451411
Position 3242: 0.9259846704657602
Position 20352: 0.6368885798762542
Position 27021: 0.6201994101854369
Position 12728: 0.5993628828719857
Position 17175: 0.5799790546282477
Position 21844: 0.5675886230329357
Position 6038: 0.3898263098732096
Position 20363: 0.36311142012375186
Position 10476: 0.273420294533843
Position 13267: 0.16554211403510755
Position 12732: 0.1305412158187785
Position 13431: 0.08280645792720354
Position 1720: 0.08074347533084891
Position 27392: 0.06881064645972321
Position 8334: 0.057628177865084694
Position 12544: 0.05097265369604208
Position 21419: 0.04798915546650086
Position 3174: 0.038501444773024945
Position 20616: 0.03650562399124216
Position 12235: 0.02338159718389492
Position 1869: 0.022187621138545062
Position 1761: 0.021985086521878684
Position 3186: 0.02087764527975866
Position 21423: 0.018452228921255674
Position 1530: 0.018409044425132123
Position 2225: 0.016577343832778035
Position 19073: 0.01427906917845816
Position 1210: 0.014251124651970929
Position 2922: 0.013001863332334149
Position 273: 0.007366118871958573
Position 4563: 0.005152806866427075
Position 12255: 0.0036638763851459233
Position 224: 0.001522500938047691
Position 188: 0.001330429395889656
Position 12211: 0.0007900727537331675
Position 12364: 0.0006250689753467
Position 32: 2.6242615148160683e-06
Position 150: 1.1582276118334178e-06
Position 117: 1.0682107114944277e-06
Position 47: 2.6703627621673197e-08
Position 10: 3.488768868315825e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16038: 1.0000000000000069
Position 12165: 0.9776024173347216
Position 8230: 0.9747325041076318
Position 20463: 0.9267222024425494
Position 3173: 0.8177191453960307
Position 20253: 0.7669388095938238
Position 27851: 0.722695177749584
Position 12520: 0.6655681307223131
Position 26886: 0.6267623549403067
Position 17050: 0.4473416050350989
Position 21761: 0.39096369580946255
Position 5988: 0.38982630987320926
Position 10321: 0.273420294533843
Position 20274: 0.23128494662353052
Position 13204: 0.2136047233470874
Position 21722: 0.17123659554640228
Position 3070: 0.12676614883542994
Position 17101: 0.11725511312514425
Position 1644: 0.09458064000246008
Position 27176: 0.09231177857934281
Position 27062: 0.07423698513609855
Position 12543: 0.0668383874444979
Position 25660: 0.06357938290137048
Position 21257: 0.04382294960749841
Position 2993: 0.04087846628708256
Position 20496: 0.03399721268762041
Position 25008: 0.026836728632313324
Position 12570: 0.024713160600616034
Position 1422: 0.02446837358733278
Position 12527: 0.023757073619379114
Position 25032: 0.022475082445664082
Position 20440: 0.02201929707455729
Position 28902: 0.020499793786267817
Position 13184: 0.019373752069750682
Position 12125: 0.018617862763871836
Position 20493: 0.016657589983532527
Position 1709: 0.015799116614951127
Position 13147: 0.015370096545473319
Position 17011: 0.015361976040373032
Position 8298: 0.01448053370259506
Position 1086: 0.014251124651970941
Position 28041: 0.013194567112752438
Position 2733: 0.013001863332334149
Position 2004: 0.01287358239854624
Position 21235: 0.012754305942017713
Position 27603: 0.010639757335583025
Position 21661: 0.010306091454222052
Position 18971: 0.007685762333616317
Position 223: 0.007366118871958592
Position 19019: 0.006593306844841851
Position 1580: 0.005781835087596109
Position 21370: 0.005503160792589688
Position 25088: 0.004748073071769296
Position 21210: 0.004360968045650738
Position 2162: 0.0037037614342317975
Position 4472: 0.0034918946185802796
Position 22938: 0.003346140088078171
Position 1791: 0.002695262124064589
Position 19995: 0.0017762437826518778
Position 4385: 0.0016609122478467959
Position 23302: 0.0016459959973102554
Position 22255: 0.0011204790915682362
Position 20421: 0.0006036978117434523
Position 17030: 2.0360427631519623e-05
