Gene = Cd247
index = 235
Annotated 5SS: [  198 66581 67768 68808 69790 70587 71136]
Annotated 3SS: [66476 67710 68726 69753 70529 71099 72314]
SMsplice 5SS: [  198  5424 48468 51686 53950 67768 68808 70587]
SMsplice 3SS: [ 5252 48346 51602 53834 67710 68726 70529 71099]
top_k =  100
Partition function (log Z): -45.56351385634008

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.999980752720539
Position 5424: 0.6463946837769837
Position 2998: 0.09914127773942653
Position 4208: 0.038186382312741136
Position 2547: 0.03664107203832396
Position 2831: 0.02191748334892083
Position 2736: 0.021178862573783184
Position 673: 0.01662592996769319
Position 3903: 0.015951394790727713
Position 392: 0.014893849165636571
Position 4779: 0.008067560979714129
Position 5671: 0.0030830360485507896
Position 5565: 0.002791771936040207
Position 179: 1.3611020980160713e-05
Position 117: 1.1393647330466655e-06
Position 209: 1.0659076338144257e-06
Position 184: 1.777288167514342e-07
Position 152: 3.780690317631436e-08
Position 154: 3.442463866789376e-08
Position 158: 7.933290869854275e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5252: 0.7596020610464744
Position 8242: 0.37973537331973783
Position 5797: 0.14607192883318562
Position 5493: 0.06665932517375779
Position 2934: 0.06421505883793667
Position 7655: 0.049580237965602854
Position 7051: 0.04800088539838912
Position 295: 0.0413296650477726
Position 4090: 0.03408303300738411
Position 6628: 0.033463217168057224
Position 4335: 0.03161360191419557
Position 2806: 0.03147908436879183
Position 2589: 0.030989975569767462
Position 2462: 0.02480138525360319
Position 7155: 0.020168739571957542
Position 4559: 0.019404091358473853
Position 2651: 0.01656226060928077
Position 585: 0.015981156429699946
Position 8720: 0.01569828739155517
Position 8530: 0.014372588738054588
Position 6091: 0.013280861386774243
Position 3819: 0.011916877101571785
Position 7935: 0.009179911170814365
Position 4121: 0.0063662626139350835
Position 2482: 0.005928597307127197
Position 3866: 0.004034517689155928
Position 2459: 0.003634877286241536
Position 2735: 0.003581452052839081
Position 4820: 0.003244335768269936
Position 2416: 0.0028686308277939845
Position 4317: 0.00241788665979018
Position 4858: 0.0017681360116190898
Position 4942: 0.001737852816651525
Position 1269: 0.001703044561708654
Position 4432: 0.0016561163377583606
Position 660: 0.0011722074488841661
Position 310: 0.0011219895332351855
Position 2231: 0.0007098400016343585
Position 1591: 0.0005958076560244796
Position 376: 0.0005705902231891317
Position 835: 0.0005494259460094362
Position 884: 0.0005138250965661317
Position 2080: 0.0004160555436938498
Position 1677: 0.0003845708757291039
Position 4071: 0.00034694362354830576
Position 358: 0.0003322905638528928
Position 419: 0.0003285184195529484
Position 4039: 0.00027502762272232174
Position 470: 0.0001810973550198332
Position 476: 0.00015011535760525642
Position 2627: 7.801964598323588e-05
Position 2244: 1.2490077046814511e-05
